"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","calpoot"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","calpoot"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","calpoot"
"Priest","Shadow","Greater Fade","Shadow.Priest","remedio"
"Priest","Shadow","Megalomania","Shadow.Priest","remedio"
"Priest","Shadow","Psyfiend","Shadow.Priest","remedio"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","phay"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","phay"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","phay"
"Priest","Holy","Divine Ascension","Holy.Priest","aisperwind"
"Priest","Holy","Spirit of the Redeemer","Holy.Priest","aisperwind"
"Priest","Holy","Greater Fade","Holy.Priest","aisperwind"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","osilun"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","osilun"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","osilun"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","fizgiz"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fizgiz"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fizgiz"
"Priest","Discipline","Blaze of Light","Discipline.Priest","fruitypibro"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fruitypibro"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fruitypibro"
"Priest","Holy","Ray of Hope","Holy.Priest","mdbones"
"Priest","Holy","Greater Fade","Holy.Priest","mdbones"
"Priest","Holy","Miracle Worker","Holy.Priest","mdbones"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","roguetactx"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","roguetactx"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","roguetactx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","instant"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","instant"
"Rogue","Assassination","Dismantle","Assassination.Rogue","instant"
"Mage","Fire","Flamecannon","Fire.Mage","honeyrose"
"Mage","Fire","Pyrokinesis","Fire.Mage","honeyrose"
"Mage","Fire","Tinder","Fire.Mage","honeyrose"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","hiddentech"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","hiddentech"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","hiddentech"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","peyn"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","peyn"
"Shaman","Restoration","Living Tide","Restoration.Shaman","peyn"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","raigek"
"Hunter","Survival","Survival Tactics","Survival.Hunter","raigek"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","raigek"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","kniegapoo"
"Druid","Restoration","Thorns","Restoration.Druid","kniegapoo"
"Druid","Restoration","Focused Growth","Restoration.Druid","kniegapoo"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","randuran"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","randuran"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","randuran"
"Shaman","Restoration","Living Tide","Restoration.Shaman","hibae"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","hibae"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","hibae"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","isoeurostep"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","isoeurostep"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","isoeurostep"
"Rogue","Assassination","Dismantle","Assassination.Rogue","stunaholic"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","stunaholic"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","stunaholic"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","vueltoachote"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","vueltoachote"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","vueltoachote"
"Priest","Discipline","Dome of Light","Discipline.Priest","fadedyourgo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fadedyourgo"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fadedyourgo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","pillowfinger"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","pillowfinger"
"Priest","Discipline","Dome of Light","Discipline.Priest","pillowfinger"
"Paladin","Protection","Steed of Glory","Protection.Paladin","sagacity"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","sagacity"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","sagacity"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","battlebird"
"Hunter","Survival","Survival Tactics","Survival.Hunter","battlebird"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","battlebird"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","drixhd"
"Warlock","Demonology","Gateway Mastery","Demonology.Warlock","drixhd"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","drixhd"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","eonarnjr"
"Shaman","Restoration","Living Tide","Restoration.Shaman","eonarnjr"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","eonarnjr"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","deathmarks"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","deathmarks"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","deathmarks"
"Druid","Restoration","Thorns","Restoration.Druid","dkenergy"
"Druid","Restoration","Focused Growth","Restoration.Druid","dkenergy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","dkenergy"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","sakuraluv"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","sakuraluv"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","sakuraluv"
"Paladin","Holy","Blessed Hands","Holy.Paladin","floquiinhos"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","floquiinhos"
"Paladin","Holy","Divine Favor","Holy.Paladin","floquiinhos"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","dmt"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","dmt"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","dmt"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","tsukiyomi"
"Druid","Restoration","Thorns","Restoration.Druid","tsukiyomi"
"Druid","Restoration","Reactive Resin","Restoration.Druid","tsukiyomi"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","stealthyxd"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","stealthyxd"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","stealthyxd"
"Warrior","Fury","Disarm","Fury.Warrior","amphyctionis"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","amphyctionis"
"Warrior","Fury","Battle Trance","Fury.Warrior","amphyctionis"
"Warrior","Fury","Enduring Rage","Fury.Warrior","baultenaz"
"Warrior","Fury","Battle Trance","Fury.Warrior","baultenaz"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","baultenaz"
"Hunter","Survival","Survival Tactics","Survival.Hunter","zibba"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","zibba"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","zibba"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","flexeggette"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","flexeggette"
"Priest","Discipline","Dome of Light","Discipline.Priest","flexeggette"
"Mage","Frost","Deep Shatter","Frost.Mage","camstein"
"Mage","Frost","Frostbite","Frost.Mage","camstein"
"Mage","Frost","Ice Wall","Frost.Mage","camstein"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","rds"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","rds"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","rds"
"Mage","Fire","Pyrokinesis","Fire.Mage","stooki"
"Mage","Fire","Flamecannon","Fire.Mage","stooki"
"Mage","Fire","Tinder","Fire.Mage","stooki"
"Priest","Holy","Greater Fade","Holy.Priest","vmx"
"Priest","Holy","Miracle Worker","Holy.Priest","vmx"
"Priest","Holy","Ray of Hope","Holy.Priest","vmx"
"Warrior","Arms","Warbringer","Arms.Warrior","kathernia"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","kathernia"
"Warrior","Arms","Disarm","Arms.Warrior","kathernia"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","xm"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","xm"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","xm"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","felz"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","felz"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","felz"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","sstz"
"Priest","Discipline","Dark Archangel","Discipline.Priest","sstz"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","sstz"
"Hunter","Survival","Survival Tactics","Survival.Hunter","slaymakerlol"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","slaymakerlol"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","slaymakerlol"
"Priest","Holy","Greater Fade","Holy.Priest","outbackgirl"
"Priest","Holy","Miracle Worker","Holy.Priest","outbackgirl"
"Priest","Holy","Ray of Hope","Holy.Priest","outbackgirl"
"Druid","Restoration","Reactive Resin","Restoration.Druid","cashmeowside"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","cashmeowside"
"Druid","Restoration","Focused Growth","Restoration.Druid","cashmeowside"
"Paladin","Holy","Light's Grace","Holy.Paladin","archangelz"
"Paladin","Holy","Blessed Hands","Holy.Paladin","archangelz"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","archangelz"
"Druid","Feral","Ferocious Wound","Feral.Druid","meowmeowbean"
"Druid","Feral","Leader of the Pack","Feral.Druid","meowmeowbean"
"Druid","Feral","Strength of the Wild","Feral.Druid","meowmeowbean"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","larts"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","larts"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","larts"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","tuggxd"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","tuggxd"
"Paladin","Protection","Judgments of the Pure","Protection.Paladin","tuggxd"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","merkant"
"Paladin","Holy","Blessed Hands","Holy.Paladin","merkant"
"Paladin","Holy","Divine Favor","Holy.Paladin","merkant"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","wartrilm"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","wartrilm"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","wartrilm"
"Druid","Restoration","Focused Growth","Restoration.Druid","jxack"
"Druid","Restoration","Reactive Resin","Restoration.Druid","jxack"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","jxack"
"Warrior","Fury","Battle Trance","Fury.Warrior","galarrash"
"Warrior","Fury","Warbringer","Fury.Warrior","galarrash"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","galarrash"
"Priest","Holy","Miracle Worker","Holy.Priest","zibah"
"Priest","Holy","Greater Fade","Holy.Priest","zibah"
"Priest","Holy","Cardinal Mending","Holy.Priest","zibah"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","donfromspace"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","donfromspace"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","donfromspace"
"Rogue","Assassination","Dismantle","Assassination.Rogue","xagreth"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","xagreth"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","xagreth"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","yuuge"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","yuuge"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","yuuge"
"Druid","Balance","Star Burst","Balance.Druid","oryy"
"Druid","Balance","Moonkin Aura","Balance.Druid","oryy"
"Druid","Balance","Owlkin Adept","Balance.Druid","oryy"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","cashmeowside"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","cashmeowside"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","cashmeowside"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","klappsplated"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","klappsplated"
"Paladin","Retribution","Jurisdiction","Retribution.Paladin","klappsplated"
"Warrior","Fury","Warbringer","Fury.Warrior","dirkdallas"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","dirkdallas"
"Warrior","Fury","Disarm","Fury.Warrior","dirkdallas"
"Druid","Restoration","Focused Growth","Restoration.Druid","mt"
"Druid","Restoration","Reactive Resin","Restoration.Druid","mt"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","mt"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","mojavee"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","mojavee"
"Shaman","Restoration","Living Tide","Restoration.Shaman","mojavee"
"Priest","Holy","Miracle Worker","Holy.Priest","jjaekkan"
"Priest","Holy","Ray of Hope","Holy.Priest","jjaekkan"
"Priest","Holy","Greater Fade","Holy.Priest","jjaekkan"
"Priest","Holy","Miracle Worker","Holy.Priest","uglyrmpeboy"
"Priest","Holy","Greater Fade","Holy.Priest","uglyrmpeboy"
"Priest","Holy","Divine Ascension","Holy.Priest","uglyrmpeboy"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","silinte"
"Demon Hunter","Havoc","Unending Hatred","Havoc.Demon Hunter","silinte"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","silinte"
"Druid","Restoration","Reactive Resin","Restoration.Druid","arnayah"
"Druid","Restoration","Focused Growth","Restoration.Druid","arnayah"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","arnayah"
"Shaman","Restoration","Voodoo Mastery","Restoration.Shaman","aquadaddy"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","aquadaddy"
"Shaman","Restoration","Living Tide","Restoration.Shaman","aquadaddy"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","petmycob"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","petmycob"
"Hunter","Survival","Survival Tactics","Survival.Hunter","petmycob"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","merp"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","merp"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","merp"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","yungtooth"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","yungtooth"
"Shaman","Restoration","Living Tide","Restoration.Shaman","yungtooth"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","nitedevil"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","nitedevil"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","nitedevil"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","detruiso"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","detruiso"
"Paladin","Protection","Judgments of the Pure","Protection.Paladin","detruiso"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","teslacharge"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","teslacharge"
"Shaman","Restoration","Living Tide","Restoration.Shaman","teslacharge"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","stabberzx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","stabberzx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","stabberzx"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","chainsawz"
"Demon Hunter","Havoc","Chaotic Imprint","Havoc.Demon Hunter","chainsawz"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","chainsawz"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","adrizzyx"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","adrizzyx"
"Paladin","Holy","Blessed Hands","Holy.Paladin","adrizzyx"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","phillbur"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","phillbur"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","phillbur"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","metasploit"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","metasploit"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","metasploit"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","emosx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","emosx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","emosx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","konkk"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","konkk"
"Rogue","Assassination","Dismantle","Assassination.Rogue","konkk"
"Priest","Holy","Greater Fade","Holy.Priest","ritalyn"
"Priest","Holy","Miracle Worker","Holy.Priest","ritalyn"
"Priest","Holy","Holy Ward","Holy.Priest","ritalyn"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","roborott"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","roborott"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","roborott"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","siqsh"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","siqsh"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","siqsh"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","dewk"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","dewk"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","dewk"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","nightheller"
"Warrior","Arms","Warbringer","Arms.Warrior","nightheller"
"Warrior","Arms","Death Sentence","Arms.Warrior","nightheller"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","kreleroz"
"Druid","Restoration","Reactive Resin","Restoration.Druid","kreleroz"
"Druid","Restoration","Focused Growth","Restoration.Druid","kreleroz"
"Rogue","Assassination","Dismantle","Assassination.Rogue","darkordealx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","darkordealx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","darkordealx"
"Warrior","Fury","Enduring Rage","Fury.Warrior","thycoov"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","thycoov"
"Warrior","Fury","Disarm","Fury.Warrior","thycoov"
"Druid","Feral","Wicked Claws","Feral.Druid","verwolf"
"Druid","Feral","Thorns","Feral.Druid","verwolf"
"Druid","Feral","Strength of the Wild","Feral.Druid","verwolf"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","johnconnor"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","johnconnor"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","johnconnor"
"Paladin","Protection","Judgments of the Pure","Protection.Paladin","cloudx"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","cloudx"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","cloudx"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","nullpointerx"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","nullpointerx"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","nullpointerx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","manymanyx"
"Priest","Discipline","Trinity","Discipline.Priest","manymanyx"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","manymanyx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","kaijurio"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","kaijurio"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","kaijurio"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","isdozzy"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","isdozzy"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","isdozzy"
"Priest","Shadow","Void Volley","Shadow.Priest","zatpriest"
"Priest","Shadow","Psyfiend","Shadow.Priest","zatpriest"
"Priest","Shadow","Megalomania","Shadow.Priest","zatpriest"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","flexyoo"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","flexyoo"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","flexyoo"
"Shaman","Restoration","Living Tide","Restoration.Shaman","notretro"
"Shaman","Restoration","Swelling Waves","Restoration.Shaman","notretro"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","notretro"
"Rogue","Assassination","Dismantle","Assassination.Rogue","lil"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","lil"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","lil"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","bloodlessftw"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","bloodlessftw"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","bloodlessftw"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","ufojoe"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","ufojoe"
"Death Knight","Frost","Strangulate","Frost.Death Knight","ufojoe"
"Priest","Discipline","Dome of Light","Discipline.Priest","ventriclex"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","ventriclex"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","ventriclex"
"Paladin","Holy","Divine Favor","Holy.Paladin","johnxo"
"Paladin","Holy","Blessed Hands","Holy.Paladin","johnxo"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","johnxo"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","mysterygirl"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","mysterygirl"
"Hunter","Beast Mastery","The Beast Within","Beast Mastery.Hunter","mysterygirl"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","dookiemantwo"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","dookiemantwo"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","dookiemantwo"
"Priest","Holy","Greater Fade","Holy.Priest","papabrokuttv"
"Priest","Holy","Improved Mass Dispel","Holy.Priest","papabrokuttv"
"Priest","Holy","Miracle Worker","Holy.Priest","papabrokuttv"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","onelesson"
"Warlock","Destruction","Gateway Mastery","Destruction.Warlock","onelesson"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","onelesson"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","kaiokenxten"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","kaiokenxten"
"Mage","Arcane","Temporal Shield","Arcane.Mage","kaiokenxten"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","ganjjaplays"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","ganjjaplays"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","ganjjaplays"
"Shaman","Restoration","Living Tide","Restoration.Shaman","lovebody"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","lovebody"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","lovebody"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","spiritanimal"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","spiritanimal"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","spiritanimal"
"Shaman","Restoration","Counterstrike Totem","Restoration.Shaman","teizo"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","teizo"
"Shaman","Restoration","Living Tide","Restoration.Shaman","teizo"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","steelbrew"
"Warrior","Arms","Warbringer","Arms.Warrior","steelbrew"
"Warrior","Arms","War Banner","Arms.Warrior","steelbrew"
"Druid","Feral","Thorns","Feral.Druid","calph"
"Druid","Feral","Wicked Claws","Feral.Druid","calph"
"Druid","Feral","Leader of the Pack","Feral.Druid","calph"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","zynyzter"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","zynyzter"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","zynyzter"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","ellzuk"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","ellzuk"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","ellzuk"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","hetzigar"
"Warrior","Fury","Warbringer","Fury.Warrior","hetzigar"
"Warrior","Fury","Battle Trance","Fury.Warrior","hetzigar"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jeffmart"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","jeffmart"
"Priest","Discipline","Blaze of Light","Discipline.Priest","jeffmart"
"Druid","Feral","Leader of the Pack","Feral.Druid","oreki"
"Druid","Feral","Wicked Claws","Feral.Druid","oreki"
"Druid","Feral","Thorns","Feral.Druid","oreki"
"Paladin","Retribution","Luminescence","Retribution.Paladin","goozlight"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","goozlight"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","goozlight"
"Druid","Restoration","Thorns","Restoration.Druid","wildpdk"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","wildpdk"
"Druid","Restoration","Focused Growth","Restoration.Druid","wildpdk"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","edgeofsanity"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","edgeofsanity"
"Priest","Discipline","Blaze of Light","Discipline.Priest","edgeofsanity"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","bonquiesha"
"Hunter","Survival","Survival Tactics","Survival.Hunter","bonquiesha"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","bonquiesha"
"Druid","Feral","Thorns","Feral.Druid","evildooer"
"Druid","Feral","Wicked Claws","Feral.Druid","evildooer"
"Druid","Feral","Leader of the Pack","Feral.Druid","evildooer"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","perfect"
"Paladin","Holy","Divine Favor","Holy.Paladin","perfect"
"Paladin","Holy","Blessed Hands","Holy.Paladin","perfect"
"Druid","Feral","Thorns","Feral.Druid","diizzd"
"Druid","Feral","Strength of the Wild","Feral.Druid","diizzd"
"Druid","Feral","Leader of the Pack","Feral.Druid","diizzd"
"Druid","Feral","Leader of the Pack","Feral.Druid","bobochan"
"Druid","Feral","Strength of the Wild","Feral.Druid","bobochan"
"Druid","Feral","Thorns","Feral.Druid","bobochan"
