"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","hotwhite"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","hotwhite"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","hotwhite"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","hotwhite"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","hotwhite"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","hotwhite"
"Druid","Restoration","Flourish",50,"Restoration.Druid","hotwhite"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","hoodrchjr"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","hoodrchjr"
"Warrior","Arms","Massacre",30,"Arms.Warrior","hoodrchjr"
"Warrior","Arms","Bounding Stride",35,"Arms.Warrior","hoodrchjr"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","hoodrchjr"
"Warrior","Arms","Avatar",45,"Arms.Warrior","hoodrchjr"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","hoodrchjr"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","slendyman"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","slendyman"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","slendyman"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","slendyman"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","slendyman"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","slendyman"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","slendyman"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","cabelas"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","cabelas"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","cabelas"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","cabelas"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","cabelas"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","cabelas"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","cabelas"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","markers"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","markers"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","markers"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","markers"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","markers"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","markers"
"Druid","Restoration","Flourish",50,"Restoration.Druid","markers"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","scollock"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","scollock"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","scollock"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","scollock"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","scollock"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","scollock"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","scollock"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","jangbi"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","jangbi"
"Priest","Shadow","Misery",30,"Shadow.Priest","jangbi"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","jangbi"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","jangbi"
"Priest","Shadow","Damnation",45,"Shadow.Priest","jangbi"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","jangbi"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","wraithmain"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","wraithmain"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","wraithmain"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","wraithmain"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","wraithmain"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","wraithmain"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","wraithmain"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","pxry"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","pxry"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","pxry"
"Hunter","Survival","Bloodseeker",35,"Survival.Hunter","pxry"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","pxry"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","pxry"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","pxry"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","dingbopx"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","dingbopx"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","dingbopx"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","dingbopx"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","dingbopx"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","dingbopx"
"Rogue","Assassination","Hidden Blades",50,"Assassination.Rogue","dingbopx"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","sandorrogue"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","sandorrogue"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","sandorrogue"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","sandorrogue"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","sandorrogue"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","sandorrogue"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","sandorrogue"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","sighzy"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","sighzy"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","sighzy"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","sighzy"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","sighzy"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","sighzy"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","sighzy"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","iinkinbio"
"Druid","Feral","Wild Charge",25,"Feral.Druid","iinkinbio"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","iinkinbio"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","iinkinbio"
"Druid","Feral","Savage Roar",40,"Feral.Druid","iinkinbio"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","iinkinbio"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","iinkinbio"
"Death Knight","Unholy","Infected Claws",15,"Unholy.Death Knight","bestdkeu"
"Death Knight","Unholy","Bursting Sores",25,"Unholy.Death Knight","bestdkeu"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","bestdkeu"
"Death Knight","Unholy","Soul Reaper",35,"Unholy.Death Knight","bestdkeu"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","bestdkeu"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","bestdkeu"
"Death Knight","Unholy","Army of the Damned",50,"Unholy.Death Knight","bestdkeu"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","loodacrits"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","loodacrits"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","loodacrits"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","loodacrits"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","loodacrits"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","loodacrits"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","loodacrits"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","zandrin"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","zandrin"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","zandrin"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","zandrin"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","zandrin"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","zandrin"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","zandrin"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","dzd"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","dzd"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","dzd"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","dzd"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","dzd"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","dzd"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","dzd"
"Priest","Discipline","Castigation",15,"Discipline.Priest","okasaki"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","okasaki"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","okasaki"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","okasaki"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","okasaki"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","okasaki"
"Priest","Discipline","Lenience",50,"Discipline.Priest","okasaki"
"Priest","Discipline","Castigation",15,"Discipline.Priest","zxzz"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","zxzz"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","zxzz"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","zxzz"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","zxzz"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","zxzz"
"Priest","Discipline","Lenience",50,"Discipline.Priest","zxzz"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","jaycoob"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","jaycoob"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","jaycoob"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","jaycoob"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","jaycoob"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","jaycoob"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","jaycoob"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","yuxy"
"Druid","Feral","Wild Charge",25,"Feral.Druid","yuxy"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","yuxy"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","yuxy"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","yuxy"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","yuxy"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","yuxy"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","destrumz"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","destrumz"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","destrumz"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","destrumz"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","destrumz"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","destrumz"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","destrumz"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","sekoh"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","sekoh"
"Priest","Shadow","Misery",30,"Shadow.Priest","sekoh"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","sekoh"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","sekoh"
"Priest","Shadow","Damnation",45,"Shadow.Priest","sekoh"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","sekoh"
"Priest","Discipline","Castigation",15,"Discipline.Priest","sosaeng"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","sosaeng"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","sosaeng"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","sosaeng"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","sosaeng"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","sosaeng"
"Priest","Discipline","Lenience",50,"Discipline.Priest","sosaeng"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","gankstapwn"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","gankstapwn"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","gankstapwn"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","gankstapwn"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","gankstapwn"
"Paladin","Holy","Awakening",45,"Holy.Paladin","gankstapwn"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","gankstapwn"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","whosurbobby"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","purpletreez"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","purpletreez"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","purpletreez"
"Druid","Restoration","Mass Entanglement",35,"Restoration.Druid","purpletreez"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","purpletreez"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","purpletreez"
"Druid","Restoration","Flourish",50,"Restoration.Druid","purpletreez"
"Priest","Discipline","Castigation",15,"Discipline.Priest","uriziel"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","uriziel"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","uriziel"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","uriziel"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","uriziel"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","uriziel"
"Priest","Discipline","Lenience",50,"Discipline.Priest","uriziel"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","neonata"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","neonata"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","neonata"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","neonata"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","neonata"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","neonata"
"Druid","Restoration","Flourish",50,"Restoration.Druid","neonata"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","jaromex"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","jaromex"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","caragully"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","caragully"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","caragully"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","caragully"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","caragully"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","caragully"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","caragully"
"Mage","Fire","Firestarter",15,"Fire.Mage","idclol"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","idclol"
"Mage","Fire","Rune of Power",30,"Fire.Mage","idclol"
"Mage","Fire","Flame On",35,"Fire.Mage","idclol"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","idclol"
"Mage","Fire","Living Bomb",45,"Fire.Mage","idclol"
"Mage","Fire","Kindling",50,"Fire.Mage","idclol"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","raj"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","raj"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","raj"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","raj"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","raj"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","raj"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","raj"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","deathboundtv"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","deathboundtv"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","deathboundtv"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","deathboundtv"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","deathboundtv"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","deathboundtv"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","deathboundtv"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","atimus"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","atimus"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","atimus"
"Priest","Holy","Censure",35,"Holy.Priest","atimus"
"Priest","Holy","Surge of Light",40,"Holy.Priest","atimus"
"Priest","Holy","Benediction",45,"Holy.Priest","atimus"
"Priest","Holy","Apotheosis",50,"Holy.Priest","atimus"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","linisia"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","linisia"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","linisia"
"Paladin","Holy","Rule of Law",35,"Holy.Paladin","linisia"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","linisia"
"Paladin","Holy","Awakening",45,"Holy.Paladin","linisia"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","linisia"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","predador"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","predador"
"Warrior","Arms","Massacre",30,"Arms.Warrior","predador"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","predador"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","predador"
"Warrior","Arms","Avatar",45,"Arms.Warrior","predador"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","predador"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","sladez"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","sladez"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","sladez"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","sladez"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","sladez"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","sladez"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","sladez"
"Hunter","Marksmanship","Master Marksman",15,"Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Careful Aim",25,"Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Camouflage",30,"Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Streamline",35,"Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Posthaste",40,"Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Double Tap",45,"Marksmanship.Hunter","rarityh"
"Hunter","Marksmanship","Lock and Load",50,"Marksmanship.Hunter","rarityh"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","neuralgiax"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","neuralgiax"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","neuralgiax"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","neuralgiax"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","neuralgiax"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","neuralgiax"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","neuralgiax"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","buckmefutt"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","buckmefutt"
"Warrior","Arms","Massacre",30,"Arms.Warrior","buckmefutt"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","buckmefutt"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","buckmefutt"
"Warrior","Arms","Avatar",45,"Arms.Warrior","buckmefutt"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","buckmefutt"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","swordhunter"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","swordhunter"
"Paladin","Holy","Repentance",30,"Holy.Paladin","swordhunter"
"Paladin","Holy","Unbreakable Spirit",35,"Holy.Paladin","swordhunter"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","swordhunter"
"Paladin","Holy","Awakening",45,"Holy.Paladin","swordhunter"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","swordhunter"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","trapdaddyx"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","trapdaddyx"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","trapdaddyx"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","trapdaddyx"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","trapdaddyx"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","trapdaddyx"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","trapdaddyx"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","poosnickety"
"Druid","Feral","Wild Charge",25,"Feral.Druid","poosnickety"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","poosnickety"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","poosnickety"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","poosnickety"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","poosnickety"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","poosnickety"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","hinaraa"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","hinaraa"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","hinaraa"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","hinaraa"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","hinaraa"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","hinaraa"
"Priest","Discipline","Lenience",50,"Discipline.Priest","hinaraa"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","yeezymode"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","yeezymode"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","holyster"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","holyster"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","holyster"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","holyster"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","holyster"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","holyster"
"Priest","Discipline","Lenience",50,"Discipline.Priest","holyster"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","mayhemx"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","mayhemx"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","mayhemx"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","mayhemx"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","mayhemx"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","mayhemx"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","mayhemx"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","evicta"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","evicta"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","evicta"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","evicta"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","evicta"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","evicta"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","evicta"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","jimmythedon"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","jimmythedon"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","jimmythedon"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","jimmythedon"
"Priest","Holy","Surge of Light",40,"Holy.Priest","jimmythedon"
"Priest","Holy","Benediction",45,"Holy.Priest","jimmythedon"
"Priest","Holy","Apotheosis",50,"Holy.Priest","jimmythedon"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","mcredr"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","mcredr"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","mcredr"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","mcredr"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","mcredr"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","mcredr"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","mcredr"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","tpodkill"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","orcmanx"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","orcmanx"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","orcmanx"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","orcmanx"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","orcmanx"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","orcmanx"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","orcmanx"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","ghostelf"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","ghostelf"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","ghostelf"
