"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Demon Hunter","Havoc","Glimpse","Havoc.Demon Hunter","potspoon"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","potspoon"
"Priest","Discipline","Blaze of Light","Discipline.Priest","momentzz"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","momentzz"
"Priest","Discipline","Dark Archangel","Discipline.Priest","momentzz"
"Mage","Fire","Ring of Fire","Fire.Mage","jhonisz"
"Mage","Fire","Tinder","Fire.Mage","jhonisz"
"Mage","Fire","Pyrokinesis","Fire.Mage","jhonisz"
"Priest","Holy","Miracle Worker","Holy.Priest","stegp"
"Priest","Holy","Greater Fade","Holy.Priest","stegp"
"Priest","Holy","Divine Ascension","Holy.Priest","stegp"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","melancholic"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","melancholic"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","melancholic"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","boww"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","boww"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","boww"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","corawing"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","corawing"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","corawing"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","thegodd"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","thegodd"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","thegodd"
"Priest","Shadow","Greater Fade","Shadow.Priest","jug"
"Priest","Shadow","Void Shift","Shadow.Priest","jug"
"Priest","Shadow","Psyfiend","Shadow.Priest","jug"
"Rogue","Assassination","Dismantle","Assassination.Rogue","shyvh"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","shyvh"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","shyvh"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","pastachief"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","pastachief"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","pastachief"
"Priest","Discipline","Dome of Light","Discipline.Priest","gazzap"
"Priest","Discipline","Trinity","Discipline.Priest","gazzap"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","gazzap"
"Shaman","Restoration","Living Tide","Restoration.Shaman","trigonomix"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","trigonomix"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","trigonomix"
"Priest","Holy","Greater Fade","Holy.Priest","rustymvp"
"Priest","Holy","Miracle Worker","Holy.Priest","rustymvp"
"Priest","Holy","Ray of Hope","Holy.Priest","rustymvp"
"Druid","Balance","Faerie Swarm","Balance.Druid","laser"
"Druid","Balance","Moonkin Aura","Balance.Druid","laser"
"Druid","Balance","Star Burst","Balance.Druid","laser"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","jadeesraaron"
"Warrior","Fury","Enduring Rage","Fury.Warrior","jadeesraaron"
"Warrior","Fury","Battle Trance","Fury.Warrior","jadeesraaron"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fauria"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fauria"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","fauria"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bohomagz"
"Priest","Discipline","Dome of Light","Discipline.Priest","bohomagz"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","bohomagz"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","spoonwithme"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","spoonwithme"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","spoonwithme"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","loser"
"Druid","Restoration","Reactive Resin","Restoration.Druid","loser"
"Druid","Restoration","Focused Growth","Restoration.Druid","loser"
"Mage","Fire","Tinder","Fire.Mage","gurururu"
"Mage","Fire","Ring of Fire","Fire.Mage","gurururu"
"Mage","Fire","Pyrokinesis","Fire.Mage","gurururu"
"Druid","Feral","Ferocious Wound","Feral.Druid","fangry"
"Druid","Feral","Leader of the Pack","Feral.Druid","fangry"
"Druid","Feral","Thorns","Feral.Druid","fangry"
"Druid","Restoration","Thorns","Restoration.Druid","lunatix"
"Druid","Restoration","Reactive Resin","Restoration.Druid","lunatix"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","lunatix"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","turec"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","turec"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","turec"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","trapmiss"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","trapmiss"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","trapmiss"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","everdh"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","everdh"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","everdh"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","mamalluca"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","mamalluca"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","mamalluca"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","akinap"
"Priest","Discipline","Dome of Light","Discipline.Priest","akinap"
"Priest","Discipline","Dark Archangel","Discipline.Priest","akinap"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","haruguru"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","haruguru"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","haruguru"
"Warrior","Fury","Disarm","Fury.Warrior","axepuzzle"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","axepuzzle"
"Warrior","Fury","Battle Trance","Fury.Warrior","axepuzzle"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","darkzach"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","darkzach"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","darkzach"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","aderade"
"Warrior","Fury","Battle Trance","Fury.Warrior","aderade"
"Warrior","Fury","Enduring Rage","Fury.Warrior","aderade"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","ironkwon"
"Warrior","Arms","Disarm","Arms.Warrior","ironkwon"
"Warrior","Arms","Duel","Arms.Warrior","ironkwon"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","tirrany"
"Druid","Restoration","Focused Growth","Restoration.Druid","tirrany"
"Druid","Restoration","Reactive Resin","Restoration.Druid","tirrany"
"Priest","Shadow","Megalomania","Shadow.Priest","stocktonca"
"Priest","Shadow","Void Volley","Shadow.Priest","stocktonca"
"Priest","Shadow","Psyfiend","Shadow.Priest","stocktonca"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","wiredftw"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","wiredftw"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","wiredftw"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","rauthgar"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","rauthgar"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","rauthgar"
"Druid","Feral","Wicked Claws","Feral.Druid","save"
"Druid","Feral","Strength of the Wild","Feral.Druid","save"
"Druid","Feral","Leader of the Pack","Feral.Druid","save"
"Paladin","Holy","Blessed Hands","Holy.Paladin","picklefarthp"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","picklefarthp"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","picklefarthp"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","fluxxy"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fluxxy"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fluxxy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","nocup"
"Druid","Restoration","Early Spring","Restoration.Druid","nocup"
"Druid","Restoration","Reactive Resin","Restoration.Druid","nocup"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","pawaluodii"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","pawaluodii"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","pawaluodii"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","evelynxc"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","evelynxc"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","evelynxc"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","splatxo"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","splatxo"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","splatxo"
"Druid","Balance","Moonkin Aura","Balance.Druid","trottywin"
"Druid","Balance","Owlkin Adept","Balance.Druid","trottywin"
"Druid","Balance","Thorns","Balance.Druid","trottywin"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","kuzar"
"Hunter","Survival","Mending Bandage","Survival.Hunter","kuzar"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","kuzar"
"Monk","Mistweaver","Healing Sphere","Mistweaver.Monk","mw"
"Monk","Mistweaver","Grapple Weapon","Mistweaver.Monk","mw"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","mw"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","getrow"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","getrow"
"Shaman","Restoration","Living Tide","Restoration.Shaman","getrow"
"Mage","Fire","Flamecannon","Fire.Mage","stook"
"Mage","Fire","Pyrokinesis","Fire.Mage","stook"
"Mage","Fire","Tinder","Fire.Mage","stook"
"Warrior","Fury","Battle Trance","Fury.Warrior","edgarllama"
"Warrior","Fury","Warbringer","Fury.Warrior","edgarllama"
"Warrior","Fury","Enduring Rage","Fury.Warrior","edgarllama"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","lsdee"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","lsdee"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","lsdee"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","pyotr"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","pyotr"
"Paladin","Holy","Blessed Hands","Holy.Paladin","pyotr"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","bigdaddybrad"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","bigdaddybrad"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","bigdaddybrad"
"Warrior","Fury","Bloodrage","Fury.Warrior","spacemand"
"Warrior","Fury","Disarm","Fury.Warrior","spacemand"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","spacemand"
"Druid","Restoration","Focused Growth","Restoration.Druid","xaviius"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","xaviius"
"Druid","Restoration","Reactive Resin","Restoration.Druid","xaviius"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","windfureh"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","windfureh"
"Shaman","Restoration","Living Tide","Restoration.Shaman","windfureh"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","plop"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","plop"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","plop"
"Druid","Restoration","Early Spring","Restoration.Druid","lesylig"
"Druid","Restoration","Reactive Resin","Restoration.Druid","lesylig"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","lesylig"
"Druid","Balance","Moonkin Aura","Balance.Druid","rudar"
"Druid","Balance","Owlkin Adept","Balance.Druid","rudar"
"Druid","Balance","High Winds","Balance.Druid","rudar"
"Priest","Holy","Greater Fade","Holy.Priest","bludrew"
"Priest","Holy","Miracle Worker","Holy.Priest","bludrew"
"Priest","Holy","Cardinal Mending","Holy.Priest","bludrew"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","okhomie"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","okhomie"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","okhomie"
"Priest","Shadow","Greater Fade","Shadow.Priest","benygotosao"
"Priest","Shadow","Void Volley","Shadow.Priest","benygotosao"
"Priest","Shadow","Psyfiend","Shadow.Priest","benygotosao"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","captnmurphee"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","captnmurphee"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","captnmurphee"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","fruitbatx"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","fruitbatx"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","fruitbatx"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","typhlosis"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","typhlosis"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","typhlosis"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","scherzer"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","scherzer"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","scherzer"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","weathermanx"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","weathermanx"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","weathermanx"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","bruceleedk"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","bruceleedk"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","bruceleedk"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","lockdoctor"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","lockdoctor"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","lockdoctor"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","tsunaad"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","tsunaad"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","tsunaad"
"Druid","Restoration","Focused Growth","Restoration.Druid","bluedru"
"Druid","Restoration","Deep Roots","Restoration.Druid","bluedru"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","bluedru"
"Death Knight","Frost","Strangulate","Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","whosurbobby"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","whosurbobby"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","savagetko"
"Warrior","Fury","Battle Trance","Fury.Warrior","savagetko"
"Warrior","Fury","Bloodrage","Fury.Warrior","savagetko"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","hold"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","hold"
"Priest","Discipline","Dark Archangel","Discipline.Priest","hold"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","kidkaos"
"Warrior","Fury","Enduring Rage","Fury.Warrior","kidkaos"
"Warrior","Fury","Warbringer","Fury.Warrior","kidkaos"
"Shaman","Restoration","Living Tide","Restoration.Shaman","hekumzx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","hekumzx"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","hekumzx"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","millemium"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","millemium"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","millemium"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","hoshixoxo"
"Priest","Discipline","Dome of Light","Discipline.Priest","hoshixoxo"
"Priest","Discipline","Dark Archangel","Discipline.Priest","hoshixoxo"
"Priest","Holy","Miracle Worker","Holy.Priest","johnxo"
"Priest","Holy","Holy Ward","Holy.Priest","johnxo"
"Priest","Holy","Greater Fade","Holy.Priest","johnxo"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","jms"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","jms"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","jms"
"Warrior","Arms","War Banner","Arms.Warrior","troyana"
"Warrior","Arms","Disarm","Arms.Warrior","troyana"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","troyana"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","ryudot"
"Priest","Discipline","Dome of Light","Discipline.Priest","ryudot"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","ryudot"
"Druid","Feral","Thorns","Feral.Druid","halotchoo"
"Druid","Feral","Leader of the Pack","Feral.Druid","halotchoo"
"Druid","Feral","Strength of the Wild","Feral.Druid","halotchoo"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","kraeyola"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","kraeyola"
"Hunter","Survival","Survival Tactics","Survival.Hunter","kraeyola"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","buugotti"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","buugotti"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","buugotti"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","vuu"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","vuu"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","vuu"
"Warrior","Fury","Bloodrage","Fury.Warrior","shuty"
"Warrior","Fury","Warbringer","Fury.Warrior","shuty"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","shuty"
"Priest","Holy","Miracle Worker","Holy.Priest","neverbeen"
"Priest","Holy","Holy Ward","Holy.Priest","neverbeen"
"Priest","Holy","Greater Fade","Holy.Priest","neverbeen"
"Warlock","Demonology","Pleasure through Pain","Demonology.Warlock","babyflick"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","babyflick"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","babyflick"
"Shaman","Restoration","Living Tide","Restoration.Shaman","panoochblue"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","panoochblue"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","panoochblue"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","sapsweepski"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","sapsweepski"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","sapsweepski"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","tdsm"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","tdsm"
"Shaman","Restoration","Living Tide","Restoration.Shaman","tdsm"
"Priest","Discipline","Dark Archangel","Discipline.Priest","violatrix"
"Priest","Discipline","Dome of Light","Discipline.Priest","violatrix"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","violatrix"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","sangoro"
"Warrior","Arms","Disarm","Arms.Warrior","sangoro"
"Warrior","Arms","Death Sentence","Arms.Warrior","sangoro"
"Shaman","Restoration","Living Tide","Restoration.Shaman","torrentzx"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","torrentzx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","torrentzx"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","wyndhen"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","wyndhen"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","wyndhen"
"Mage","Frost","Ice Wall","Frost.Mage","kamakhazi"
"Mage","Frost","Frostbite","Frost.Mage","kamakhazi"
"Mage","Frost","Deep Shatter","Frost.Mage","kamakhazi"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","juul"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","juul"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","juul"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","aldda"
"Paladin","Retribution","Divine Punisher","Retribution.Paladin","aldda"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","aldda"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","vamphir"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","vamphir"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","vamphir"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","starta"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","starta"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","starta"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","diddles"
"Death Knight","Frost","Strangulate","Frost.Death Knight","diddles"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","diddles"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","ethotxo"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","ethotxo"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","ethotxo"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","felfeels"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","felfeels"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","felfeels"
"Priest","Holy","Greater Fade","Holy.Priest","maraagsdad"
"Priest","Holy","Miracle Worker","Holy.Priest","maraagsdad"
"Priest","Holy","Cardinal Mending","Holy.Priest","maraagsdad"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","woes"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","woes"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","woes"
"Demon Hunter","Havoc","Chaotic Imprint","Havoc.Demon Hunter","ganjjaplays"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","ganjjaplays"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","ganjjaplays"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","svemlust"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","svemlust"
"Shaman","Restoration","Living Tide","Restoration.Shaman","svemlust"
"Paladin","Holy","Divine Favor","Holy.Paladin","rezr"
"Paladin","Holy","Blessed Hands","Holy.Paladin","rezr"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","rezr"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","unhappyvelic"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","unhappyvelic"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","unhappyvelic"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","tiltgodx"
"Priest","Discipline","Dark Archangel","Discipline.Priest","tiltgodx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","tiltgodx"
"Druid","Feral","Ferocious Wound","Feral.Druid","jaxoa"
"Druid","Feral","Leader of the Pack","Feral.Druid","jaxoa"
"Druid","Feral","Strength of the Wild","Feral.Druid","jaxoa"
"Priest","Discipline","Dome of Light","Discipline.Priest","gypttp"
"Priest","Discipline","Dark Archangel","Discipline.Priest","gypttp"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","gypttp"
"Priest","Holy","Miracle Worker","Holy.Priest","vellriss"
"Priest","Holy","Ray of Hope","Holy.Priest","vellriss"
"Priest","Holy","Greater Fade","Holy.Priest","vellriss"
"Druid","Balance","Moonkin Aura","Balance.Druid","skoosh"
"Druid","Balance","Owlkin Adept","Balance.Druid","skoosh"
"Druid","Balance","High Winds","Balance.Druid","skoosh"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","azaks"
"Warrior","Arms","Disarm","Arms.Warrior","azaks"
"Warrior","Arms","War Banner","Arms.Warrior","azaks"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","intraworkout"
"Priest","Discipline","Dark Archangel","Discipline.Priest","intraworkout"
"Priest","Discipline","Dome of Light","Discipline.Priest","intraworkout"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","aeion"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","aeion"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","aeion"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","hazard"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","hazard"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","hazard"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","youngmoneyd"
"Warrior","Fury","Bloodrage","Fury.Warrior","youngmoneyd"
"Warrior","Fury","Warbringer","Fury.Warrior","youngmoneyd"
"Shaman","Restoration","Living Tide","Restoration.Shaman","zerwyn"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","zerwyn"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","zerwyn"
"Druid","Restoration","Mark of the Wild","Restoration.Druid","ukumari"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ukumari"
"Druid","Restoration","Early Spring","Restoration.Druid","ukumari"
"Mage","Fire","Tinder","Fire.Mage","bluestreak"
"Mage","Fire","Ring of Fire","Fire.Mage","bluestreak"
"Mage","Fire","Pyrokinesis","Fire.Mage","bluestreak"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","nodesitter"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","nodesitter"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","nodesitter"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","elayuwoki"
"Priest","Discipline","Dark Archangel","Discipline.Priest","elayuwoki"
"Priest","Discipline","Blaze of Light","Discipline.Priest","elayuwoki"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","maotaitou"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","maotaitou"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","maotaitou"
"Monk","Mistweaver","Grapple Weapon","Mistweaver.Monk","ganggangh"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","ganggangh"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","ganggangh"
"Druid","Feral","Ferocious Wound","Feral.Druid","aidoh"
"Druid","Feral","Leader of the Pack","Feral.Druid","aidoh"
"Druid","Feral","High Winds","Feral.Druid","aidoh"
"Warlock","Destruction","Bonds of Fel","Destruction.Warlock","resendez"
"Warlock","Destruction","Shadow Rift","Destruction.Warlock","resendez"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","resendez"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","cdues"
"Shaman","Restoration","Living Tide","Restoration.Shaman","cdues"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","cdues"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","dayuan"
"Warlock","Affliction","Amplify Curse","Affliction.Warlock","dayuan"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","dayuan"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","neverlink"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","neverlink"
"Shaman","Restoration","Living Tide","Restoration.Shaman","neverlink"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","assaillant"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","assaillant"
"Paladin","Protection","Sacred Duty","Protection.Paladin","assaillant"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","zezima"
"Paladin","Holy","Divine Favor","Holy.Paladin","zezima"
"Paladin","Holy","Blessed Hands","Holy.Paladin","zezima"
