"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","nanopunk"
"Hunter","Survival","Survival Tactics","Survival.Hunter","nanopunk"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","nanopunk"
"Druid","Feral","Thorns","Feral.Druid","shanex"
"Druid","Feral","Ferocious Wound","Feral.Druid","shanex"
"Druid","Feral","Leader of the Pack","Feral.Druid","shanex"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","wrynnerverse"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","wrynnerverse"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","wrynnerverse"
"Warlock","Destruction","Cremation","Destruction.Warlock","karatechamp"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","karatechamp"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","karatechamp"
"Shaman","Restoration","Living Tide","Restoration.Shaman","hwana"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","hwana"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","hwana"
"Warrior","Fury","Warbringer","Fury.Warrior","eazye"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","eazye"
"Warrior","Fury","Enduring Rage","Fury.Warrior","eazye"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","flynzz"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","flynzz"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","flynzz"
"Priest","Holy","Miracle Worker","Holy.Priest","manymanyx"
"Priest","Holy","Ray of Hope","Holy.Priest","manymanyx"
"Priest","Holy","Greater Fade","Holy.Priest","manymanyx"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","hidoi"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","hidoi"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","hidoi"
"Paladin","Holy","Blessed Hands","Holy.Paladin","chuckdewland"
"Paladin","Holy","Divine Favor","Holy.Paladin","chuckdewland"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","chuckdewland"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","justinr"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","justinr"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","justinr"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","slidethedms"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","slidethedms"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","slidethedms"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","rhares"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","rhares"
"Shaman","Restoration","Living Tide","Restoration.Shaman","rhares"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","dewnani"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","dewnani"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","dewnani"
"Warrior","Fury","Enduring Rage","Fury.Warrior","niulaoye"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","niulaoye"
"Warrior","Fury","Bloodrage","Fury.Warrior","niulaoye"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","namig"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","namig"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","namig"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","chidorix"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","chidorix"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","chidorix"
"Mage","Fire","Netherwind Armor","Fire.Mage","nosm"
"Mage","Fire","Ring of Fire","Fire.Mage","nosm"
"Mage","Fire","Pyrokinesis","Fire.Mage","nosm"
"Priest","Holy","Holy Ward","Holy.Priest","zeromisx"
"Priest","Holy","Ray of Hope","Holy.Priest","zeromisx"
"Priest","Holy","Miracle Worker","Holy.Priest","zeromisx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","magictoker"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","magictoker"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","magictoker"
"Warrior","Fury","Disarm","Fury.Warrior","dunkem"
"Warrior","Fury","Battle Trance","Fury.Warrior","dunkem"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","dunkem"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","covlol"
"Hunter","Survival","Survival Tactics","Survival.Hunter","covlol"
"Hunter","Survival","Mending Bandage","Survival.Hunter","covlol"
"Priest","Holy","Miracle Worker","Holy.Priest","quitzy"
"Priest","Holy","Greater Fade","Holy.Priest","quitzy"
"Priest","Holy","Ray of Hope","Holy.Priest","quitzy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","tigerlady"
"Druid","Restoration","Reactive Resin","Restoration.Druid","tigerlady"
"Druid","Restoration","Deep Roots","Restoration.Druid","tigerlady"
"Druid","Balance","Moonkin Aura","Balance.Druid","bayoh"
"Druid","Balance","Owlkin Adept","Balance.Druid","bayoh"
"Druid","Balance","Star Burst","Balance.Druid","bayoh"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","efil"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","efil"
"Hunter","Survival","Survival Tactics","Survival.Hunter","efil"
"Paladin","Holy","Divine Favor","Holy.Paladin","hojwizard"
"Paladin","Holy","Blessed Hands","Holy.Paladin","hojwizard"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","hojwizard"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ryndcharity"
"Druid","Restoration","Reactive Resin","Restoration.Druid","ryndcharity"
"Druid","Restoration","Early Spring","Restoration.Druid","ryndcharity"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","agarai"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","agarai"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","agarai"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","blindwolfttv"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","blindwolfttv"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","blindwolfttv"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","khatep"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","khatep"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","khatep"
"Priest","Shadow","Greater Fade","Shadow.Priest","adieu"
"Priest","Shadow","Psyfiend","Shadow.Priest","adieu"
"Priest","Shadow","Megalomania","Shadow.Priest","adieu"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","soulruler"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","soulruler"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","soulruler"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","ablunx"
"Shaman","Restoration","Living Tide","Restoration.Shaman","ablunx"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","ablunx"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Strangulate","Frost.Death Knight","lokitabeso"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","coachk"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","coachk"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","coachk"
"Priest","Holy","Greater Fade","Holy.Priest","bigmommyxo"
"Priest","Holy","Ray of Hope","Holy.Priest","bigmommyxo"
"Priest","Holy","Miracle Worker","Holy.Priest","bigmommyxo"
"Priest","Holy","Holy Ward","Holy.Priest","priestski"
"Priest","Holy","Greater Fade","Holy.Priest","priestski"
"Priest","Holy","Miracle Worker","Holy.Priest","priestski"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","venczel"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","venczel"
"Mage","Arcane","Temporal Shield","Arcane.Mage","venczel"
"Druid","Feral","Wicked Claws","Feral.Druid","zertbirkzul"
"Druid","Feral","Leader of the Pack","Feral.Druid","zertbirkzul"
"Druid","Feral","Strength of the Wild","Feral.Druid","zertbirkzul"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","dreadlock"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","dreadlock"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","dreadlock"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","tekitezy"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","tekitezy"
"Shaman","Restoration","Living Tide","Restoration.Shaman","tekitezy"
"Warrior","Fury","Battle Trance","Fury.Warrior","ragebarqt"
"Warrior","Fury","Bloodrage","Fury.Warrior","ragebarqt"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","ragebarqt"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","brittany"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","brittany"
"Paladin","Retribution","Luminescence","Retribution.Paladin","brittany"
"Warrior","Fury","Bloodrage","Fury.Warrior","spacemand"
"Warrior","Fury","Disarm","Fury.Warrior","spacemand"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","spacemand"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","insomdh"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","insomdh"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","insomdh"
"Mage","Fire","Flamecannon","Fire.Mage","purkinji"
"Mage","Fire","Ring of Fire","Fire.Mage","purkinji"
"Mage","Fire","Pyrokinesis","Fire.Mage","purkinji"
"Priest","Discipline","Blaze of Light","Discipline.Priest","deadvark"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","deadvark"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","deadvark"
"Paladin","Holy","Divine Favor","Holy.Paladin","amoebize"
"Paladin","Holy","Light's Grace","Holy.Paladin","amoebize"
"Paladin","Holy","Blessed Hands","Holy.Paladin","amoebize"
"Mage","Frost","Frostbite","Frost.Mage","hsifezoob"
"Mage","Frost","Deep Shatter","Frost.Mage","hsifezoob"
"Mage","Frost","Ice Wall","Frost.Mage","hsifezoob"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","magnuszx"
"Warrior","Arms","Warbringer","Arms.Warrior","magnuszx"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","magnuszx"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","lilmakhachev"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","lilmakhachev"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","lilmakhachev"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","jojofagirl"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","jojofagirl"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","jojofagirl"
"Priest","Shadow","Megalomania","Shadow.Priest","stocktonca"
"Priest","Shadow","Void Volley","Shadow.Priest","stocktonca"
"Priest","Shadow","Psyfiend","Shadow.Priest","stocktonca"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","warassassin"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","warassassin"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","warassassin"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","spaidzz"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","spaidzz"
"Priest","Shadow","Greater Fade","Shadow.Priest","benybestwlrd"
"Priest","Shadow","Megalomania","Shadow.Priest","benybestwlrd"
"Priest","Shadow","Void Volley","Shadow.Priest","benybestwlrd"
"Paladin","Holy","Divine Favor","Holy.Paladin","jerrybigbean"
"Paladin","Holy","Blessed Hands","Holy.Paladin","jerrybigbean"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","jerrybigbean"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","highmoon"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","highmoon"
"Priest","Discipline","Dome of Light","Discipline.Priest","highmoon"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","naigou"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","naigou"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","naigou"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","atarri"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","atarri"
"Priest","Discipline","Dome of Light","Discipline.Priest","atarri"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","spicyfingerx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","spicyfingerx"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","spicyfingerx"
"Mage","Frost","Frostbite","Frost.Mage","theydeadx"
"Mage","Frost","Deep Shatter","Frost.Mage","theydeadx"
"Mage","Frost","Ice Wall","Frost.Mage","theydeadx"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","smartwaterqt"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","smartwaterqt"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","smartwaterqt"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","crdaddy"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","crdaddy"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","crdaddy"
"Priest","Discipline","Dome of Light","Discipline.Priest","jnglpriestx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jnglpriestx"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","jnglpriestx"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","arktoz"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","arktoz"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","arktoz"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","resonatorrob"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","resonatorrob"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","resonatorrob"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","haee"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","haee"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","haee"
"Priest","Discipline","Dark Archangel","Discipline.Priest","moltoxa"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","moltoxa"
"Priest","Discipline","Dome of Light","Discipline.Priest","moltoxa"
"Priest","Shadow","Megalomania","Shadow.Priest","cocorocho"
"Priest","Shadow","Psyfiend","Shadow.Priest","cocorocho"
"Priest","Shadow","Void Volley","Shadow.Priest","cocorocho"
"Death Knight","Frost","Strangulate","Frost.Death Knight","lokitakisses"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","lokitakisses"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","lokitakisses"
"Druid","Feral","Thorns","Feral.Druid","snkykttyx"
"Druid","Feral","Strength of the Wild","Feral.Druid","snkykttyx"
"Druid","Feral","Wicked Claws","Feral.Druid","snkykttyx"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","digismonk"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","digismonk"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","digismonk"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","weedzy"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","weedzy"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","weedzy"
"Death Knight","Frost","Delirium","Frost.Death Knight","divinium"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","divinium"
"Death Knight","Frost","Strangulate","Frost.Death Knight","divinium"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","coachclaudio"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","coachclaudio"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","coachclaudio"
"Priest","Discipline","Dark Archangel","Discipline.Priest","sorokaskills"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","sorokaskills"
"Priest","Discipline","Dome of Light","Discipline.Priest","sorokaskills"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","remi"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","remi"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","remi"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","voriel"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","voriel"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","voriel"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","whitepally"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","whitepally"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","whitepally"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","branasoutwo"
"Shaman","Restoration","Counterstrike Totem","Restoration.Shaman","branasoutwo"
"Shaman","Restoration","Living Tide","Restoration.Shaman","branasoutwo"
"Warrior","Fury","Enduring Rage","Fury.Warrior","rampage"
"Warrior","Fury","Warbringer","Fury.Warrior","rampage"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","rampage"
"Warrior","Fury","Warbringer","Fury.Warrior","seiv"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","seiv"
"Warrior","Fury","Battle Trance","Fury.Warrior","seiv"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","lemonlemon"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","lemonlemon"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","lemonlemon"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","photonics"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","photonics"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","photonics"
"Priest","Holy","Greater Fade","Holy.Priest","jawwgilly"
"Priest","Holy","Improved Mass Dispel","Holy.Priest","jawwgilly"
"Priest","Holy","Miracle Worker","Holy.Priest","jawwgilly"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","ozmats"
"Shaman","Restoration","Living Tide","Restoration.Shaman","ozmats"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","ozmats"
"Druid","Restoration","Reactive Resin","Restoration.Druid","disembles"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","disembles"
"Druid","Restoration","Focused Growth","Restoration.Druid","disembles"
"Priest","Holy","Miracle Worker","Holy.Priest","timbitgodx"
"Priest","Holy","Greater Fade","Holy.Priest","timbitgodx"
"Priest","Holy","Ray of Hope","Holy.Priest","timbitgodx"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","rbz"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","rbz"
"Priest","Discipline","Dome of Light","Discipline.Priest","rbz"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","nullpointerx"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","nullpointerx"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","nullpointerx"
"Warrior","Fury","Warbringer","Fury.Warrior","wizcleavuh"
"Warrior","Fury","Enduring Rage","Fury.Warrior","wizcleavuh"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","wizcleavuh"
"Priest","Holy","Greater Fade","Holy.Priest","anotherother"
"Priest","Holy","Ray of Hope","Holy.Priest","anotherother"
"Priest","Holy","Miracle Worker","Holy.Priest","anotherother"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ctrld"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ctrld"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","ctrld"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","racke"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","racke"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","racke"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","knappydk"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","knappydk"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","knappydk"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","braixenlol"
"Priest","Discipline","Blaze of Light","Discipline.Priest","braixenlol"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","braixenlol"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fleurdemur"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fleurdemur"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","fleurdemur"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","patooquen"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","patooquen"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","patooquen"
"Paladin","Holy","Divine Favor","Holy.Paladin","prettyahhboi"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","prettyahhboi"
"Paladin","Holy","Blessed Hands","Holy.Paladin","prettyahhboi"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","merkant"
"Paladin","Holy","Blessed Hands","Holy.Paladin","merkant"
"Paladin","Holy","Divine Favor","Holy.Paladin","merkant"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","lvladen"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","lvladen"
"Paladin","Retribution","Lawbringer","Retribution.Paladin","lvladen"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","warried"
"Warrior","Fury","Barbarian","Fury.Warrior","warried"
"Warrior","Fury","Battle Trance","Fury.Warrior","warried"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","jadenito"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","jadenito"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","jadenito"
"Mage","Fire","Flamecannon","Fire.Mage","lemoz"
"Mage","Fire","Ring of Fire","Fire.Mage","lemoz"
"Mage","Fire","Pyrokinesis","Fire.Mage","lemoz"
"Mage","Fire","Ring of Fire","Fire.Mage","rxbbit"
"Mage","Fire","Flamecannon","Fire.Mage","rxbbit"
"Mage","Fire","Pyrokinesis","Fire.Mage","rxbbit"
"Paladin","Holy","Divine Favor","Holy.Paladin","judgenito"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","judgenito"
"Paladin","Holy","Blessed Hands","Holy.Paladin","judgenito"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","marshyw"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","marshyw"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","marshyw"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","raigek"
"Hunter","Survival","Survival Tactics","Survival.Hunter","raigek"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","raigek"
"Priest","Discipline","Blaze of Light","Discipline.Priest","pxdx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","pxdx"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","pxdx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jowtzy"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jowtzy"
"Paladin","Holy","Blessed Hands","Holy.Paladin","disseablex"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","disseablex"
"Paladin","Holy","Divine Favor","Holy.Paladin","disseablex"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","voupenetrar"
"Paladin","Retribution","Law and Order","Retribution.Paladin","voupenetrar"
"Paladin","Retribution","Lawbringer","Retribution.Paladin","voupenetrar"
"Priest","Shadow","Greater Fade","Shadow.Priest","kpris"
"Priest","Shadow","Megalomania","Shadow.Priest","kpris"
"Priest","Shadow","Void Volley","Shadow.Priest","kpris"
"Priest","Holy","Cardinal Mending","Holy.Priest","psyhawk"
"Priest","Holy","Miracle Worker","Holy.Priest","psyhawk"
"Priest","Holy","Greater Fade","Holy.Priest","psyhawk"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","richenbach"
"Warrior","Fury","Warbringer","Fury.Warrior","richenbach"
"Warrior","Fury","Enduring Rage","Fury.Warrior","richenbach"
"Priest","Shadow","Psyfiend","Shadow.Priest","jgmb"
"Priest","Shadow","Greater Fade","Shadow.Priest","jgmb"
"Priest","Shadow","Megalomania","Shadow.Priest","jgmb"
"Paladin","Holy","Divine Favor","Holy.Paladin","zilea"
"Paladin","Holy","Light's Grace","Holy.Paladin","zilea"
"Paladin","Holy","Blessed Hands","Holy.Paladin","zilea"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","shamcena"
"Shaman","Restoration","Living Tide","Restoration.Shaman","shamcena"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","shamcena"
"Warrior","Fury","Warbringer","Fury.Warrior","kindaworst"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","kindaworst"
"Warrior","Fury","Battle Trance","Fury.Warrior","kindaworst"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","datcu"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","datcu"
"Rogue","Assassination","Dismantle","Assassination.Rogue","datcu"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","stevewilkos"
"Priest","Discipline","Blaze of Light","Discipline.Priest","stevewilkos"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","stevewilkos"
"Priest","Holy","Greater Fade","Holy.Priest","vxpx"
"Priest","Holy","Miracle Worker","Holy.Priest","vxpx"
"Priest","Holy","Ray of Hope","Holy.Priest","vxpx"
"Priest","Holy","Divine Ascension","Holy.Priest","proiest"
"Priest","Holy","Miracle Worker","Holy.Priest","proiest"
"Priest","Holy","Greater Fade","Holy.Priest","proiest"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","barelyviable"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","barelyviable"
"Death Knight","Unholy","Death's Echo","Unholy.Death Knight","barelyviable"
"Priest","Discipline","Blaze of Light","Discipline.Priest","cinnaa"
"Priest","Discipline","Trinity","Discipline.Priest","cinnaa"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","cinnaa"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","rerollp"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","rerollp"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","rerollp"
"Warrior","Fury","Warbringer","Fury.Warrior","kamoo"
"Warrior","Fury","Enduring Rage","Fury.Warrior","kamoo"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","kamoo"
"Warrior","Fury","Enduring Rage","Fury.Warrior","bighamm"
"Warrior","Fury","Battle Trance","Fury.Warrior","bighamm"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","bighamm"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","passionate"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","passionate"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","passionate"
"Priest","Holy","Cardinal Mending","Holy.Priest","shwayp"
"Priest","Holy","Miracle Worker","Holy.Priest","shwayp"
"Priest","Holy","Greater Fade","Holy.Priest","shwayp"
"Paladin","Holy","Blessed Hands","Holy.Paladin","neab"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","neab"
"Paladin","Holy","Divine Favor","Holy.Paladin","neab"
"Paladin","Retribution","Divine Punisher","Retribution.Paladin","thuglifetko"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","thuglifetko"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","thuglifetko"
