"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","watchmecap"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","watchmecap"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","watchmecap"
"Shaman","Enhancement","Nature's Guardian",40,"Enhancement.Shaman","watchmecap"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","watchmecap"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","watchmecap"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","justinr"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","justinr"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","justinr"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","justinr"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","justinr"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","justinr"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","justinr"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","xadge"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","xadge"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","xadge"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","xadge"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","xadge"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","xadge"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","xadge"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","disemble"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","disemble"
"Priest","Shadow","Misery",30,"Shadow.Priest","disemble"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","disemble"
"Priest","Shadow","Shadow Crash",40,"Shadow.Priest","disemble"
"Priest","Shadow","Damnation",45,"Shadow.Priest","disemble"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","disemble"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","río"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","río"
"Warrior","Arms","Massacre",30,"Arms.Warrior","río"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","río"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","río"
"Warrior","Arms","Avatar",45,"Arms.Warrior","río"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","río"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","fishish"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","fishish"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","fishish"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","fishish"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","fishish"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","fishish"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","fishish"
"Priest","Discipline","Castigation",15,"Discipline.Priest","reedyjr"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","reedyjr"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","reedyjr"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","reedyjr"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","reedyjr"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","reedyjr"
"Priest","Discipline","Lenience",50,"Discipline.Priest","reedyjr"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","nwts"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","nwts"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","nwts"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","nwts"
"Priest","Holy","Surge of Light",40,"Holy.Priest","nwts"
"Priest","Holy","Benediction",45,"Holy.Priest","nwts"
"Priest","Holy","Apotheosis",50,"Holy.Priest","nwts"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","structx"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","structx"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","structx"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","structx"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","structx"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","structx"
"Druid","Restoration","Flourish",50,"Restoration.Druid","structx"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","maldiva"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","maldiva"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","maldiva"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","maldiva"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","maldiva"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","maldiva"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","maldiva"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","mw"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","mw"
"Monk","Mistweaver","Lifecycles",30,"Mistweaver.Monk","mw"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","mw"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","mw"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","mw"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","mw"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","voostorm"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","voostorm"
"Warrior","Arms","Massacre",30,"Arms.Warrior","voostorm"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","voostorm"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","voostorm"
"Warrior","Arms","Avatar",45,"Arms.Warrior","voostorm"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","voostorm"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","sqwìppy"
"Druid","Feral","Wild Charge",25,"Feral.Druid","sqwìppy"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","sqwìppy"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","sqwìppy"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","sqwìppy"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","sqwìppy"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","sqwìppy"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","veilsidé"
"Death Knight","Unholy","Bursting Sores",25,"Unholy.Death Knight","veilsidé"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","veilsidé"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","veilsidé"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","veilsidé"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","veilsidé"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","veilsidé"
"Priest","Holy","Enlightenment",15,"Holy.Priest","turnipp"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","turnipp"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","turnipp"
"Priest","Holy","Censure",35,"Holy.Priest","turnipp"
"Priest","Holy","Surge of Light",40,"Holy.Priest","turnipp"
"Priest","Holy","Benediction",45,"Holy.Priest","turnipp"
"Priest","Holy","Apotheosis",50,"Holy.Priest","turnipp"
"Priest","Discipline","Castigation",15,"Discipline.Priest","trapgoose"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","trapgoose"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","trapgoose"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","trapgoose"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","trapgoose"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","trapgoose"
"Priest","Discipline","Lenience",50,"Discipline.Priest","trapgoose"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Soul Rending",35,"Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","papalutio"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","papalutio"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","rennx"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","rennx"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","rennx"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","rennx"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","rennx"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","rennx"
"Druid","Restoration","Flourish",50,"Restoration.Druid","rennx"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","namig"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","namig"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","namig"
"Rogue","Subtlety","Cheat Death",35,"Subtlety.Rogue","namig"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","namig"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","namig"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","namig"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","brain"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","brain"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","brain"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","brain"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","brain"
"Paladin","Holy","Awakening",45,"Holy.Paladin","brain"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","brain"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","nèv"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","nèv"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","nèv"
"Rogue","Outlaw","Cheat Death",35,"Outlaw.Rogue","nèv"
"Rogue","Outlaw","Dirty Tricks",40,"Outlaw.Rogue","nèv"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","nèv"
"Rogue","Outlaw","Dancing Steel",50,"Outlaw.Rogue","nèv"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","murrhub"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","murrhub"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","murrhub"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","murrhub"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","murrhub"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","murrhub"
"Druid","Restoration","Flourish",50,"Restoration.Druid","murrhub"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","réal"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","réal"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","réal"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","réal"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","réal"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","réal"
"Druid","Restoration","Germination",50,"Restoration.Druid","réal"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Marked for Death",30,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Iron Stomach",35,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","zeidzic"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","zeidzic"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","warried"
"Warrior","Fury","Impending Victory",25,"Fury.Warrior","warried"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","warried"
"Warrior","Fury","Bounding Stride",35,"Fury.Warrior","warried"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","warried"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","warried"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","warried"
"Rogue","Outlaw","Quick Draw",15,"Outlaw.Rogue","allillusory"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","allillusory"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","allillusory"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","allillusory"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","allillusory"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","allillusory"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","allillusory"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","swiftnessgød"
"Druid","Balance","Wild Charge",25,"Balance.Druid","swiftnessgød"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","swiftnessgød"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","swiftnessgød"
"Druid","Balance","Starlord",40,"Balance.Druid","swiftnessgød"
"Druid","Balance","Stellar Drift",45,"Balance.Druid","swiftnessgød"
"Druid","Balance","Solstice",50,"Balance.Druid","swiftnessgød"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","lplusratio"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","lplusratio"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","cutekïng"
"Priest","Discipline","Masochism",25,"Discipline.Priest","cutekïng"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","cutekïng"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","cutekïng"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","cutekïng"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","cutekïng"
"Priest","Discipline","Lenience",50,"Discipline.Priest","cutekïng"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","majikx"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","majikx"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","majikx"
"Priest","Holy","Censure",35,"Holy.Priest","majikx"
"Priest","Holy","Surge of Light",40,"Holy.Priest","majikx"
"Priest","Holy","Benediction",45,"Holy.Priest","majikx"
"Priest","Holy","Apotheosis",50,"Holy.Priest","majikx"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","zaniac"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","zaniac"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","zaniac"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","zaniac"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","zaniac"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","zaniac"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","zaniac"
"Hunter","Marksmanship","Master Marksman",15,"Marksmanship.Hunter","infamousowl"
"Hunter","Marksmanship","Careful Aim",25,"Marksmanship.Hunter","infamousowl"
"Hunter","Marksmanship","Camouflage",30,"Marksmanship.Hunter","infamousowl"
"Hunter","Marksmanship","Streamline",35,"Marksmanship.Hunter","infamousowl"
"Hunter","Marksmanship","Posthaste",40,"Marksmanship.Hunter","infamousowl"
"Hunter","Marksmanship","Double Tap",45,"Marksmanship.Hunter","infamousowl"
"Hunter","Marksmanship","Volley",50,"Marksmanship.Hunter","infamousowl"
"Shaman","Restoration","Torrent",15,"Restoration.Shaman","kotorî"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","kotorî"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","kotorî"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","kotorî"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","kotorî"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","kotorî"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","kotorî"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","fitkittyxo"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","fitkittyxo"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","fitkittyxo"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","fitkittyxo"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","fitkittyxo"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","fitkittyxo"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","fitkittyxo"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","poonaniqt"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","poonaniqt"
"Rogue","Assassination","Deeper Stratagem",30,"Assassination.Rogue","poonaniqt"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","poonaniqt"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","poonaniqt"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","poonaniqt"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","poonaniqt"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","larosx"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","larosx"
"Warrior","Arms","Massacre",30,"Arms.Warrior","larosx"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","larosx"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","larosx"
"Warrior","Arms","Avatar",45,"Arms.Warrior","larosx"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","larosx"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","kalvishhuntr"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","kalvishhuntr"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","kalvishhuntr"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","kalvishhuntr"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","kalvishhuntr"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","kalvishhuntr"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","kalvishhuntr"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","marvinceo"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","marvinceo"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","prast"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","prast"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","prast"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","prast"
"Priest","Holy","Surge of Light",40,"Holy.Priest","prast"
"Priest","Holy","Benediction",45,"Holy.Priest","prast"
"Priest","Holy","Apotheosis",50,"Holy.Priest","prast"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","sonoftwodads"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","sonoftwodads"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","sonoftwodads"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","sonoftwodads"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","sonoftwodads"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","sonoftwodads"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","sonoftwodads"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","ccino"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","ccino"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","ccino"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","ccino"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","ccino"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","ccino"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","ccino"
"Priest","Holy","Enlightenment",15,"Holy.Priest","risenghoul"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","risenghoul"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","risenghoul"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","risenghoul"
"Priest","Holy","Surge of Light",40,"Holy.Priest","risenghoul"
"Priest","Holy","Benediction",45,"Holy.Priest","risenghoul"
"Priest","Holy","Apotheosis",50,"Holy.Priest","risenghoul"
"Mage","Fire","Firestarter",15,"Fire.Mage","aangx"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","aangx"
"Mage","Fire","Rune of Power",30,"Fire.Mage","aangx"
"Mage","Fire","Flame On",35,"Fire.Mage","aangx"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","aangx"
"Mage","Fire","Living Bomb",45,"Fire.Mage","aangx"
"Mage","Fire","Kindling",50,"Fire.Mage","aangx"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","dêçèptîôn"
"Priest","Holy","Body and Soul",25,"Holy.Priest","dêçèptîôn"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","dêçèptîôn"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","dêçèptîôn"
"Priest","Holy","Surge of Light",40,"Holy.Priest","dêçèptîôn"
"Priest","Holy","Benediction",45,"Holy.Priest","dêçèptîôn"
"Priest","Holy","Apotheosis",50,"Holy.Priest","dêçèptîôn"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","Soul Rending",35,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","visionzdh"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","villaindh"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","villaindh"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","villaindh"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","villaindh"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","villaindh"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","villaindh"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","villaindh"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","tsükí"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","tsükí"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","tsükí"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","tsükí"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","tsükí"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","tsükí"
"Druid","Restoration","Flourish",50,"Restoration.Druid","tsükí"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","trodènto"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","trodènto"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","trodènto"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","trodènto"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","trodènto"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","trodènto"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","trodènto"
"Monk","Windwalker","Eye of the Tiger",15,"Windwalker.Monk","xyän"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","xyän"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","xyän"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","xyän"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","xyän"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","xyän"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","xyän"
"Mage","Fire","Firestarter",15,"Fire.Mage","awkn"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","awkn"
"Mage","Fire","Rune of Power",30,"Fire.Mage","awkn"
"Mage","Fire","Flame On",35,"Fire.Mage","awkn"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","awkn"
"Mage","Fire","Living Bomb",45,"Fire.Mage","awkn"
"Mage","Fire","Kindling",50,"Fire.Mage","awkn"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","iemonjuice"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","iemonjuice"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","iemonjuice"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","iemonjuice"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","iemonjuice"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","iemonjuice"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","iemonjuice"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","merp"
"Warlock","Demonology","Power Siphon",25,"Demonology.Warlock","merp"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","merp"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","merp"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","merp"
"Warlock","Demonology","Inner Demons",45,"Demonology.Warlock","merp"
"Warlock","Demonology","Sacrificed Souls",50,"Demonology.Warlock","merp"
"Priest","Discipline","Castigation",15,"Discipline.Priest","sacerdotes"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","sacerdotes"
"Priest","Discipline","Mindbender",30,"Discipline.Priest","sacerdotes"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","sacerdotes"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","sacerdotes"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","sacerdotes"
"Priest","Discipline","Lenience",50,"Discipline.Priest","sacerdotes"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","amberturd"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","amberturd"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","amberturd"
"Priest","Holy","Censure",35,"Holy.Priest","amberturd"
"Priest","Holy","Surge of Light",40,"Holy.Priest","amberturd"
