"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","solushun"
"Druid","Restoration","Early Spring","Restoration.Druid","solushun"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","cauthonx"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","cauthonx"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","cauthonx"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","afwiken"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","afwiken"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","afwiken"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","bulkboy"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bulkboy"
"Priest","Discipline","Blaze of Light","Discipline.Priest","bulkboy"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","trooshotz"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","trooshotz"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","trooshotz"
"Priest","Holy","Miracle Worker","Holy.Priest","fäñcÿ"
"Priest","Holy","Greater Fade","Holy.Priest","fäñcÿ"
"Priest","Holy","Holy Ward","Holy.Priest","fäñcÿ"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","dçíöçk"
"Warlock","Destruction","Casting Circle","Destruction.Warlock","dçíöçk"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","dçíöçk"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","grenzle"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","grenzle"
"Shaman","Restoration","Living Tide","Restoration.Shaman","grenzle"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","africano"
"Hunter","Beast Mastery","Hunting Pack","Beast Mastery.Hunter","africano"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","africano"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","yellowbevr"
"Rogue","Assassination","System Shock","Assassination.Rogue","yellowbevr"
"Rogue","Assassination","Dismantle","Assassination.Rogue","yellowbevr"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","anheuser"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","anheuser"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","anheuser"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","slacken"
"Shaman","Restoration","Living Tide","Restoration.Shaman","slacken"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","slacken"
"Mage","Fire","Pyrokinesis","Fire.Mage","mageimage"
"Mage","Fire","Flamecannon","Fire.Mage","mageimage"
"Mage","Fire","Tinder","Fire.Mage","mageimage"
"Priest","Holy","Ray of Hope","Holy.Priest","jio"
"Priest","Holy","Greater Fade","Holy.Priest","jio"
"Priest","Holy","Miracle Worker","Holy.Priest","jio"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","immobilized"
"Paladin","Retribution","Law and Order","Retribution.Paladin","immobilized"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","immobilized"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","shamyion"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","shamyion"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","shamyion"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","photonics"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","photonics"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","photonics"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","bodypullzx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","bodypullzx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","bodypullzx"
"Priest","Holy","Miracle Worker","Holy.Priest","stegp"
"Priest","Holy","Greater Fade","Holy.Priest","stegp"
"Priest","Holy","Divine Ascension","Holy.Priest","stegp"
"Priest","Shadow","Megalomania","Shadow.Priest","papette"
"Priest","Shadow","Psyfiend","Shadow.Priest","papette"
"Priest","Shadow","Greater Fade","Shadow.Priest","papette"
"Priest","Discipline","Trinity","Discipline.Priest","darkstarx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","darkstarx"
"Priest","Discipline","Dome of Light","Discipline.Priest","darkstarx"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","rdruidgawdx"
"Druid","Restoration","Reactive Resin","Restoration.Druid","rdruidgawdx"
"Druid","Restoration","Master Shapeshifter","Restoration.Druid","rdruidgawdx"
"Priest","Discipline","Blaze of Light","Discipline.Priest","rrp"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","rrp"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","rrp"
"Hunter","Survival","Survival Tactics","Survival.Hunter","enter"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","enter"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","enter"
"Priest","Shadow","Void Origins","Shadow.Priest","sweatynick"
"Priest","Shadow","Void Volley","Shadow.Priest","sweatynick"
"Priest","Shadow","Psyfiend","Shadow.Priest","sweatynick"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","juiceboy"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","juiceboy"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","juiceboy"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","whøru"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","whøru"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","whøru"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","yeehawcowboy"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","yeehawcowboy"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","yeehawcowboy"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","handsomemanx"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","handsomemanx"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","handsomemanx"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","jfet"
"Warlock","Destruction","Bane of Havoc","Destruction.Warlock","jfet"
"Warlock","Destruction","Bonds of Fel","Destruction.Warlock","jfet"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","merci"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","merci"
"Paladin","Retribution","Luminescence","Retribution.Paladin","merci"
"Warrior","Fury","Warbringer","Fury.Warrior","ragebar"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","ragebar"
"Warrior","Fury","Battle Trance","Fury.Warrior","ragebar"
"Priest","Holy","Greater Heal","Holy.Priest","ciy"
"Priest","Holy","Greater Fade","Holy.Priest","ciy"
"Priest","Holy","Miracle Worker","Holy.Priest","ciy"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","kassi"
"Hunter","Survival","Survival Tactics","Survival.Hunter","kassi"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","kassi"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jennacide"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jennacide"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jennacide"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","wanedieux"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","wanedieux"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","wanedieux"
"Priest","Discipline","Blaze of Light","Discipline.Priest","chadvark"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","chadvark"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","chadvark"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ppb"
"Druid","Restoration","Deep Roots","Restoration.Druid","ppb"
"Druid","Restoration","High Winds","Restoration.Druid","ppb"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","cathandrix"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","cathandrix"
"Paladin","Retribution","Luminescence","Retribution.Paladin","cathandrix"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","jimmybutler"
"Shaman","Restoration","Living Tide","Restoration.Shaman","jimmybutler"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","jimmybutler"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","beastio"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","beastio"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","beastio"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","nobi"
"Shaman","Restoration","Living Tide","Restoration.Shaman","nobi"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","nobi"
"Druid","Balance","Moonkin Aura","Balance.Druid","lunatix"
"Druid","Balance","Owlkin Adept","Balance.Druid","lunatix"
"Druid","Balance","Star Burst","Balance.Druid","lunatix"
"Priest","Shadow","Megalomania","Shadow.Priest","verbane"
"Priest","Shadow","Psyfiend","Shadow.Priest","verbane"
"Priest","Shadow","Void Volley","Shadow.Priest","verbane"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","grayskies"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","grayskies"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","grayskies"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","lexifae"
"Druid","Restoration","Reactive Resin","Restoration.Druid","lexifae"
"Druid","Restoration","Focused Growth","Restoration.Druid","lexifae"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","murlocwolf"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","murlocwolf"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","murlocwolf"
"Druid","Restoration","Master Shapeshifter","Restoration.Druid","sooey"
"Druid","Restoration","Thorns","Restoration.Druid","sooey"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","sooey"
"Priest","Holy","Greater Fade","Holy.Priest","hockula"
"Priest","Holy","Cardinal Mending","Holy.Priest","hockula"
"Priest","Holy","Miracle Worker","Holy.Priest","hockula"
"Priest","Holy","Holy Ward","Holy.Priest","qiancn"
"Priest","Holy","Miracle Worker","Holy.Priest","qiancn"
"Priest","Holy","Greater Fade","Holy.Priest","qiancn"
"Paladin","Holy","Divine Favor","Holy.Paladin","alkyna"
"Paladin","Holy","Blessed Hands","Holy.Paladin","alkyna"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","alkyna"
"Priest","Holy","Holy Ward","Holy.Priest","gåh"
"Priest","Holy","Miracle Worker","Holy.Priest","gåh"
"Priest","Holy","Greater Fade","Holy.Priest","gåh"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","humblebrags"
"Shaman","Restoration","Living Tide","Restoration.Shaman","humblebrags"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","humblebrags"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","anomalyx"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","anomalyx"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","anomalyx"
"Priest","Holy","Miracle Worker","Holy.Priest","criptoh"
"Priest","Holy","Greater Fade","Holy.Priest","criptoh"
"Priest","Holy","Cardinal Mending","Holy.Priest","criptoh"
"Priest","Shadow","Greater Fade","Shadow.Priest","sacralux"
"Priest","Shadow","Void Volley","Shadow.Priest","sacralux"
"Priest","Shadow","Megalomania","Shadow.Priest","sacralux"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","anguish"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","anguish"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","anguish"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","elebro"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","elebro"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","elebro"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","mida"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","mida"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","mida"
"Rogue","Assassination","Dismantle","Assassination.Rogue","didilong"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","didilong"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","didilong"
"Priest","Holy","Miracle Worker","Holy.Priest","aleluyah"
"Priest","Holy","Holy Ward","Holy.Priest","aleluyah"
"Priest","Holy","Greater Fade","Holy.Priest","aleluyah"
"Priest","Shadow","Greater Fade","Shadow.Priest","jeez"
"Priest","Shadow","Psyfiend","Shadow.Priest","jeez"
"Priest","Shadow","Void Shift","Shadow.Priest","jeez"
"Hunter","Beast Mastery","The Beast Within","Beast Mastery.Hunter","hog"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","hog"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","hog"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","zanniez"
"Priest","Discipline","Dark Archangel","Discipline.Priest","zanniez"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","zanniez"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","retroviperx"
"Hunter","Survival","Survival Tactics","Survival.Hunter","retroviperx"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","retroviperx"
"Shaman","Restoration","Living Tide","Restoration.Shaman","traintheblue"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","traintheblue"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","traintheblue"
"Mage","Fire","Pyrokinesis","Fire.Mage","stockfish"
"Mage","Fire","Ring of Fire","Fire.Mage","stockfish"
"Mage","Fire","Flamecannon","Fire.Mage","stockfish"
"Druid","Feral","Ferocious Wound","Feral.Druid","mocfernando"
"Druid","Feral","Leader of the Pack","Feral.Druid","mocfernando"
"Druid","Feral","Strength of the Wild","Feral.Druid","mocfernando"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","merjimonk"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","merjimonk"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","merjimonk"
"Priest","Shadow","Psyfiend","Shadow.Priest","bcknsl"
"Priest","Shadow","Megalomania","Shadow.Priest","bcknsl"
"Priest","Shadow","Void Volley","Shadow.Priest","bcknsl"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","bobbyhill"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","bobbyhill"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","bobbyhill"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","nobupong"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","nobupong"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","nobupong"
"Paladin","Holy","Divine Favor","Holy.Paladin","azurroth"
"Paladin","Holy","Blessed Hands","Holy.Paladin","azurroth"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","azurroth"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","attain"
"Warrior","Fury","Battle Trance","Fury.Warrior","attain"
"Warrior","Fury","Warbringer","Fury.Warrior","attain"
"Priest","Holy","Miracle Worker","Holy.Priest","kickholy"
"Priest","Holy","Greater Fade","Holy.Priest","kickholy"
"Priest","Holy","Divine Ascension","Holy.Priest","kickholy"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","jæja"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","jæja"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","jæja"
"Priest","Discipline","Blaze of Light","Discipline.Priest","waggers"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","waggers"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","waggers"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","barbieelf"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","barbieelf"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","barbieelf"
"Priest","Holy","Miracle Worker","Holy.Priest","tookz"
"Priest","Holy","Greater Fade","Holy.Priest","tookz"
"Priest","Holy","Holy Ward","Holy.Priest","tookz"
"Mage","Fire","Flamecannon","Fire.Mage","driftìngs"
"Mage","Fire","Pyrokinesis","Fire.Mage","driftìngs"
"Mage","Fire","Tinder","Fire.Mage","driftìngs"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","dennerdz"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","dennerdz"
"Priest","Holy","Miracle Worker","Holy.Priest","manapôt"
"Priest","Holy","Greater Fade","Holy.Priest","manapôt"
"Priest","Holy","Ray of Hope","Holy.Priest","manapôt"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","décalisse"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","décalisse"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","décalisse"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","yobzamam"
"Rogue","Assassination","System Shock","Assassination.Rogue","yobzamam"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","yobzamam"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","triten"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","triten"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","triten"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","squirrelxo"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","squirrelxo"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","squirrelxo"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","plop"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","plop"
"Shaman","Enhancement","Ride the Lightning","Enhancement.Shaman","plop"
"Priest","Holy","Ray of Hope","Holy.Priest","felliní"
"Priest","Holy","Greater Fade","Holy.Priest","felliní"
"Priest","Holy","Miracle Worker","Holy.Priest","felliní"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","fanglerondz"
"Warrior","Arms","Warbringer","Arms.Warrior","fanglerondz"
"Warrior","Arms","War Banner","Arms.Warrior","fanglerondz"
"Druid","Restoration","Focused Growth","Restoration.Druid","dëmoníc"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","dëmoníc"
"Druid","Restoration","Reactive Resin","Restoration.Druid","dëmoníc"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","coolcoolcool"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","coolcoolcool"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","coolcoolcool"
"Druid","Restoration","Focused Growth","Restoration.Druid","terkpladru"
"Druid","Restoration","Thorns","Restoration.Druid","terkpladru"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","terkpladru"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","fátálíty"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","fátálíty"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","fátálíty"
"Mage","Fire","Pyrokinesis","Fire.Mage","extremeways"
"Mage","Fire","Flamecannon","Fire.Mage","extremeways"
"Mage","Fire","Tinder","Fire.Mage","extremeways"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","sênorita"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","sênorita"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","sênorita"
"Druid","Balance","Star Burst","Balance.Druid","fhizziod"
"Druid","Balance","Protector of the Grove","Balance.Druid","fhizziod"
"Druid","Balance","Moonkin Aura","Balance.Druid","fhizziod"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","hogz"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","hogz"
"Hunter","Survival","Mending Bandage","Survival.Hunter","hogz"
"Warrior","Fury","Barbarian","Fury.Warrior","bellattor"
"Warrior","Fury","Death Wish","Fury.Warrior","bellattor"
"Warrior","Fury","Warbringer","Fury.Warrior","bellattor"
"Shaman","Restoration","Living Tide","Restoration.Shaman","gåh"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","gåh"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","gåh"
"Priest","Holy","Ray of Hope","Holy.Priest","boppdot"
"Priest","Holy","Greater Fade","Holy.Priest","boppdot"
"Priest","Holy","Miracle Worker","Holy.Priest","boppdot"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","ehtend"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","ehtend"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","ehtend"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","baffwater"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","baffwater"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","baffwater"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ppm"
"Druid","Restoration","Reactive Resin","Restoration.Druid","ppm"
"Druid","Restoration","Deep Roots","Restoration.Druid","ppm"
"Priest","Shadow","Megalomania","Shadow.Priest","senxsp"
"Priest","Shadow","Psyfiend","Shadow.Priest","senxsp"
"Priest","Shadow","Void Volley","Shadow.Priest","senxsp"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","shotcaller"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","shotcaller"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","shotcaller"
"Priest","Holy","Ray of Hope","Holy.Priest","node"
"Priest","Holy","Greater Fade","Holy.Priest","node"
"Priest","Holy","Miracle Worker","Holy.Priest","node"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","robbo"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","robbo"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","robbo"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","sellohh"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","sellohh"
"Paladin","Holy","Blessed Hands","Holy.Paladin","sellohh"
"Priest","Holy","Miracle Worker","Holy.Priest","jakemies"
"Priest","Holy","Greater Fade","Holy.Priest","jakemies"
"Priest","Holy","Cardinal Mending","Holy.Priest","jakemies"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","rennae"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","rennae"
"Demon Hunter","Havoc","Glimpse","Havoc.Demon Hunter","rennae"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","dasrite"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","dasrite"
"Monk","Mistweaver","Grapple Weapon","Mistweaver.Monk","dasrite"
"Priest","Holy","Miracle Worker","Holy.Priest","spicysheriff"
"Priest","Holy","Greater Fade","Holy.Priest","spicysheriff"
"Priest","Holy","Ray of Hope","Holy.Priest","spicysheriff"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","tripledr"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","tripledr"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","tripledr"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","exccell"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","exccell"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","exccell"
"Priest","Holy","Greater Fade","Holy.Priest","permanentms"
"Priest","Holy","Ray of Hope","Holy.Priest","permanentms"
"Priest","Holy","Miracle Worker","Holy.Priest","permanentms"
"Druid","Restoration","Reactive Resin","Restoration.Druid","lilhots"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","lilhots"
"Druid","Restoration","Deep Roots","Restoration.Druid","lilhots"
"Demon Hunter","Havoc","Chaotic Imprint","Havoc.Demon Hunter","ouru"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","ouru"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","ouru"
"Priest","Discipline","Blaze of Light","Discipline.Priest","downbad"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","downbad"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","downbad"
"Priest","Holy","Greater Fade","Holy.Priest","smalltrees"
"Priest","Holy","Ray of Hope","Holy.Priest","smalltrees"
"Priest","Holy","Miracle Worker","Holy.Priest","smalltrees"
"Priest","Holy","Greater Fade","Holy.Priest","haozilol"
"Priest","Holy","Holy Ward","Holy.Priest","haozilol"
"Priest","Holy","Miracle Worker","Holy.Priest","haozilol"
"Priest","Discipline","Dome of Light","Discipline.Priest","jduwu"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jduwu"
"Priest","Discipline","Trinity","Discipline.Priest","jduwu"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ayáme"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","ayáme"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ayáme"
"Warrior","Fury","Enduring Rage","Fury.Warrior","silkey"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","silkey"
"Warrior","Fury","Battle Trance","Fury.Warrior","silkey"
"Shaman","Restoration","Living Tide","Restoration.Shaman","vonnsmallpp"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","vonnsmallpp"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","vonnsmallpp"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","buttercocoa"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","buttercocoa"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","buttercocoa"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","zalothianx"
"Druid","Restoration","Focused Growth","Restoration.Druid","zalothianx"
"Druid","Restoration","Thorns","Restoration.Druid","zalothianx"
"Hunter","Survival","Survival Tactics","Survival.Hunter","studiosx"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","studiosx"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","studiosx"
"Priest","Holy","Miracle Worker","Holy.Priest","momorabbit"
"Priest","Holy","Greater Fade","Holy.Priest","momorabbit"
"Priest","Holy","Divine Ascension","Holy.Priest","momorabbit"
"Hunter","Survival","Mending Bandage","Survival.Hunter","heragôm"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","heragôm"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","heragôm"
"Priest","Holy","Greater Fade","Holy.Priest","onikûdaki"
"Priest","Holy","Divine Ascension","Holy.Priest","onikûdaki"
"Priest","Holy","Miracle Worker","Holy.Priest","onikûdaki"
"Druid","Restoration","Focused Growth","Restoration.Druid","viscentd"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","viscentd"
"Druid","Restoration","Reactive Resin","Restoration.Druid","viscentd"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","kisslvnd"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","kisslvnd"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","kisslvnd"
"Priest","Holy","Miracle Worker","Holy.Priest","highrollerxô"
"Priest","Holy","Cardinal Mending","Holy.Priest","highrollerxô"
"Priest","Holy","Greater Fade","Holy.Priest","highrollerxô"
"Druid","Balance","Owlkin Adept","Balance.Druid","sandordruid"
"Druid","Balance","Moonkin Aura","Balance.Druid","sandordruid"
"Druid","Balance","High Winds","Balance.Druid","sandordruid"
"Priest","Shadow","Megalomania","Shadow.Priest","lucky"
"Priest","Shadow","Psyfiend","Shadow.Priest","lucky"
"Priest","Shadow","Void Volley","Shadow.Priest","lucky"
"Warrior","Fury","Battle Trance","Fury.Warrior","cabelas"
