"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Druid","Feral","Wicked Claws","Feral.Druid","glameow"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","softstrike"
"Warrior","Fury","Battle Trance","Fury.Warrior","softstrike"
"Warrior","Fury","Disarm","Fury.Warrior","softstrike"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","ellynaria"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","ellynaria"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","ellynaria"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","zzackchicken"
"Hunter","Survival","Survival Tactics","Survival.Hunter","zzackchicken"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","zzackchicken"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","abssal"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","abssal"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","abssal"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","bigpump"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","bigpump"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","bigpump"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","lilkrypto"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","lilkrypto"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","lilkrypto"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","bihfromalibu"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","bihfromalibu"
"Warlock","Affliction","Shadowfall","Affliction.Warlock","bihfromalibu"
"Druid","Restoration","Mark of the Wild","Restoration.Druid","oakoftusks"
"Druid","Restoration","Early Spring","Restoration.Druid","oakoftusks"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","oakoftusks"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","bagov"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","bagov"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","bagov"
"Druid","Guardian","Overrun","Guardian.Druid","verze"
"Druid","Guardian","Demoralizing Roar","Guardian.Druid","verze"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","verze"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","natsuren"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","natsuren"
"Hunter","Marksmanship","Trueshot Mastery","Marksmanship.Hunter","natsuren"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","asseylum"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","asseylum"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","asseylum"
"Priest","Holy","Holy Ward","Holy.Priest","qiancn"
"Priest","Holy","Miracle Worker","Holy.Priest","qiancn"
"Priest","Holy","Greater Fade","Holy.Priest","qiancn"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","licane"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","licane"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","licane"
"Druid","Feral","Leader of the Pack","Feral.Druid","faithxo"
"Druid","Feral","Thorns","Feral.Druid","faithxo"
"Druid","Feral","Wicked Claws","Feral.Druid","faithxo"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","oopsmonkx"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","oopsmonkx"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","oopsmonkx"
"Shaman","Elemental","Static Field Totem","Elemental.Shaman","notfalco"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","notfalco"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","notfalco"
"Mage","Fire","Greater Pyroblast","Fire.Mage","zhaviax"
"Mage","Fire","Tinder","Fire.Mage","zhaviax"
"Mage","Fire","Pyrokinesis","Fire.Mage","zhaviax"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","falco"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","falco"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","falco"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","evelynvc"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","evelynvc"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","evelynvc"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","claudio"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","claudio"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","claudio"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","shield"
"Shaman","Restoration","Living Tide","Restoration.Shaman","shield"
"Shaman","Restoration","Electrocute","Restoration.Shaman","shield"
"Paladin","Holy","Divine Favor","Holy.Paladin","essential"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","essential"
"Paladin","Holy","Blessed Hands","Holy.Paladin","essential"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","neturicide"
"Paladin","Holy","Divine Favor","Holy.Paladin","neturicide"
"Paladin","Holy","Blessed Hands","Holy.Paladin","neturicide"
"Mage","Fire","Ring of Fire","Fire.Mage","iceninekillr"
"Mage","Fire","Pyrokinesis","Fire.Mage","iceninekillr"
"Mage","Fire","Flamecannon","Fire.Mage","iceninekillr"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","cpc"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","cpc"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","cpc"
"Warrior","Fury","Enduring Rage","Fury.Warrior","anabrolicx"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","anabrolicx"
"Warrior","Fury","Battle Trance","Fury.Warrior","anabrolicx"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","spagette"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","spagette"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","spagette"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","tachii"
"Death Knight","Frost","Spellwarden","Frost.Death Knight","tachii"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","tachii"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","konnk"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","konnk"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","konnk"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","whordes"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","whordes"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","whordes"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","lht"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","lht"
"Paladin","Holy","Blessed Hands","Holy.Paladin","lht"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","fancyxo"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","fancyxo"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","fancyxo"
"Druid","Restoration","Focused Growth","Restoration.Druid","solushun"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","solushun"
"Druid","Restoration","Reactive Resin","Restoration.Druid","solushun"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","tygasoraw"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","tygasoraw"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","tygasoraw"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","brykuu"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","brykuu"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","brykuu"
"Hunter","Survival","Hi-Explosive Trap","Survival.Hunter","paradiseone"
"Hunter","Survival","Tracker's Net","Survival.Hunter","paradiseone"
"Hunter","Survival","Survival Tactics","Survival.Hunter","paradiseone"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","beefdaddyx"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","beefdaddyx"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","beefdaddyx"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","hojadin"
"Paladin","Retribution","Luminescence","Retribution.Paladin","hojadin"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","hojadin"
"Priest","Discipline","Dome of Light","Discipline.Priest","airjoy"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","airjoy"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","airjoy"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","waptap"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","waptap"
"Hunter","Marksmanship","Trueshot Mastery","Marksmanship.Hunter","waptap"
"Mage","Frost","Deep Shatter","Frost.Mage","purkyeezy"
"Mage","Frost","Frostbite","Frost.Mage","purkyeezy"
"Mage","Frost","Ice Wall","Frost.Mage","purkyeezy"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","auraman"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","auraman"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","auraman"
"Priest","Holy","Miracle Worker","Holy.Priest","pleased"
"Priest","Holy","Greater Fade","Holy.Priest","pleased"
"Priest","Holy","Cardinal Mending","Holy.Priest","pleased"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","khazxx"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","khazxx"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","khazxx"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","holyreaper"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","holyreaper"
"Paladin","Retribution","Luminescence","Retribution.Paladin","holyreaper"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","budplat"
"Warrior","Arms","Warbringer","Arms.Warrior","budplat"
"Warrior","Arms","War Banner","Arms.Warrior","budplat"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","yuujitsu"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","yuujitsu"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","yuujitsu"
"Warrior","Fury","Enduring Rage","Fury.Warrior","crazyk"
"Warrior","Fury","Battle Trance","Fury.Warrior","crazyk"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","crazyk"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","ehval"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","ehval"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","ehval"
"Priest","Holy","Miracle Worker","Holy.Priest","qissy"
"Priest","Holy","Greater Fade","Holy.Priest","qissy"
"Priest","Holy","Ray of Hope","Holy.Priest","qissy"
"Priest","Holy","Greater Fade","Holy.Priest","hobop"
"Priest","Holy","Cardinal Mending","Holy.Priest","hobop"
"Priest","Holy","Miracle Worker","Holy.Priest","hobop"
"Priest","Holy","Greater Fade","Holy.Priest","bxnny"
"Priest","Holy","Ray of Hope","Holy.Priest","bxnny"
"Priest","Holy","Miracle Worker","Holy.Priest","bxnny"
"Warrior","Arms","Disarm","Arms.Warrior","notfat"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","notfat"
"Warrior","Arms","Warbringer","Arms.Warrior","notfat"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","lunchlady"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","lunchlady"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","lunchlady"
"Priest","Holy","Ray of Hope","Holy.Priest","mozzarella"
"Priest","Holy","Miracle Worker","Holy.Priest","mozzarella"
"Priest","Holy","Greater Fade","Holy.Priest","mozzarella"
"Druid","Balance","High Winds","Balance.Druid","davo"
"Druid","Balance","Owlkin Adept","Balance.Druid","davo"
"Druid","Balance","Moonkin Aura","Balance.Druid","davo"
"Mage","Frost","Frostbite","Frost.Mage","hsifezoob"
"Mage","Frost","Deep Shatter","Frost.Mage","hsifezoob"
"Mage","Frost","Ice Wall","Frost.Mage","hsifezoob"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","kardak"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","kardak"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","kardak"
"Priest","Shadow","Megalomania","Shadow.Priest","dodgelordx"
"Priest","Shadow","Psyfiend","Shadow.Priest","dodgelordx"
"Priest","Shadow","Void Volley","Shadow.Priest","dodgelordx"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","efil"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","efil"
"Hunter","Survival","Survival Tactics","Survival.Hunter","efil"
"Priest","Shadow","Greater Fade","Shadow.Priest","vina"
"Priest","Shadow","Void Volley","Shadow.Priest","vina"
"Priest","Shadow","Megalomania","Shadow.Priest","vina"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","protpalli"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","protpalli"
"Paladin","Retribution","Luminescence","Retribution.Paladin","protpalli"
"Warrior","Fury","Battle Trance","Fury.Warrior","kazabare"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","kazabare"
"Warrior","Fury","Warbringer","Fury.Warrior","kazabare"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","yaap"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","yaap"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","yaap"
"Druid","Restoration","Deep Roots","Restoration.Druid","guuglea"
"Druid","Restoration","Focused Growth","Restoration.Druid","guuglea"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","guuglea"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","lokitabesos"
"Death Knight","Frost","Strangulate","Frost.Death Knight","lokitabesos"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","lokitabesos"
"Priest","Discipline","Dome of Light","Discipline.Priest","oohoo"
"Priest","Discipline","Dark Archangel","Discipline.Priest","oohoo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","oohoo"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","hardmrkanush"
"Shaman","Restoration","Living Tide","Restoration.Shaman","hardmrkanush"
"Warrior","Fury","Warbringer","Fury.Warrior","looneytoonz"
"Warrior","Fury","Bloodrage","Fury.Warrior","looneytoonz"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","looneytoonz"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","brofister"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","brofister"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","brofister"
"Monk","Mistweaver","Thunderous Focus Tea","Mistweaver.Monk","basedbuck"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","basedbuck"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","basedbuck"
"Priest","Holy","Miracle Worker","Holy.Priest","cupitan"
"Priest","Holy","Greater Fade","Holy.Priest","cupitan"
"Priest","Holy","Holy Ward","Holy.Priest","cupitan"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","sweepgodxtko"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","sweepgodxtko"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","sweepgodxtko"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","illiteratex"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","illiteratex"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","illiteratex"
"Warrior","Fury","Battle Trance","Fury.Warrior","demiga"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","demiga"
"Warrior","Fury","Warbringer","Fury.Warrior","demiga"
"Mage","Fire","Ring of Fire","Fire.Mage","sifr"
"Mage","Fire","Pyrokinesis","Fire.Mage","sifr"
"Mage","Fire","World in Flames","Fire.Mage","sifr"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","slantsix"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","slantsix"
"Warlock","Destruction","Shadow Rift","Destruction.Warlock","slantsix"
"Priest","Holy","Miracle Worker","Holy.Priest","venzd"
"Priest","Holy","Greater Fade","Holy.Priest","venzd"
"Priest","Holy","Divine Ascension","Holy.Priest","venzd"
"Priest","Holy","Miracle Worker","Holy.Priest","arbit"
"Priest","Holy","Greater Fade","Holy.Priest","arbit"
"Priest","Holy","Ray of Hope","Holy.Priest","arbit"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","wylde"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","wylde"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","wylde"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","sswf"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","sswf"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","sswf"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","wutballz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","wutballz"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","wutballz"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","mygiraffe"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","mygiraffe"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","mygiraffe"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","drpurplecow"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","drpurplecow"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","drpurplecow"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","attrayu"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","attrayu"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","attrayu"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","tchutchuko"
"Priest","Holy","Greater Fade","Holy.Priest","gracex"
"Priest","Holy","Holy Ward","Holy.Priest","gracex"
"Priest","Holy","Miracle Worker","Holy.Priest","gracex"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","veganburger"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","veganburger"
"Priest","Discipline","Dome of Light","Discipline.Priest","veganburger"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","swillzx"
"Warrior","Fury","Warbringer","Fury.Warrior","swillzx"
"Warrior","Fury","Battle Trance","Fury.Warrior","swillzx"
"Priest","Holy","Miracle Worker","Holy.Priest","watchmemc"
"Priest","Holy","Greater Fade","Holy.Priest","watchmemc"
"Priest","Holy","Ray of Hope","Holy.Priest","watchmemc"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","luxetveritas"
"Paladin","Retribution","Luminescence","Retribution.Paladin","luxetveritas"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","luxetveritas"
"Priest","Holy","Miracle Worker","Holy.Priest","sholts"
"Priest","Holy","Ray of Hope","Holy.Priest","sholts"
"Priest","Holy","Greater Fade","Holy.Priest","sholts"
"Priest","Discipline","Improved Mass Dispel","Discipline.Priest","dephielle"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","dephielle"
"Priest","Discipline","Dome of Light","Discipline.Priest","dephielle"
"Paladin","Holy","Divine Favor","Holy.Paladin","soymilkdrnkr"
"Paladin","Holy","Blessed Hands","Holy.Paladin","soymilkdrnkr"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","soymilkdrnkr"
"Warrior","Fury","Disarm","Fury.Warrior","warore"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","warore"
"Warrior","Fury","Warbringer","Fury.Warrior","warore"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","killerk"
"Paladin","Holy","Blessed Hands","Holy.Paladin","killerk"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","killerk"
"Priest","Holy","Ray of Hope","Holy.Priest","twiest"
"Priest","Holy","Miracle Worker","Holy.Priest","twiest"
"Priest","Holy","Greater Fade","Holy.Priest","twiest"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","coalie"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","coalie"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","coalie"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","klept"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","klept"
"Hunter","Survival","Survival Tactics","Survival.Hunter","klept"
"Warlock","Demonology","Call Fel Lord","Demonology.Warlock","fishdude"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","fishdude"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","fishdude"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","zug"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","zug"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","zug"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","dukama"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","dukama"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","dukama"
"Warrior","Fury","Bloodrage","Fury.Warrior","snakeman"
"Warrior","Fury","Disarm","Fury.Warrior","snakeman"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","snakeman"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","saiiphz"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","saiiphz"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","saiiphz"
"Priest","Holy","Miracle Worker","Holy.Priest","eatprotein"
"Priest","Holy","Greater Fade","Holy.Priest","eatprotein"
"Priest","Holy","Ray of Hope","Holy.Priest","eatprotein"
"Paladin","Holy","Divine Favor","Holy.Paladin","pjsac"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","pjsac"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","pjsac"
"Paladin","Holy","Divine Favor","Holy.Paladin","ihearthalot"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","ihearthalot"
"Paladin","Holy","Blessed Hands","Holy.Paladin","ihearthalot"
"Mage","Fire","Pyrokinesis","Fire.Mage","kagaria"
"Mage","Fire","Flamecannon","Fire.Mage","kagaria"
"Mage","Fire","Ring of Fire","Fire.Mage","kagaria"
"Hunter","Marksmanship","Consecutive Concussion","Marksmanship.Hunter","bonquiesha"
"Hunter","Marksmanship","Trueshot Mastery","Marksmanship.Hunter","bonquiesha"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","bonquiesha"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","freecr"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","freecr"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","freecr"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","lies"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","lies"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","lies"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","tomatobob"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","tomatobob"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","tomatobob"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","tiduz"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","tiduz"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","tiduz"
"Priest","Shadow","Megalomania","Shadow.Priest","melonsoda"
"Priest","Shadow","Void Shift","Shadow.Priest","melonsoda"
"Priest","Shadow","Greater Fade","Shadow.Priest","melonsoda"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","stepzlol"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","stepzlol"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","stepzlol"
"Warlock","Destruction","Cremation","Destruction.Warlock","ricemachinex"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","ricemachinex"
"Warlock","Destruction","Casting Circle","Destruction.Warlock","ricemachinex"
"Hunter","Survival","Survival Tactics","Survival.Hunter","mugiwara"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","mugiwara"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","mugiwara"
"Demon Hunter","Havoc","Chaotic Imprint","Havoc.Demon Hunter","tipehsdh"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","tipehsdh"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","tipehsdh"
"Druid","Feral","Thorns","Feral.Druid","yuxy"
"Druid","Feral","Leader of the Pack","Feral.Druid","yuxy"
"Druid","Feral","Wicked Claws","Feral.Druid","yuxy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","toralga"
"Druid","Restoration","Reactive Resin","Restoration.Druid","toralga"
"Druid","Restoration","Early Spring","Restoration.Druid","toralga"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","sinepymkcus"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","sinepymkcus"
"Rogue","Assassination","System Shock","Assassination.Rogue","sinepymkcus"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","beerpoong"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","beerpoong"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","beerpoong"
"Priest","Shadow","Megalomania","Shadow.Priest","megadrivesp"
"Priest","Shadow","Void Volley","Shadow.Priest","megadrivesp"
"Priest","Shadow","Greater Fade","Shadow.Priest","megadrivesp"
"Priest","Holy","Holy Ward","Holy.Priest","vividkara"
"Priest","Holy","Miracle Worker","Holy.Priest","vividkara"
"Priest","Holy","Greater Fade","Holy.Priest","vividkara"
"Priest","Holy","Miracle Worker","Holy.Priest","spiritbox"
"Priest","Holy","Ray of Hope","Holy.Priest","spiritbox"
"Priest","Holy","Greater Fade","Holy.Priest","spiritbox"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","slowbot"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","slowbot"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","slowbot"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","tyler"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","tyler"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","tyler"
"Priest","Holy","Greater Fade","Holy.Priest","ellelris"
"Priest","Holy","Miracle Worker","Holy.Priest","ellelris"
"Priest","Holy","Ray of Hope","Holy.Priest","ellelris"
"Druid","Balance","Moonkin Aura","Balance.Druid","gharmoon"
"Druid","Balance","Owlkin Adept","Balance.Druid","gharmoon"
"Druid","Balance","High Winds","Balance.Druid","gharmoon"
"Mage","Fire","Ring of Fire","Fire.Mage","keepthatcap"
"Mage","Fire","Flamecannon","Fire.Mage","keepthatcap"
"Mage","Fire","Pyrokinesis","Fire.Mage","keepthatcap"
"Priest","Holy","Divine Ascension","Holy.Priest","turnip"
"Priest","Holy","Greater Fade","Holy.Priest","turnip"
"Priest","Holy","Miracle Worker","Holy.Priest","turnip"
"Warrior","Fury","Warbringer","Fury.Warrior","calvoaostres"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","calvoaostres"
"Warrior","Fury","Battle Trance","Fury.Warrior","calvoaostres"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","hozzar"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","hozzar"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","hozzar"
