"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","bidensniffer"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","bidensniffer"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","bidensniffer"
"Priest","Discipline","Lenience",50,"Discipline.Priest","bidensniffer"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","sperglordx"
"Warrior","Fury","Impending Victory",25,"Fury.Warrior","sperglordx"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","sperglordx"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","sperglordx"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","sperglordx"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","sperglordx"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","sperglordx"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","boog"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","boog"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","boog"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","boog"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","boog"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","boog"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","boog"
"Druid","Guardian","Brambles",15,"Guardian.Druid","drbøb"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","drbøb"
"Druid","Guardian","Balance Affinity",30,"Guardian.Druid","drbøb"
"Druid","Guardian","Mass Entanglement",35,"Guardian.Druid","drbøb"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","drbøb"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","drbøb"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","drbøb"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","chumbly"
"Druid","Balance","Wild Charge",25,"Balance.Druid","chumbly"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","chumbly"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","chumbly"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","chumbly"
"Druid","Balance","Twin Moons",45,"Balance.Druid","chumbly"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","chumbly"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","kaylux"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","kaylux"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","kaylux"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","kaylux"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","kaylux"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","kaylux"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","kaylux"
"Druid","Guardian","Brambles",15,"Guardian.Druid","faceliftjr"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","faceliftjr"
"Druid","Guardian","Balance Affinity",30,"Guardian.Druid","faceliftjr"
"Druid","Guardian","Mass Entanglement",35,"Guardian.Druid","faceliftjr"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","faceliftjr"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","faceliftjr"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","faceliftjr"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","gaetanw"
"Warrior","Fury","Double Time",25,"Fury.Warrior","gaetanw"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","gaetanw"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","gaetanw"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","gaetanw"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","gaetanw"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","gaetanw"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","muggz"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","muggz"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","muggz"
"Paladin","Retribution","Eye for an Eye",35,"Retribution.Paladin","muggz"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","muggz"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","muggz"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","muggz"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","yousiki"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","yousiki"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","yousiki"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","yousiki"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","yousiki"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","yousiki"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","yousiki"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","captinjack"
"Druid","Balance","Wild Charge",25,"Balance.Druid","captinjack"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","captinjack"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","captinjack"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","captinjack"
"Druid","Balance","Stellar Drift",45,"Balance.Druid","captinjack"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","captinjack"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","notthefather"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","notthefather"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","notthefather"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","notthefather"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","notthefather"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","notthefather"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","notthefather"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","tîtø"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","tîtø"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","tîtø"
"Paladin","Retribution","Eye for an Eye",35,"Retribution.Paladin","tîtø"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","tîtø"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","tîtø"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","tîtø"
"Monk","Windwalker","Eye of the Tiger",15,"Windwalker.Monk","titofresh"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","titofresh"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","titofresh"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","titofresh"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","titofresh"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","titofresh"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","titofresh"
"Mage","Frost","Lonely Winter",15,"Frost.Mage","nomsty"
"Mage","Frost","Ice Floes",25,"Frost.Mage","nomsty"
"Mage","Frost","Incanter's Flow",30,"Frost.Mage","nomsty"
"Mage","Frost","Frozen Touch",35,"Frost.Mage","nomsty"
"Mage","Frost","Frigid Winds",40,"Frost.Mage","nomsty"
"Mage","Frost","Freezing Rain",45,"Frost.Mage","nomsty"
"Mage","Frost","Thermal Void",50,"Frost.Mage","nomsty"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Wild Charge",25,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Stellar Drift",45,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","påñïçkíñg"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","caake"
"Druid","Balance","Wild Charge",25,"Balance.Druid","caake"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","caake"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","caake"
"Druid","Balance","Starlord",40,"Balance.Druid","caake"
"Druid","Balance","Twin Moons",45,"Balance.Druid","caake"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","caake"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Double Time",25,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","thiccbiscuit"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","thiccbiscuit"
"Warlock","Destruction","Flashover",15,"Destruction.Warlock","mengqi"
"Warlock","Destruction","Reverse Entropy",25,"Destruction.Warlock","mengqi"
"Warlock","Destruction","Dark Pact",30,"Destruction.Warlock","mengqi"
"Warlock","Destruction","Cataclysm",35,"Destruction.Warlock","mengqi"
"Warlock","Destruction","Mortal Coil",40,"Destruction.Warlock","mengqi"
"Warlock","Destruction","Grimoire of Sacrifice",45,"Destruction.Warlock","mengqi"
"Warlock","Destruction","Dark Soul: Instability",50,"Destruction.Warlock","mengqi"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","noxim"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","noxim"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","noxim"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","noxim"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","noxim"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","noxim"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","noxim"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","gracexo"
"Priest","Discipline","Masochism",25,"Discipline.Priest","gracexo"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","gracexo"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","gracexo"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","gracexo"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","gracexo"
"Priest","Discipline","Lenience",50,"Discipline.Priest","gracexo"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","sharpstorm"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","sharpstorm"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","sharpstorm"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","sharpstorm"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","sharpstorm"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","sharpstorm"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","sharpstorm"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","bennythejet"
"Rogue","Assassination","Nightstalker",25,"Assassination.Rogue","bennythejet"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","bennythejet"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","bennythejet"
"Rogue","Assassination","Prey on the Weak",40,"Assassination.Rogue","bennythejet"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","bennythejet"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","bennythejet"
"Druid","Guardian","Brambles",15,"Guardian.Druid","mandymooer"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","mandymooer"
"Druid","Guardian","Balance Affinity",30,"Guardian.Druid","mandymooer"
"Druid","Guardian","Mighty Bash",35,"Guardian.Druid","mandymooer"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","mandymooer"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","mandymooer"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","mandymooer"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","kunng"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","kunng"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","kunng"
"Rogue","Subtlety","Cheat Death",35,"Subtlety.Rogue","kunng"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","kunng"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","kunng"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","kunng"
"Druid","Guardian","Brambles",15,"Guardian.Druid","teeball"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","teeball"
"Druid","Guardian","Balance Affinity",30,"Guardian.Druid","teeball"
"Druid","Guardian","Mass Entanglement",35,"Guardian.Druid","teeball"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","teeball"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","teeball"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","teeball"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","xylvána"
"Rogue","Subtlety","Subterfuge",25,"Subtlety.Rogue","xylvána"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","xylvána"
"Rogue","Subtlety","Cheat Death",35,"Subtlety.Rogue","xylvána"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","xylvána"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","xylvána"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","xylvána"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","mááx"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","mááx"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","mááx"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","mááx"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","mááx"
"Warrior","Fury","Meat Cleaver",45,"Fury.Warrior","mááx"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","mááx"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","yfsroe"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","yfsroe"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","yfsroe"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","yfsroe"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","yfsroe"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","yfsroe"
"Priest","Discipline","Lenience",50,"Discipline.Priest","yfsroe"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","faatima"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","faatima"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","faatima"
"Rogue","Subtlety","Cheat Death",35,"Subtlety.Rogue","faatima"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","faatima"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","faatima"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","faatima"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","lycanshrompe"
"Druid","Balance","Wild Charge",25,"Balance.Druid","lycanshrompe"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","lycanshrompe"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","lycanshrompe"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","lycanshrompe"
"Druid","Balance","Twin Moons",45,"Balance.Druid","lycanshrompe"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","lycanshrompe"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","bramot"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","bramot"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","bramot"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","bramot"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","bramot"
"Paladin","Retribution","Selfless Healer",45,"Retribution.Paladin","bramot"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","bramot"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","wamitah"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","wamitah"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","wamitah"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","wamitah"
"Monk","Mistweaver","Diffuse Magic",40,"Mistweaver.Monk","wamitah"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","wamitah"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","wamitah"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","unpatito"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","unpatito"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","unpatito"
"Priest","Holy","Shining Force",35,"Holy.Priest","unpatito"
"Priest","Holy","Surge of Light",40,"Holy.Priest","unpatito"
"Priest","Holy","Benediction",45,"Holy.Priest","unpatito"
"Priest","Holy","Apotheosis",50,"Holy.Priest","unpatito"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","ælleyezonme"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","ælleyezonme"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","ælleyezonme"
"Priest","Holy","Psychic Voice",35,"Holy.Priest","ælleyezonme"
"Priest","Holy","Surge of Light",40,"Holy.Priest","ælleyezonme"
"Priest","Holy","Benediction",45,"Holy.Priest","ælleyezonme"
"Priest","Holy","Apotheosis",50,"Holy.Priest","ælleyezonme"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","kangaroogodx"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","kangaroogodx"
"Priest","Discipline","Shield Discipline",30,"Discipline.Priest","kangaroogodx"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","kangaroogodx"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","kangaroogodx"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","kangaroogodx"
"Priest","Discipline","Lenience",50,"Discipline.Priest","kangaroogodx"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","gripstunwin"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","gripstunwin"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","gripstunwin"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","gripstunwin"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","gripstunwin"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","gripstunwin"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","gripstunwin"
"Druid","Guardian","Brambles",15,"Guardian.Druid","hellchaos"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","hellchaos"
"Druid","Guardian","Restoration Affinity",30,"Guardian.Druid","hellchaos"
"Druid","Guardian","Mass Entanglement",35,"Guardian.Druid","hellchaos"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","hellchaos"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","hellchaos"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","hellchaos"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","christixn"
"Rogue","Assassination","Subterfuge",25,"Assassination.Rogue","christixn"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","christixn"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","christixn"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","christixn"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","christixn"
"Rogue","Assassination","Poison Bomb",50,"Assassination.Rogue","christixn"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","heartstoppxo"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","heartstoppxo"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","heartstoppxo"
"Priest","Holy","Censure",35,"Holy.Priest","heartstoppxo"
"Priest","Holy","Surge of Light",40,"Holy.Priest","heartstoppxo"
"Priest","Holy","Benediction",45,"Holy.Priest","heartstoppxo"
"Priest","Holy","Apotheosis",50,"Holy.Priest","heartstoppxo"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","gondhidos"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","gondhidos"
"Priest","Discipline","Shield Discipline",30,"Discipline.Priest","gondhidos"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","gondhidos"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","gondhidos"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","gondhidos"
"Priest","Discipline","Lenience",50,"Discipline.Priest","gondhidos"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","matthrian"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","matthrian"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","matthrian"
"Paladin","Retribution","Cavalier",35,"Retribution.Paladin","matthrian"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","matthrian"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","matthrian"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","matthrian"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","lokitabeso"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","lokitabeso"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","retxdlol"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","retxdlol"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","retxdlol"
"Paladin","Retribution","Eye for an Eye",35,"Retribution.Paladin","retxdlol"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","retxdlol"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","retxdlol"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","retxdlol"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","phabian"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","phabian"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","phabian"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","phabian"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","phabian"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","phabian"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","phabian"
"Druid","Guardian","Brambles",15,"Guardian.Druid","xoicowboy"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","xoicowboy"
"Druid","Guardian","Restoration Affinity",30,"Guardian.Druid","xoicowboy"
"Druid","Guardian","Mass Entanglement",35,"Guardian.Druid","xoicowboy"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","xoicowboy"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","xoicowboy"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","xoicowboy"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","trodènto"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","trodènto"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","trodènto"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","trodènto"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","trodènto"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","trodènto"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","trodènto"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","cynthadra"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","cynthadra"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","oil"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","oil"
"Death Knight","Frost","Asphyxiate",30,"Frost.Death Knight","oil"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","oil"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","oil"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","oil"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","oil"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","celébi"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","celébi"
"Druid","Restoration","Guardian Affinity",30,"Restoration.Druid","celébi"
"Druid","Restoration","Mass Entanglement",35,"Restoration.Druid","celébi"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","celébi"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","celébi"
"Druid","Restoration","Germination",50,"Restoration.Druid","celébi"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","bina"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","bina"
"Priest","Discipline","Shield Discipline",30,"Discipline.Priest","bina"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","bina"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","bina"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","bina"
"Priest","Discipline","Lenience",50,"Discipline.Priest","bina"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","kidkaos"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","kidkaos"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","kidkaos"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","kidkaos"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","kidkaos"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","kidkaos"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","kidkaos"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","fëlgibson"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","fëlgibson"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","fëlgibson"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","fëlgibson"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","fëlgibson"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","fëlgibson"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","fëlgibson"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","wooholy"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","wooholy"
"Paladin","Holy","Fist of Justice",30,"Holy.Paladin","wooholy"
"Paladin","Holy","Unbreakable Spirit",35,"Holy.Paladin","wooholy"
