"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","sailthestyx"
"Death Knight","Frost","Spellwarden","Frost.Death Knight","sailthestyx"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","sailthestyx"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","vigia"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","vigia"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","vigia"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","surprise"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","surprise"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","surprise"
"Priest","Discipline","Dome of Light","Discipline.Priest","angelforcez"
"Priest","Discipline","Trinity","Discipline.Priest","angelforcez"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","angelforcez"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","preza"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","preza"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","preza"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","frostywind"
"Warrior","Fury","Battle Trance","Fury.Warrior","frostywind"
"Warrior","Fury","Warbringer","Fury.Warrior","frostywind"
"Druid","Guardian","Den Mother","Guardian.Druid","moontoast"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","moontoast"
"Druid","Guardian","Toughness","Guardian.Druid","moontoast"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","adires"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","adires"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","adires"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","gnomus"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","gnomus"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","gnomus"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","moosicles"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","moosicles"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","moosicles"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","erdreich"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","erdreich"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","erdreich"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","froshizzle"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","froshizzle"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","froshizzle"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","zanl"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","zanl"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","zanl"
"Druid","Guardian","Toughness","Guardian.Druid","ailani"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","ailani"
"Druid","Guardian","Den Mother","Guardian.Druid","ailani"
"Druid","Restoration","Reactive Resin","Restoration.Druid","szion"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","szion"
"Druid","Restoration","Early Spring","Restoration.Druid","szion"
"Priest","Holy","Sanctified Ground","Holy.Priest","true"
"Priest","Holy","Miracle Worker","Holy.Priest","true"
"Priest","Holy","Greater Fade","Holy.Priest","true"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","gryyf"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","gryyf"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","gryyf"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","sjwcamgirl"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","sjwcamgirl"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","sjwcamgirl"
"Warlock","Demonology","Call Fel Lord","Demonology.Warlock","nekropheelya"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","nekropheelya"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","nekropheelya"
"Druid","Balance","Moonkin Aura","Balance.Druid","suist"
"Druid","Balance","Star Burst","Balance.Druid","suist"
"Druid","Balance","Thorns","Balance.Druid","suist"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","cripticlocc"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","cripticlocc"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","cripticlocc"
"Mage","Fire","World in Flames","Fire.Mage","mylez"
"Mage","Fire","Ring of Fire","Fire.Mage","mylez"
"Mage","Fire","Prismatic Cloak","Fire.Mage","mylez"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","lion"
"Death Knight","Frost","Spellwarden","Frost.Death Knight","lion"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","lion"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","defiled"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","defiled"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","defiled"
"Priest","Discipline","Trinity","Discipline.Priest","luckyloll"
"Priest","Discipline","Dome of Light","Discipline.Priest","luckyloll"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","luckyloll"
"Druid","Guardian","Toughness","Guardian.Druid","feralscar"
"Druid","Guardian","Den Mother","Guardian.Druid","feralscar"
"Druid","Guardian","Malorne's Swiftness","Guardian.Druid","feralscar"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","chopshop"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","chopshop"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","chopshop"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","hexonya"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","hexonya"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","hexonya"
"Priest","Discipline","Dome of Light","Discipline.Priest","cmunshtr"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","cmunshtr"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","cmunshtr"
"Priest","Discipline","Trinity","Discipline.Priest","horsegirls"
"Priest","Discipline","Blaze of Light","Discipline.Priest","horsegirls"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","horsegirls"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","aedon"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","aedon"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","aedon"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","shamyion"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","shamyion"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","shamyion"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","bruht"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","bruht"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","bruht"
"Druid","Guardian","Toughness","Guardian.Druid","johnjrambo"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","johnjrambo"
"Druid","Guardian","Grove Protection","Guardian.Druid","johnjrambo"
"Warrior","Fury","Bloodrage","Fury.Warrior","anticide"
"Warrior","Fury","Death Sentence","Fury.Warrior","anticide"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","anticide"
"Druid","Restoration","Focused Growth","Restoration.Druid","natureww"
"Druid","Restoration","Thorns","Restoration.Druid","natureww"
"Druid","Restoration","Reactive Resin","Restoration.Druid","natureww"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","shmurdaboyx"
"Druid","Guardian","Freedom of the Herd","Guardian.Druid","shmurdaboyx"
"Druid","Guardian","Toughness","Guardian.Druid","shmurdaboyx"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","taalula"
"Monk","Mistweaver","Thunderous Focus Tea","Mistweaver.Monk","taalula"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","taalula"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","fifthjab"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","fifthjab"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","fifthjab"
"Priest","Holy","Greater Fade","Holy.Priest","jeandarks"
"Priest","Holy","Holy Ward","Holy.Priest","jeandarks"
"Priest","Holy","Miracle Worker","Holy.Priest","jeandarks"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","apophus"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","apophus"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","apophus"
"Druid","Balance","Moonkin Aura","Balance.Druid","kaeltdruid"
"Druid","Balance","Star Burst","Balance.Druid","kaeltdruid"
"Druid","Balance","Owlkin Adept","Balance.Druid","kaeltdruid"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","socooked"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","socooked"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","socooked"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","altareon"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","altareon"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","altareon"
"Priest","Discipline","Trinity","Discipline.Priest","greensweenz"
"Priest","Discipline","Dome of Light","Discipline.Priest","greensweenz"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","greensweenz"
"Paladin","Holy","Divine Favor","Holy.Paladin","sekitar"
"Paladin","Holy","Blessed Hands","Holy.Paladin","sekitar"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","sekitar"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","whuda"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","whuda"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","whuda"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","teslacharge"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","teslacharge"
"Shaman","Restoration","Living Tide","Restoration.Shaman","teslacharge"
"Priest","Discipline","Dome of Light","Discipline.Priest","warpss"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","warpss"
"Priest","Discipline","Trinity","Discipline.Priest","warpss"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","naughtyjoshx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","naughtyjoshx"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","naughtyjoshx"
"Priest","Discipline","Strength of Soul","Discipline.Priest","stargoddess"
"Priest","Discipline","Dome of Light","Discipline.Priest","stargoddess"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","stargoddess"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","eternalfear"
"Warrior","Arms","War Banner","Arms.Warrior","eternalfear"
"Warrior","Arms","Warbringer","Arms.Warrior","eternalfear"
"Paladin","Holy","Blessed Hands","Holy.Paladin","peaceangel"
"Paladin","Holy","Light's Grace","Holy.Paladin","peaceangel"
"Paladin","Holy","Divine Favor","Holy.Paladin","peaceangel"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","healbotuserx"
"Paladin","Holy","Blessed Hands","Holy.Paladin","healbotuserx"
"Paladin","Holy","Divine Favor","Holy.Paladin","healbotuserx"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","ethotxo"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","ethotxo"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","ethotxo"
"Priest","Discipline","Dome of Light","Discipline.Priest","bossdisc"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bossdisc"
"Priest","Discipline","Trinity","Discipline.Priest","bossdisc"
"Druid","Balance","Celestial Guardian","Balance.Druid","ataktix"
"Druid","Balance","Moonkin Aura","Balance.Druid","ataktix"
"Druid","Balance","Star Burst","Balance.Druid","ataktix"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","ditzluzbeka"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","coxbox"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","coxbox"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","coxbox"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","pacedd"
"Druid","Guardian","Toughness","Guardian.Druid","pacedd"
"Druid","Guardian","Raging Frenzy","Guardian.Druid","pacedd"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","vleiz"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","vleiz"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","vleiz"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","luvmyfriends"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","luvmyfriends"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","luvmyfriends"
"Rogue","Assassination","Dismantle","Assassination.Rogue","nadjaah"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","nadjaah"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","nadjaah"
"Druid","Balance","Star Burst","Balance.Druid","mykerowave"
"Druid","Balance","Celestial Guardian","Balance.Druid","mykerowave"
"Druid","Balance","Owlkin Adept","Balance.Druid","mykerowave"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","claudadinho"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","claudadinho"
"Paladin","Retribution","Luminescence","Retribution.Paladin","claudadinho"
"Druid","Restoration","Early Spring","Restoration.Druid","convokin"
"Druid","Restoration","Reactive Resin","Restoration.Druid","convokin"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","convokin"
"Priest","Shadow","Void Volley","Shadow.Priest","xpurity"
"Priest","Shadow","Psyfiend","Shadow.Priest","xpurity"
"Priest","Shadow","Greater Fade","Shadow.Priest","xpurity"
"Priest","Discipline","Trinity","Discipline.Priest","murkkur"
"Priest","Discipline","Dome of Light","Discipline.Priest","murkkur"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","murkkur"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","chandrian"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","chandrian"
"Rogue","Assassination","Dismantle","Assassination.Rogue","chandrian"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","pixxieshot"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","pixxieshot"
"Hunter","Marksmanship","Trueshot Mastery","Marksmanship.Hunter","pixxieshot"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","lavasurge"
"Shaman","Elemental","Traveling Storms","Elemental.Shaman","lavasurge"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","lavasurge"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","thegarden"
"Priest","Discipline","Trinity","Discipline.Priest","thegarden"
"Priest","Discipline","Dome of Light","Discipline.Priest","thegarden"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","whiok"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","whiok"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","whiok"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","thetis"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","thetis"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","thetis"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","upeeliheal"
"Priest","Discipline","Dome of Light","Discipline.Priest","upeeliheal"
"Priest","Discipline","Dark Archangel","Discipline.Priest","upeeliheal"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","shadowshiv"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","shadowshiv"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","shadowshiv"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","saeaux"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","saeaux"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","saeaux"
"Hunter","Marksmanship","Dragonscale Armor","Marksmanship.Hunter","tomikuu"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","tomikuu"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","tomikuu"
"Druid","Balance","Moonkin Aura","Balance.Druid","subxyz"
"Druid","Balance","Star Burst","Balance.Druid","subxyz"
"Druid","Balance","Dying Stars","Balance.Druid","subxyz"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","muffmauler"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","muffmauler"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","muffmauler"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","realgodlock"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","realgodlock"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","realgodlock"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","imzifehttv"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","imzifehttv"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","imzifehttv"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","denthor"
"Paladin","Retribution","Divine Punisher","Retribution.Paladin","denthor"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","denthor"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","vicesquad"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","vicesquad"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","vicesquad"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","lovesorez"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","lovesorez"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","lovesorez"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","luuxa"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","luuxa"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","luuxa"
"Warrior","Fury","Enduring Rage","Fury.Warrior","clegain"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","clegain"
"Warrior","Fury","Disarm","Fury.Warrior","clegain"
"Druid","Guardian","Toughness","Guardian.Druid","kougrah"
"Druid","Guardian","Den Mother","Guardian.Druid","kougrah"
"Druid","Guardian","Malorne's Swiftness","Guardian.Druid","kougrah"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","dwilk"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","dwilk"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","dwilk"
"Priest","Shadow","Psyfiend","Shadow.Priest","jword"
"Priest","Shadow","Void Volley","Shadow.Priest","jword"
"Priest","Shadow","Megalomania","Shadow.Priest","jword"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","shyzuku"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","shyzuku"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","shyzuku"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","sigtryggr"
"Warrior","Fury","Battle Trance","Fury.Warrior","sigtryggr"
"Warrior","Fury","Warbringer","Fury.Warrior","sigtryggr"
"Druid","Guardian","Grove Protection","Guardian.Druid","blindado"
"Druid","Guardian","Toughness","Guardian.Druid","blindado"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","blindado"
"Shaman","Restoration","Cleansing Waters","Restoration.Shaman","offsider"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","offsider"
"Shaman","Restoration","Living Tide","Restoration.Shaman","offsider"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","khungflu"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","khungflu"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","khungflu"
"Monk","Mistweaver","Dome of Mist","Mistweaver.Monk","starhand"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","starhand"
"Monk","Mistweaver","Thunderous Focus Tea","Mistweaver.Monk","starhand"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","tumbooturtle"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","tumbooturtle"
"Hunter","Marksmanship","Ranger's Finesse","Marksmanship.Hunter","tumbooturtle"
"Druid","Guardian","Sharpened Claws","Guardian.Druid","restrodex"
"Druid","Guardian","Toughness","Guardian.Druid","restrodex"
"Druid","Guardian","Charging Bash","Guardian.Druid","restrodex"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","shastin"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","shastin"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","shastin"
"Druid","Restoration","Early Spring","Restoration.Druid","ahylen"
"Druid","Restoration","Reactive Resin","Restoration.Druid","ahylen"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ahylen"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","azmol"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","azmol"
"Death Knight","Frost","Strangulate","Frost.Death Knight","azmol"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","alphadraconi"
"Warrior","Fury","Warbringer","Fury.Warrior","alphadraconi"
"Warrior","Fury","Disarm","Fury.Warrior","alphadraconi"
"Druid","Balance","Moonkin Aura","Balance.Druid","kritcity"
"Druid","Balance","Dying Stars","Balance.Druid","kritcity"
"Druid","Balance","Star Burst","Balance.Druid","kritcity"
"Druid","Balance","Protector of the Grove","Balance.Druid","ilovemyjobxo"
"Druid","Balance","High Winds","Balance.Druid","ilovemyjobxo"
"Druid","Balance","Star Burst","Balance.Druid","ilovemyjobxo"
"Druid","Balance","Star Burst","Balance.Druid","harddeenball"
"Druid","Balance","Moonkin Aura","Balance.Druid","harddeenball"
"Druid","Balance","Faerie Swarm","Balance.Druid","harddeenball"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","spudgrip"
"Death Knight","Unholy","Death's Echo","Unholy.Death Knight","spudgrip"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","spudgrip"
"Hunter","Marksmanship","Ranger's Finesse","Marksmanship.Hunter","gunbap"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","gunbap"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","gunbap"
"Warrior","Fury","Enduring Rage","Fury.Warrior","mooshu"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","mooshu"
"Warrior","Fury","Warbringer","Fury.Warrior","mooshu"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","neves"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","neves"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","neves"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","gluadentus"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","gluadentus"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","gluadentus"
"Druid","Guardian","Toughness","Guardian.Druid","bearcathawk"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","bearcathawk"
"Druid","Guardian","Grove Protection","Guardian.Druid","bearcathawk"
"Druid","Balance","Moonkin Aura","Balance.Druid","raarrghh"
"Druid","Balance","High Winds","Balance.Druid","raarrghh"
"Druid","Balance","Star Burst","Balance.Druid","raarrghh"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ignitious"
"Druid","Restoration","Early Spring","Restoration.Druid","ignitious"
"Druid","Restoration","Mark of the Wild","Restoration.Druid","ignitious"
"Priest","Shadow","Greater Fade","Shadow.Priest","katakiera"
"Priest","Shadow","Psyfiend","Shadow.Priest","katakiera"
"Priest","Shadow","Void Origins","Shadow.Priest","katakiera"
"Warlock","Affliction","Rot and Decay","Affliction.Warlock","hexia"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","hexia"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","hexia"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","ppdx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","ppdx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","ppdx"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","relax"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","relax"
"Paladin","Retribution","Judgments of the Pure","Retribution.Paladin","relax"
"Priest","Shadow","Improved Mass Dispel","Shadow.Priest","lewkub"
"Priest","Shadow","Greater Fade","Shadow.Priest","lewkub"
"Priest","Shadow","Psyfiend","Shadow.Priest","lewkub"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","itspapoose"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","itspapoose"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","itspapoose"
"Priest","Holy","Ray of Hope","Holy.Priest","carpedyem"
"Priest","Holy","Miracle Worker","Holy.Priest","carpedyem"
"Priest","Holy","Greater Fade","Holy.Priest","carpedyem"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","flamingo"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","flamingo"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","flamingo"
"Priest","Shadow","Void Origins","Shadow.Priest","slapback"
"Priest","Shadow","Greater Fade","Shadow.Priest","slapback"
"Priest","Shadow","Void Volley","Shadow.Priest","slapback"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","evyyl"
"Monk","Mistweaver","Thunderous Focus Tea","Mistweaver.Monk","evyyl"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","evyyl"
"Druid","Feral","Ferocious Wound","Feral.Druid","wunhorn"
"Druid","Feral","Leader of the Pack","Feral.Druid","wunhorn"
"Druid","Feral","Wicked Claws","Feral.Druid","wunhorn"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","zugtruck"
"Warrior","Fury","Enduring Rage","Fury.Warrior","zugtruck"
"Warrior","Fury","Battle Trance","Fury.Warrior","zugtruck"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","cursedgoblin"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","cursedgoblin"
"Warlock","Affliction","Shadow Rift","Affliction.Warlock","cursedgoblin"
"Druid","Balance","Moonkin Aura","Balance.Druid","lavanis"
"Druid","Balance","Crescent Burn","Balance.Druid","lavanis"
"Druid","Balance","Star Burst","Balance.Druid","lavanis"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","saintcloudz"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","saintcloudz"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","saintcloudz"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","biff"
"Paladin","Holy","Divine Favor","Holy.Paladin","biff"
"Paladin","Holy","Cleanse the Weak","Holy.Paladin","biff"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","valentine"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","valentine"
"Warlock","Affliction","Shadowfall","Affliction.Warlock","valentine"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","prizan"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","prizan"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","prizan"
"Demon Hunter","Vengeance","Jagged Spikes","Vengeance.Demon Hunter","rosinmaker"
"Demon Hunter","Vengeance","Cleansed by Flame","Vengeance.Demon Hunter","rosinmaker"
"Demon Hunter","Vengeance","Reverse Magic","Vengeance.Demon Hunter","rosinmaker"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","psychwardqt"
