"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","bruceleedk"
"Warrior","Fury","Battle Trance","Fury.Warrior","kadunk"
"Warrior","Fury","Warbringer","Fury.Warrior","kadunk"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","kadunk"
"Mage","Fire","Ring of Fire","Fire.Mage","trissmarigol"
"Mage","Fire","Netherwind Armor","Fire.Mage","trissmarigol"
"Mage","Fire","Pyrokinesis","Fire.Mage","trissmarigol"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","stringbeanx"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","stringbeanx"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","stringbeanx"
"Druid","Restoration","Focused Growth","Restoration.Druid","ancilx"
"Druid","Restoration","Reactive Resin","Restoration.Druid","ancilx"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ancilx"
"Mage","Frost","Frostbite","Frost.Mage","corizu"
"Mage","Frost","Ice Wall","Frost.Mage","corizu"
"Mage","Frost","Deep Shatter","Frost.Mage","corizu"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","ethotxo"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","ethotxo"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","ethotxo"
"Druid","Feral","Thorns","Feral.Druid","nyahxo"
"Druid","Feral","Strength of the Wild","Feral.Druid","nyahxo"
"Druid","Feral","Leader of the Pack","Feral.Druid","nyahxo"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","massadin"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","massadin"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","massadin"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","wheatsxyz"
"Shaman","Restoration","Living Tide","Restoration.Shaman","wheatsxyz"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","wheatsxyz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","matridlez"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","matridlez"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","matridlez"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","scrotedog"
"Warrior","Fury","Battle Trance","Fury.Warrior","scrotedog"
"Warrior","Fury","Enduring Rage","Fury.Warrior","scrotedog"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","supfam"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","supfam"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","supfam"
"Warlock","Affliction","Amplify Curse","Affliction.Warlock","santaclausx"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","santaclausx"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","santaclausx"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","stuffs"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","stuffs"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","stuffs"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","xayda"
"Priest","Discipline","Dark Archangel","Discipline.Priest","xayda"
"Priest","Discipline","Dome of Light","Discipline.Priest","xayda"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","brewtally"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","brewtally"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","brewtally"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","erie"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","erie"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","erie"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","kasy"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","kasy"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","kasy"
"Warrior","Fury","Enduring Rage","Fury.Warrior","tomegatherio"
"Warrior","Fury","Battle Trance","Fury.Warrior","tomegatherio"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","tomegatherio"
"Druid","Feral","Strength of the Wild","Feral.Druid","mabryboyswag"
"Druid","Feral","Wicked Claws","Feral.Druid","mabryboyswag"
"Druid","Feral","Thorns","Feral.Druid","mabryboyswag"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","nochildsuprt"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","nochildsuprt"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","nochildsuprt"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","asukaba"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","asukaba"
"Paladin","Protection","Luminescence","Protection.Paladin","asukaba"
"Paladin","Holy","Divine Favor","Holy.Paladin","bestxd"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","bestxd"
"Paladin","Holy","Blessed Hands","Holy.Paladin","bestxd"
"Paladin","Retribution","Lawbringer","Retribution.Paladin","wingzonlypls"
"Paladin","Retribution","Divine Punisher","Retribution.Paladin","wingzonlypls"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","wingzonlypls"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","protmvp"
"Paladin","Protection","Sacred Duty","Protection.Paladin","protmvp"
"Paladin","Protection","Judgments of the Pure","Protection.Paladin","protmvp"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","bujii"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","bujii"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","bujii"
"Mage","Frost","Deep Shatter","Frost.Mage","minor"
"Mage","Frost","Frostbite","Frost.Mage","minor"
"Mage","Frost","Ice Wall","Frost.Mage","minor"
"Druid","Restoration","High Winds","Restoration.Druid","hoodlumog"
"Druid","Restoration","Reactive Resin","Restoration.Druid","hoodlumog"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","hoodlumog"
"Demon Hunter","Vengeance","Illidan's Grasp","Vengeance.Demon Hunter","humanitydh"
"Demon Hunter","Vengeance","Reverse Magic","Vengeance.Demon Hunter","humanitydh"
"Demon Hunter","Vengeance","Jagged Spikes","Vengeance.Demon Hunter","humanitydh"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","pheobebuffay"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","pheobebuffay"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","pheobebuffay"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","baeblader"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","baeblader"
"Demon Hunter","Havoc","Chaotic Imprint","Havoc.Demon Hunter","baeblader"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","simonthedh"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","simonthedh"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","simonthedh"
"Shaman","Restoration","Living Tide","Restoration.Shaman","shanasty"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","shanasty"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","shanasty"
"Mage","Fire","Tinder","Fire.Mage","awfulwtf"
"Mage","Fire","Pyrokinesis","Fire.Mage","awfulwtf"
"Mage","Fire","Ring of Fire","Fire.Mage","awfulwtf"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","manjirosano"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","manjirosano"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","manjirosano"
"Paladin","Holy","Blessed Hands","Holy.Paladin","neeks"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","neeks"
"Paladin","Holy","Divine Favor","Holy.Paladin","neeks"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","sbwarrior"
"Warrior","Arms","War Banner","Arms.Warrior","sbwarrior"
"Warrior","Arms","Warbringer","Arms.Warrior","sbwarrior"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","tijiku"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","tijiku"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","tijiku"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","loser"
"Druid","Restoration","Reactive Resin","Restoration.Druid","loser"
"Druid","Restoration","Focused Growth","Restoration.Druid","loser"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","unrealzx"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","unrealzx"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","unrealzx"
"Priest","Shadow","Greater Fade","Shadow.Priest","gloom"
"Priest","Shadow","Megalomania","Shadow.Priest","gloom"
"Priest","Shadow","Psyfiend","Shadow.Priest","gloom"
"Warrior","Fury","Enduring Rage","Fury.Warrior","loveclwarr"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","loveclwarr"
"Warrior","Fury","Disarm","Fury.Warrior","loveclwarr"
"Priest","Discipline","Dome of Light","Discipline.Priest","deathwisher"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","deathwisher"
"Priest","Discipline","Blaze of Light","Discipline.Priest","deathwisher"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","hulkzhale"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","hulkzhale"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","hulkzhale"
"Warrior","Arms","Shadow of the Colossus","Arms.Warrior","pulp"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","pulp"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","pulp"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","donfromspace"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","donfromspace"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","donfromspace"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","sin"
"Shaman","Restoration","Living Tide","Restoration.Shaman","sin"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","sin"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","kebab"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","kebab"
"Priest","Discipline","Dome of Light","Discipline.Priest","kebab"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","rekatron"
"Warrior","Fury","Disarm","Fury.Warrior","rekatron"
"Warrior","Fury","Warbringer","Fury.Warrior","rekatron"
"Death Knight","Frost","Strangulate","Frost.Death Knight","lokitakisses"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","lokitakisses"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","lokitakisses"
"Paladin","Protection","Judgments of the Pure","Protection.Paladin","protdream"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","protdream"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","protdream"
"Priest","Holy","Ray of Hope","Holy.Priest","syliva"
"Priest","Holy","Greater Fade","Holy.Priest","syliva"
"Priest","Holy","Miracle Worker","Holy.Priest","syliva"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","webshotz"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","webshotz"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","webshotz"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","raidyn"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","raidyn"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","raidyn"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","necrostrike"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","necrostrike"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","necrostrike"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","rachz"
"Warrior","Arms","Disarm","Arms.Warrior","rachz"
"Warrior","Arms","War Banner","Arms.Warrior","rachz"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","rotinnx"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","rotinnx"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","rotinnx"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","hojpocketx"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","hojpocketx"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","hojpocketx"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","jordanlock"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","jordanlock"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","jordanlock"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","sleepii"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","sleepii"
"Shaman","Restoration","Living Tide","Restoration.Shaman","sleepii"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","plewt"
"Shaman","Restoration","Living Tide","Restoration.Shaman","plewt"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","plewt"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","odriew"
"Paladin","Holy","Divine Favor","Holy.Paladin","odriew"
"Paladin","Holy","Blessed Hands","Holy.Paladin","odriew"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","miclavah"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","miclavah"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","miclavah"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","zugsalot"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","zugsalot"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","zugsalot"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","inaane"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","inaane"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","inaane"
"Priest","Discipline","Dome of Light","Discipline.Priest","nusrah"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","nusrah"
"Priest","Discipline","Dark Archangel","Discipline.Priest","nusrah"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","basedswagx"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","basedswagx"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","basedswagx"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","tata"
"Paladin","Holy","Blessed Hands","Holy.Paladin","tata"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","tata"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","tomas"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","tomas"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","tomas"
"Druid","Balance","High Winds","Balance.Druid","passthepipe"
"Druid","Balance","Moonkin Aura","Balance.Druid","passthepipe"
"Druid","Balance","Owlkin Adept","Balance.Druid","passthepipe"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","wingz"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","wingz"
"Paladin","Holy","Blessed Hands","Holy.Paladin","wingz"
"Priest","Discipline","Dome of Light","Discipline.Priest","cellerwin"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","cellerwin"
"Priest","Discipline","Dark Archangel","Discipline.Priest","cellerwin"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","sweetdreamx"
"Priest","Discipline","Dark Archangel","Discipline.Priest","sweetdreamx"
"Priest","Discipline","Dome of Light","Discipline.Priest","sweetdreamx"
"Mage","Frost","Deep Shatter","Frost.Mage","bubby"
"Mage","Frost","Frostbite","Frost.Mage","bubby"
"Mage","Frost","Ice Form","Frost.Mage","bubby"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","polmunary"
"Shaman","Restoration","Living Tide","Restoration.Shaman","polmunary"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","polmunary"
"Rogue","Assassination","Dismantle","Assassination.Rogue","shyvh"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","shyvh"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","shyvh"
"Mage","Fire","Ring of Fire","Fire.Mage","jhonisz"
"Mage","Fire","Tinder","Fire.Mage","jhonisz"
"Mage","Fire","Pyrokinesis","Fire.Mage","jhonisz"
"Mage","Fire","Tinder","Fire.Mage","walozov"
"Mage","Fire","Pyrokinesis","Fire.Mage","walozov"
"Mage","Fire","Ring of Fire","Fire.Mage","walozov"
"Priest","Holy","Greater Fade","Holy.Priest","motions"
"Priest","Holy","Miracle Worker","Holy.Priest","motions"
"Priest","Holy","Divine Ascension","Holy.Priest","motions"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","runescape"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","runescape"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","runescape"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","joxius"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","joxius"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","joxius"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","nanopunk"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","nanopunk"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","nanopunk"
"Shaman","Restoration","Voodoo Mastery","Restoration.Shaman","fiizix"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fiizix"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fiizix"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","ibrahim"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","ibrahim"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","ibrahim"
"Druid","Feral","Leader of the Pack","Feral.Druid","koreanboom"
"Druid","Feral","Strength of the Wild","Feral.Druid","koreanboom"
"Druid","Feral","Ferocious Wound","Feral.Druid","koreanboom"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","tonybones"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","tonybones"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","tonybones"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","orkuss"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","orkuss"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","orkuss"
"Priest","Holy","Miracle Worker","Holy.Priest","trompiscola"
"Priest","Holy","Ray of Hope","Holy.Priest","trompiscola"
"Priest","Holy","Greater Fade","Holy.Priest","trompiscola"
"Priest","Holy","Miracle Worker","Holy.Priest","duskchaser"
"Priest","Holy","Divine Ascension","Holy.Priest","duskchaser"
"Priest","Holy","Greater Fade","Holy.Priest","duskchaser"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","wutballz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","wutballz"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","wutballz"
"Priest","Holy","Greater Fade","Holy.Priest","raymyhole"
"Priest","Holy","Divine Ascension","Holy.Priest","raymyhole"
"Priest","Holy","Miracle Worker","Holy.Priest","raymyhole"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","orochipala"
"Paladin","Holy","Blessed Hands","Holy.Paladin","orochipala"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","orochipala"
"Mage","Fire","Tinder","Fire.Mage","krebskulm"
"Mage","Fire","Pyrokinesis","Fire.Mage","krebskulm"
"Mage","Fire","Ring of Fire","Fire.Mage","krebskulm"
"Priest","Shadow","Megalomania","Shadow.Priest","wealthy"
"Priest","Shadow","Greater Fade","Shadow.Priest","wealthy"
"Priest","Shadow","Psyfiend","Shadow.Priest","wealthy"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","boyfromhell"
"Shaman","Restoration","Living Tide","Restoration.Shaman","boyfromhell"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","boyfromhell"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","thefuknbest"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","thefuknbest"
"Warrior","Arms","Warbringer","Arms.Warrior","thefuknbest"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","colera"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","colera"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","colera"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","ivellios"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","ivellios"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","ivellios"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","drblotter"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","drblotter"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","drblotter"
"Druid","Restoration","Early Spring","Restoration.Druid","neonata"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","neonata"
"Druid","Restoration","Reactive Resin","Restoration.Druid","neonata"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","aurachad"
"Warrior","Fury","Enduring Rage","Fury.Warrior","aurachad"
"Warrior","Fury","Battle Trance","Fury.Warrior","aurachad"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","lokitabesos"
"Death Knight","Frost","Strangulate","Frost.Death Knight","lokitabesos"
"Death Knight","Frost","Dead of Winter","Frost.Death Knight","lokitabesos"
"Warrior","Arms","Warbringer","Arms.Warrior","irascible"
"Warrior","Arms","War Banner","Arms.Warrior","irascible"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","irascible"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","zarrac"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","zarrac"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","zarrac"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","dennerdz"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","dennerdz"
"Rogue","Assassination","Dismantle","Assassination.Rogue","dennerdz"
"Shaman","Enhancement","Shamanism","Enhancement.Shaman","jabzilla"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","jabzilla"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","jabzilla"
"Priest","Holy","Divine Ascension","Holy.Priest","overwhelming"
"Priest","Holy","Cardinal Mending","Holy.Priest","overwhelming"
"Priest","Holy","Miracle Worker","Holy.Priest","overwhelming"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","carlgotmoled"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","carlgotmoled"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","carlgotmoled"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","kishou"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","kishou"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","kishou"
"Druid","Balance","Moonkin Aura","Balance.Druid","kitem"
"Druid","Balance","Owlkin Adept","Balance.Druid","kitem"
"Druid","Balance","Star Burst","Balance.Druid","kitem"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","miniraccoon"
"Warrior","Arms","Disarm","Arms.Warrior","miniraccoon"
"Warrior","Arms","Death Sentence","Arms.Warrior","miniraccoon"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","xvids"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","xvids"
"Priest","Discipline","Dome of Light","Discipline.Priest","xvids"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","elementorx"
"Shaman","Restoration","Living Tide","Restoration.Shaman","elementorx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","elementorx"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","knothy"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","knothy"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","knothy"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","notnayr"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","notnayr"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","notnayr"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","mimz"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","mimz"
"Priest","Discipline","Dome of Light","Discipline.Priest","mimz"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","snux"
"Warrior","Fury","Enduring Rage","Fury.Warrior","snux"
"Warrior","Fury","Warbringer","Fury.Warrior","snux"
"Druid","Restoration","Thorns","Restoration.Druid","mcpozedurodo"
"Druid","Restoration","Focused Growth","Restoration.Druid","mcpozedurodo"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","mcpozedurodo"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","shield"
"Shaman","Restoration","Living Tide","Restoration.Shaman","shield"
"Shaman","Restoration","Electrocute","Restoration.Shaman","shield"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","shazchan"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","shazchan"
"Shaman","Restoration","Living Tide","Restoration.Shaman","shazchan"
"Druid","Feral","Wicked Claws","Feral.Druid","zamn"
"Druid","Feral","Strength of the Wild","Feral.Druid","zamn"
"Druid","Feral","Thorns","Feral.Druid","zamn"
"Druid","Feral","Strength of the Wild","Feral.Druid","aucat"
"Druid","Feral","Leader of the Pack","Feral.Druid","aucat"
"Druid","Feral","Thorns","Feral.Druid","aucat"
"Warlock","Affliction","Gateway Mastery","Affliction.Warlock","cowboydann"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","cowboydann"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","cowboydann"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","defnotnichi"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","defnotnichi"
"Rogue","Assassination","Dismantle","Assassination.Rogue","defnotnichi"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","nephxv"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","nephxv"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","nephxv"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","oceangrownx"
"Warlock","Affliction","Nether Ward","Affliction.Warlock","oceangrownx"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","oceangrownx"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","lsdee"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","lsdee"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","lsdee"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","novah"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","novah"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","novah"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","vanqesh"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","vanqesh"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","vanqesh"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","dumbsham"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","dumbsham"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","dumbsham"
"Warrior","Fury","Warbringer","Fury.Warrior","stabilo"
"Warrior","Fury","Battle Trance","Fury.Warrior","stabilo"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","stabilo"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","stickyslic"
"Paladin","Holy","Blessed Hands","Holy.Paladin","stickyslic"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","stickyslic"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","cakedp"
"Priest","Discipline","Blaze of Light","Discipline.Priest","cakedp"
