"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Priest","Shadow","Megalomania","Shadow.Priest","sp"
"Priest","Shadow","Greater Fade","Shadow.Priest","sp"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","katsira"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","katsira"
"Shaman","Restoration","Living Tide","Restoration.Shaman","katsira"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","acrimorph"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","acrimorph"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","acrimorph"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","valadinn"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","valadinn"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","valadinn"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","mariuos"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","mariuos"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","mariuos"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","holywaz"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","holywaz"
"Priest","Discipline","Blaze of Light","Discipline.Priest","holywaz"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","lifework"
"Druid","Restoration","Thorns","Restoration.Druid","lifework"
"Druid","Restoration","Reactive Resin","Restoration.Druid","lifework"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","lowlifexo"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","lowlifexo"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","lowlifexo"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","riskeeydk"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","riskeeydk"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","riskeeydk"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","pawgtide"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","pawgtide"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","pawgtide"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","likeaboss"
"Paladin","Holy","Divine Favor","Holy.Paladin","likeaboss"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","likeaboss"
"Druid","Restoration","Reactive Resin","Restoration.Druid","kodiiak"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","kodiiak"
"Druid","Restoration","Thorns","Restoration.Druid","kodiiak"
"Paladin","Holy","Divine Favor","Holy.Paladin","chonapili"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","chonapili"
"Paladin","Holy","Blessed Hands","Holy.Paladin","chonapili"
"Druid","Feral","Leader of the Pack","Feral.Druid","kodah"
"Druid","Feral","Thorns","Feral.Druid","kodah"
"Druid","Feral","Strength of the Wild","Feral.Druid","kodah"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","dasrite"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","dasrite"
"Monk","Mistweaver","Grapple Weapon","Mistweaver.Monk","dasrite"
"Shaman","Restoration","Living Tide","Restoration.Shaman","viprus"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","viprus"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","viprus"
"Warrior","Fury","Enduring Rage","Fury.Warrior","riodayungog"
"Warrior","Fury","Battle Trance","Fury.Warrior","riodayungog"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","riodayungog"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","skillbotter"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","skillbotter"
"Demon Hunter","Havoc","Unending Hatred","Havoc.Demon Hunter","skillbotter"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","bartameaus"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","bartameaus"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","bartameaus"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","aemiaru"
"Paladin","Holy","Divine Favor","Holy.Paladin","aemiaru"
"Paladin","Holy","Blessed Hands","Holy.Paladin","aemiaru"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","evolknight"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","evolknight"
"Death Knight","Frost","Strangulate","Frost.Death Knight","evolknight"
"Warlock","Destruction","Bonds of Fel","Destruction.Warlock","neiki"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","neiki"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","neiki"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","rahtal"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","rahtal"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","rahtal"
"Druid","Restoration","Thorns","Restoration.Druid","njj"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","njj"
"Druid","Restoration","Focused Growth","Restoration.Druid","njj"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","unstablez"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","unstablez"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","unstablez"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","broktree"
"Warrior","Arms","Death Sentence","Arms.Warrior","broktree"
"Warrior","Arms","Warbringer","Arms.Warrior","broktree"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","jerz"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","jerz"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","jerz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","felliciaa"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","felliciaa"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","felliciaa"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","socerius"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","socerius"
"Shaman","Restoration","Living Tide","Restoration.Shaman","socerius"
"Priest","Holy","Miracle Worker","Holy.Priest","allevi"
"Priest","Holy","Ray of Hope","Holy.Priest","allevi"
"Priest","Holy","Greater Fade","Holy.Priest","allevi"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","lightnings"
"Warlock","Affliction","Gateway Mastery","Affliction.Warlock","lightnings"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","lightnings"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","rotinnx"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","rotinnx"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","rotinnx"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","doop"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","doop"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","doop"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","runeswanson"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","runeswanson"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","runeswanson"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","colourful"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","colourful"
"Shaman","Restoration","Living Tide","Restoration.Shaman","colourful"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","earthtwerker"
"Shaman","Restoration","Living Tide","Restoration.Shaman","earthtwerker"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","earthtwerker"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","annoyance"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","annoyance"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","annoyance"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","sendrolorlor"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","sendrolorlor"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","sendrolorlor"
"Druid","Balance","Owlkin Adept","Balance.Druid","ilovexenoxo"
"Druid","Balance","Star Burst","Balance.Druid","ilovexenoxo"
"Druid","Balance","Moonkin Aura","Balance.Druid","ilovexenoxo"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","roderik"
"Paladin","Holy","Divine Favor","Holy.Paladin","roderik"
"Paladin","Holy","Light's Grace","Holy.Paladin","roderik"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","dibs"
"Warrior","Fury","Warbringer","Fury.Warrior","dibs"
"Warrior","Fury","Battle Trance","Fury.Warrior","dibs"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","djtko"
"Shaman","Restoration","Living Tide","Restoration.Shaman","djtko"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","djtko"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","whytrolling"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","whytrolling"
"Shaman","Elemental","Counterstrike Totem","Elemental.Shaman","whytrolling"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","sinfulnesy"
"Rogue","Outlaw","Take Your Cut","Outlaw.Rogue","sinfulnesy"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","sinfulnesy"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","kagamisumika"
"Shaman","Restoration","Living Tide","Restoration.Shaman","kagamisumika"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","kagamisumika"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","beautybishbf"
"Druid","Restoration","Reactive Resin","Restoration.Druid","beautybishbf"
"Druid","Restoration","Focused Growth","Restoration.Druid","beautybishbf"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","elinos"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","elinos"
"Priest","Discipline","Blaze of Light","Discipline.Priest","elinos"
"Warrior","Fury","Enduring Rage","Fury.Warrior","lindriass"
"Warrior","Fury","Battle Trance","Fury.Warrior","lindriass"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","lindriass"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","nyssard"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","nyssard"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","nyssard"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","misi"
"Priest","Discipline","Dome of Light","Discipline.Priest","misi"
"Priest","Discipline","Trinity","Discipline.Priest","misi"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","rewboi"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","rewboi"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","rewboi"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","nazzey"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","nazzey"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","nazzey"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","deathhawkz"
"Warlock","Destruction","Bonds of Fel","Destruction.Warlock","deathhawkz"
"Warlock","Destruction","Cremation","Destruction.Warlock","deathhawkz"
"Mage","Frost","Frostbite","Frost.Mage","nocapcapital"
"Mage","Frost","Concentrated Coolness","Frost.Mage","nocapcapital"
"Mage","Frost","Deep Shatter","Frost.Mage","nocapcapital"
"Warrior","Fury","Enduring Rage","Fury.Warrior","samjung"
"Warrior","Fury","Battle Trance","Fury.Warrior","samjung"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","samjung"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","chickenzzack"
"Hunter","Survival","Survival Tactics","Survival.Hunter","chickenzzack"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","chickenzzack"
"Priest","Discipline","Blaze of Light","Discipline.Priest","oofx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","oofx"
"Priest","Discipline","Dome of Light","Discipline.Priest","oofx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","poggman"
"Shaman","Restoration","Living Tide","Restoration.Shaman","poggman"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","poggman"
"Druid","Balance","High Winds","Balance.Druid","tirrany"
"Druid","Balance","Owlkin Adept","Balance.Druid","tirrany"
"Druid","Balance","Moonkin Aura","Balance.Druid","tirrany"
"Warlock","Destruction","Cremation","Destruction.Warlock","hilzin"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","hilzin"
"Warlock","Destruction","Casting Circle","Destruction.Warlock","hilzin"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","lokai"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","lokai"
"Priest","Discipline","Blaze of Light","Discipline.Priest","lokai"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","jerhuntinem"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","jerhuntinem"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","jerhuntinem"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","bengazitor"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","bengazitor"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","bengazitor"
"Warrior","Fury","Enduring Rage","Fury.Warrior","stabilo"
"Warrior","Fury","Battle Trance","Fury.Warrior","stabilo"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","stabilo"
"Priest","Discipline","Archangel","Discipline.Priest","metick"
"Priest","Discipline","Dark Archangel","Discipline.Priest","metick"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","metick"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","slyborg"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","slyborg"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","slyborg"
"Priest","Holy","Holy Ward","Holy.Priest","rmplmao"
"Priest","Holy","Miracle Worker","Holy.Priest","rmplmao"
"Priest","Holy","Greater Fade","Holy.Priest","rmplmao"
"Mage","Fire","Pyrokinesis","Fire.Mage","wax"
"Mage","Fire","Flamecannon","Fire.Mage","wax"
"Mage","Fire","Tinder","Fire.Mage","wax"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","rekful"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","rekful"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","rekful"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","vaanz"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","vaanz"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","vaanz"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","silentshot"
"Rogue","Assassination","Thick as Thieves","Assassination.Rogue","silentshot"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","silentshot"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","nicanor"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","nicanor"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","nicanor"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","idkcaster"
"Warlock","Destruction","Cremation","Destruction.Warlock","idkcaster"
"Warlock","Destruction","Casting Circle","Destruction.Warlock","idkcaster"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","taxest"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","taxest"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","taxest"
"Priest","Discipline","Purification","Discipline.Priest","worstful"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","worstful"
"Priest","Discipline","Dome of Light","Discipline.Priest","worstful"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","lsdee"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","lsdee"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","lsdee"
"Paladin","Holy","Divine Favor","Holy.Paladin","buffalojimbo"
"Paladin","Holy","Blessed Hands","Holy.Paladin","buffalojimbo"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","buffalojimbo"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","seizmicx"
"Warrior","Fury","Disarm","Fury.Warrior","seizmicx"
"Warrior","Fury","Enduring Rage","Fury.Warrior","seizmicx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","reborngoe"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","reborngoe"
"Rogue","Assassination","Dismantle","Assassination.Rogue","reborngoe"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","dano"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","dano"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","dano"
"Priest","Holy","Cardinal Mending","Holy.Priest","wincypriesty"
"Priest","Holy","Miracle Worker","Holy.Priest","wincypriesty"
"Priest","Holy","Greater Fade","Holy.Priest","wincypriesty"
"Warrior","Fury","Disarm","Fury.Warrior","laaya"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","laaya"
"Warrior","Fury","Battle Trance","Fury.Warrior","laaya"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","forke"
"Shaman","Restoration","Living Tide","Restoration.Shaman","forke"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","forke"
"Priest","Discipline","Trinity","Discipline.Priest","payan"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","payan"
"Priest","Discipline","Dark Archangel","Discipline.Priest","payan"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","taowth"
"Shaman","Enhancement","Spectral Recovery","Enhancement.Shaman","taowth"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","taowth"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","vyndi"
"Paladin","Holy","Divine Favor","Holy.Paladin","vyndi"
"Paladin","Holy","Blessed Hands","Holy.Paladin","vyndi"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","gulmuwu"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","gulmuwu"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","gulmuwu"
"Druid","Restoration","Entangling Bark","Restoration.Druid","tnxpumper"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","tnxpumper"
"Druid","Restoration","Reactive Resin","Restoration.Druid","tnxpumper"
"Mage","Fire","Ring of Fire","Fire.Mage","supercatm"
"Mage","Fire","Flamecannon","Fire.Mage","supercatm"
"Mage","Fire","Pyrokinesis","Fire.Mage","supercatm"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","ybats"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","ybats"
"Warlock","Destruction","Gateway Mastery","Destruction.Warlock","ybats"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","takkeya"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","takkeya"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","takkeya"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","illsugoi"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","illsugoi"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","illsugoi"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","memoomoo"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","memoomoo"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","memoomoo"
"Warrior","Fury","Battle Trance","Fury.Warrior","vaubon"
"Warrior","Fury","Warbringer","Fury.Warrior","vaubon"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","vaubon"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","guccimanex"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","guccimanex"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","guccimanex"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","dirtydiana"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","dirtydiana"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","dirtydiana"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","demoniclily"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","demoniclily"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","demoniclily"
"Druid","Balance","Moonkin Aura","Balance.Druid","whittlekitty"
"Druid","Balance","Owlkin Adept","Balance.Druid","whittlekitty"
"Druid","Balance","Star Burst","Balance.Druid","whittlekitty"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","muyg"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","muyg"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","muyg"
"Shaman","Restoration","Living Tide","Restoration.Shaman","eagaen"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","eagaen"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","eagaen"
"Priest","Holy","Holy Ward","Holy.Priest","blodwell"
"Priest","Holy","Miracle Worker","Holy.Priest","blodwell"
"Priest","Holy","Greater Fade","Holy.Priest","blodwell"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","outclassed"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","outclassed"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","outclassed"
"Shaman","Restoration","Living Tide","Restoration.Shaman","afktotems"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","afktotems"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","afktotems"
"Shaman","Elemental","Static Field Totem","Elemental.Shaman","paladim"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","paladim"
"Shaman","Elemental","Unleash Shield","Elemental.Shaman","paladim"
"Shaman","Restoration","Living Tide","Restoration.Shaman","aenqq"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","aenqq"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","aenqq"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","bryyce"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","bryyce"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","bryyce"
"Mage","Fire","Ring of Fire","Fire.Mage","ainzoall"
"Mage","Fire","Pyrokinesis","Fire.Mage","ainzoall"
"Mage","Fire","Flamecannon","Fire.Mage","ainzoall"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","bahanator"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","bahanator"
"Warrior","Arms","War Banner","Arms.Warrior","bahanator"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","massivebolt"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","massivebolt"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","massivebolt"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","chiggys"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","chiggys"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","chiggys"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","sarutobi"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","sarutobi"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","sarutobi"
"Warrior","Fury","Bloodrage","Fury.Warrior","bloodcraze"
"Warrior","Fury","Battle Trance","Fury.Warrior","bloodcraze"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","bloodcraze"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","exiledk"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","exiledk"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","exiledk"
"Priest","Discipline","Dome of Light","Discipline.Priest","bayara"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bayara"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","bayara"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","bedrocker"
"Paladin","Holy","Blessed Hands","Holy.Paladin","bedrocker"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","bedrocker"
"Warrior","Fury","Battle Trance","Fury.Warrior","elwarrio"
"Warrior","Fury","Disarm","Fury.Warrior","elwarrio"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","elwarrio"
"Shaman","Restoration","Living Tide","Restoration.Shaman","magrelsk"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","magrelsk"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","magrelsk"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","sittan"
"Priest","Discipline","Dark Archangel","Discipline.Priest","sittan"
"Priest","Discipline","Dome of Light","Discipline.Priest","sittan"
"Warlock","Affliction","Amplify Curse","Affliction.Warlock","qdn"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","qdn"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","qdn"
"Warrior","Fury","Warbringer","Fury.Warrior","rykutu"
"Warrior","Fury","Battle Trance","Fury.Warrior","rykutu"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","rykutu"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","fiuf"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","fiuf"
"Shaman","Restoration","Living Tide","Restoration.Shaman","fiuf"
"Druid","Restoration","Reactive Resin","Restoration.Druid","yungboomy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","yungboomy"
"Druid","Restoration","Focused Growth","Restoration.Druid","yungboomy"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","fruitpicture"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","fruitpicture"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","fruitpicture"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","lickless"
"Priest","Discipline","Dome of Light","Discipline.Priest","lickless"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","lickless"
"Paladin","Holy","Divine Favor","Holy.Paladin","thuglighter"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","thuglighter"
"Paladin","Holy","Blessed Hands","Holy.Paladin","thuglighter"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","polmunary"
"Shaman","Restoration","Living Tide","Restoration.Shaman","polmunary"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","polmunary"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","charlieo"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","charlieo"
"Warlock","Destruction","Bonds of Fel","Destruction.Warlock","charlieo"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","morpheuss"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","morpheuss"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","morpheuss"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","trawmuh"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","trawmuh"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","trawmuh"
"Priest","Holy","Greater Fade","Holy.Priest","dweebslayerx"
"Priest","Holy","Miracle Worker","Holy.Priest","dweebslayerx"
"Priest","Holy","Ray of Hope","Holy.Priest","dweebslayerx"
"Warlock","Demonology","Pleasure through Pain","Demonology.Warlock","twirlanta"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","twirlanta"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","twirlanta"
"Priest","Holy","Miracle Worker","Holy.Priest","breeokay"
"Priest","Holy","Ray of Hope","Holy.Priest","breeokay"
"Priest","Holy","Greater Fade","Holy.Priest","breeokay"
"Druid","Feral","Strength of the Wild","Feral.Druid","vcrs"
"Druid","Feral","Thorns","Feral.Druid","vcrs"
"Druid","Feral","Leader of the Pack","Feral.Druid","vcrs"
"Mage","Fire","Ring of Fire","Fire.Mage","strdl"
