"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","velvetrat"
"Warrior","Fury","Battle Trance","Fury.Warrior","velvetrat"
"Warrior","Fury","Warbringer","Fury.Warrior","velvetrat"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","xuanxingchai"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","xuanxingchai"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","xuanxingchai"
"Paladin","Holy","Divine Favor","Holy.Paladin","primeer"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","primeer"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","primeer"
"Mage","Fire","Pyrokinesis","Fire.Mage","ispampyro"
"Mage","Fire","Greater Pyroblast","Fire.Mage","ispampyro"
"Mage","Fire","Flamecannon","Fire.Mage","ispampyro"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","derpulez"
"Shaman","Restoration","Living Tide","Restoration.Shaman","derpulez"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","derpulez"
"Priest","Discipline","Dome of Light","Discipline.Priest","eatmydisck"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","eatmydisck"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","eatmydisck"
"Shaman","Enhancement","Thundercharge","Enhancement.Shaman","hasso"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","hasso"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","hasso"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","regenfall"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","regenfall"
"Shaman","Restoration","Living Tide","Restoration.Shaman","regenfall"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","myhpal"
"Paladin","Holy","Blessed Hands","Holy.Paladin","myhpal"
"Paladin","Holy","Divine Favor","Holy.Paladin","myhpal"
"Druid","Restoration","Thorns","Restoration.Druid","inspired"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","inspired"
"Druid","Restoration","Focused Growth","Restoration.Druid","inspired"
"Hunter","Survival","Survival Tactics","Survival.Hunter","jezzada"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","jezzada"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","jezzada"
"Shaman","Restoration","Living Tide","Restoration.Shaman","jarzoxd"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","jarzoxd"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","jarzoxd"
"Hunter","Survival","Survival Tactics","Survival.Hunter","pipebombzx"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","pipebombzx"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","pipebombzx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","kylite"
"Priest","Discipline","Dark Archangel","Discipline.Priest","kylite"
"Priest","Discipline","Dome of Light","Discipline.Priest","kylite"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","infectionx"
"Druid","Restoration","Thorns","Restoration.Druid","infectionx"
"Druid","Restoration","Focused Growth","Restoration.Druid","infectionx"
"Warlock","Affliction","Essence Drain","Affliction.Warlock","rangz"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","rangz"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","rangz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","homebird"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","homebird"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","homebird"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","solam"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","solam"
"Shaman","Restoration","Living Tide","Restoration.Shaman","solam"
"Priest","Holy","Greater Fade","Holy.Priest","laykov"
"Priest","Holy","Miracle Worker","Holy.Priest","laykov"
"Priest","Holy","Holy Ward","Holy.Priest","laykov"
"Hunter","Survival","Survival Tactics","Survival.Hunter","puzzy"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","puzzy"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","puzzy"
"Paladin","Holy","Divine Favor","Holy.Paladin","deseline"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","deseline"
"Paladin","Holy","Blessed Hands","Holy.Paladin","deseline"
"Warlock","Affliction","Nether Ward","Affliction.Warlock","juxsr"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","juxsr"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","juxsr"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","daddybolt"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","daddybolt"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","daddybolt"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","lidoradra"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","lidoradra"
"Priest","Discipline","Dark Archangel","Discipline.Priest","lidoradra"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","bigblackquan"
"Warrior","Fury","Warbringer","Fury.Warrior","bigblackquan"
"Warrior","Fury","Battle Trance","Fury.Warrior","bigblackquan"
"Priest","Discipline","Dark Archangel","Discipline.Priest","bicardii"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bicardii"
"Priest","Discipline","Blaze of Light","Discipline.Priest","bicardii"
"Mage","Fire","Pyrokinesis","Fire.Mage","kissradiox"
"Mage","Fire","Tinder","Fire.Mage","kissradiox"
"Mage","Fire","Flamecannon","Fire.Mage","kissradiox"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","jawwgilly"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jawwgilly"
"Priest","Discipline","Dome of Light","Discipline.Priest","jawwgilly"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","novocaine"
"Shaman","Restoration","Living Tide","Restoration.Shaman","novocaine"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","novocaine"
"Warrior","Fury","Battle Trance","Fury.Warrior","valkiem"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","valkiem"
"Warrior","Fury","Warbringer","Fury.Warrior","valkiem"
"Druid","Restoration","Thorns","Restoration.Druid","marev"
"Druid","Restoration","Reactive Resin","Restoration.Druid","marev"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","marev"
"Mage","Fire","Ring of Fire","Fire.Mage","ziad"
"Mage","Fire","Tinder","Fire.Mage","ziad"
"Mage","Fire","Pyrokinesis","Fire.Mage","ziad"
"Mage","Fire","Pyrokinesis","Fire.Mage","horoba"
"Mage","Fire","Ring of Fire","Fire.Mage","horoba"
"Mage","Fire","Tinder","Fire.Mage","horoba"
"Druid","Feral","Thorns","Feral.Druid","feralgenius"
"Druid","Feral","Strength of the Wild","Feral.Druid","feralgenius"
"Druid","Feral","Leader of the Pack","Feral.Druid","feralgenius"
"Warrior","Fury","Enduring Rage","Fury.Warrior","ginormous"
"Warrior","Fury","Battle Trance","Fury.Warrior","ginormous"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","ginormous"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","emptybottle"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","emptybottle"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","emptybottle"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","percadu"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","percadu"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","percadu"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","asherlees"
"Priest","Discipline","Blaze of Light","Discipline.Priest","asherlees"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","asherlees"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","rosesdad"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","rosesdad"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","rosesdad"
"Mage","Arcane","Temporal Shield","Arcane.Mage","ericrogers"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","ericrogers"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","ericrogers"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","tpodkill"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","tpodkill"
"Priest","Shadow","Psyfiend","Shadow.Priest","toiletpaper"
"Priest","Shadow","Megalomania","Shadow.Priest","toiletpaper"
"Priest","Shadow","Greater Fade","Shadow.Priest","toiletpaper"
"Druid","Feral","Leader of the Pack","Feral.Druid","shiftwork"
"Druid","Feral","Wicked Claws","Feral.Druid","shiftwork"
"Druid","Feral","Strength of the Wild","Feral.Druid","shiftwork"
"Paladin","Holy","Blessed Hands","Holy.Paladin","bushyy"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","bushyy"
"Paladin","Holy","Light's Grace","Holy.Paladin","bushyy"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","bigbodybag"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","bigbodybag"
"Demon Hunter","Havoc","Glimpse","Havoc.Demon Hunter","bigbodybag"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","zgubby"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","zgubby"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","zgubby"
"Priest","Discipline","Blaze of Light","Discipline.Priest","fibbre"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fibbre"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fibbre"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","thaaranduil"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","thaaranduil"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","thaaranduil"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","asukaba"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","asukaba"
"Paladin","Protection","Luminescence","Protection.Paladin","asukaba"
"Priest","Holy","Divine Ascension","Holy.Priest","lonema"
"Priest","Holy","Greater Fade","Holy.Priest","lonema"
"Priest","Holy","Miracle Worker","Holy.Priest","lonema"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","layyn"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","layyn"
"Warrior","Arms","Warbringer","Arms.Warrior","layyn"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bandageheal"
"Priest","Discipline","Dark Archangel","Discipline.Priest","bandageheal"
"Priest","Discipline","Dome of Light","Discipline.Priest","bandageheal"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","keepthetipx"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","keepthetipx"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","keepthetipx"
"Warlock","Destruction","Amplify Curse","Destruction.Warlock","muffinrat"
"Warlock","Destruction","Nether Ward","Destruction.Warlock","muffinrat"
"Warlock","Destruction","Fel Fissure","Destruction.Warlock","muffinrat"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","draymid"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","draymid"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","draymid"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","mida"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","mida"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","mida"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","vexacor"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","vexacor"
"Priest","Discipline","Blaze of Light","Discipline.Priest","vexacor"
"Priest","Discipline","Dome of Light","Discipline.Priest","gondhidos"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","gondhidos"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","gondhidos"
"Druid","Restoration","Reactive Resin","Restoration.Druid","deggy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","deggy"
"Druid","Restoration","Early Spring","Restoration.Druid","deggy"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","wirt"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","wirt"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","wirt"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","proman"
"Warlock","Affliction","Amplify Curse","Affliction.Warlock","proman"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","proman"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","sellohh"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","sellohh"
"Paladin","Holy","Blessed Hands","Holy.Paladin","sellohh"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","dotdzdotdoze"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","dotdzdotdoze"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","dotdzdotdoze"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","kaijurio"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","kaijurio"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","kaijurio"
"Hunter","Survival","Survival Tactics","Survival.Hunter","zibba"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","zibba"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","zibba"
"Priest","Holy","Ray of Hope","Holy.Priest","bigvuqoffdam"
"Priest","Holy","Miracle Worker","Holy.Priest","bigvuqoffdam"
"Priest","Holy","Greater Fade","Holy.Priest","bigvuqoffdam"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","zoeytur"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","zoeytur"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","zoeytur"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","smoketide"
"Shaman","Elemental","Static Field Totem","Elemental.Shaman","smoketide"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","smoketide"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","tormyboo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","tormyboo"
"Priest","Discipline","Dark Archangel","Discipline.Priest","tormyboo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fatwheat"
"Priest","Discipline","Blaze of Light","Discipline.Priest","fatwheat"
"Priest","Discipline","Dark Archangel","Discipline.Priest","fatwheat"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","handzum"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","handzum"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","handzum"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","torolol"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","torolol"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","torolol"
"Priest","Discipline","Dome of Light","Discipline.Priest","gladiatorzel"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","gladiatorzel"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","gladiatorzel"
"Warrior","Fury","Enduring Rage","Fury.Warrior","rayknee"
"Warrior","Fury","Warbringer","Fury.Warrior","rayknee"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","rayknee"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","gattious"
"Shaman","Restoration","Living Tide","Restoration.Shaman","gattious"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","gattious"
"Priest","Discipline","Blaze of Light","Discipline.Priest","foreground"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","foreground"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","foreground"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","mayo"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","mayo"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","mayo"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","robinkush"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","robinkush"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","robinkush"
"Warrior","Arms","Disarm","Arms.Warrior","pachacutecxx"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","pachacutecxx"
"Warrior","Arms","Death Sentence","Arms.Warrior","pachacutecxx"
"Druid","Feral","Wicked Claws","Feral.Druid","lazeesqwip"
"Druid","Feral","Leader of the Pack","Feral.Druid","lazeesqwip"
"Druid","Feral","Strength of the Wild","Feral.Druid","lazeesqwip"
"Mage","Fire","Pyrokinesis","Fire.Mage","rokes"
"Mage","Fire","Tinder","Fire.Mage","rokes"
"Mage","Fire","Ring of Fire","Fire.Mage","rokes"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","johnconnor"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","johnconnor"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","johnconnor"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","teslacharge"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","teslacharge"
"Shaman","Restoration","Living Tide","Restoration.Shaman","teslacharge"
"Druid","Balance","Deep Roots","Balance.Druid","niform"
"Druid","Balance","Star Burst","Balance.Druid","niform"
"Druid","Balance","Moonkin Aura","Balance.Druid","niform"
"Priest","Discipline","Dark Archangel","Discipline.Priest","jspar"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jspar"
"Priest","Discipline","Dome of Light","Discipline.Priest","jspar"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","dfalt"
"Rogue","Assassination","Dismantle","Assassination.Rogue","dfalt"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","dfalt"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","takeda"
"Warrior","Fury","Bloodrage","Fury.Warrior","takeda"
"Warrior","Fury","Battle Trance","Fury.Warrior","takeda"
"Priest","Holy","Miracle Worker","Holy.Priest","astrona"
"Priest","Holy","Holy Ward","Holy.Priest","astrona"
"Priest","Holy","Greater Fade","Holy.Priest","astrona"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","xelsz"
"Paladin","Protection","Warrior of Light","Protection.Paladin","xelsz"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","xelsz"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","carlitocool"
"Hunter","Survival","Survival Tactics","Survival.Hunter","carlitocool"
"Hunter","Survival","Mending Bandage","Survival.Hunter","carlitocool"
"Druid","Feral","Strength of the Wild","Feral.Druid","kistorm"
"Druid","Feral","Leader of the Pack","Feral.Druid","kistorm"
"Druid","Feral","Thorns","Feral.Druid","kistorm"
"Priest","Holy","Greater Fade","Holy.Priest","fwips"
"Priest","Holy","Miracle Worker","Holy.Priest","fwips"
"Priest","Holy","Ray of Hope","Holy.Priest","fwips"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","joyrex"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","joyrex"
"Shaman","Restoration","Living Tide","Restoration.Shaman","joyrex"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","chum"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","chum"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","chum"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","ismokecoke"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","ismokecoke"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","ismokecoke"
"Druid","Feral","Wicked Claws","Feral.Druid","tysandra"
"Druid","Feral","Leader of the Pack","Feral.Druid","tysandra"
"Druid","Feral","Strength of the Wild","Feral.Druid","tysandra"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","kidneygurll"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","kidneygurll"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","kidneygurll"
"Druid","Feral","Leader of the Pack","Feral.Druid","fergh"
"Druid","Feral","Strength of the Wild","Feral.Druid","fergh"
"Druid","Feral","Wicked Claws","Feral.Druid","fergh"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","shieldspam"
"Priest","Discipline","Dome of Light","Discipline.Priest","shieldspam"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","shieldspam"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","blindwolfttv"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","blindwolfttv"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","blindwolfttv"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","lanteranth"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","lanteranth"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","lanteranth"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","badstepbro"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","badstepbro"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","badstepbro"
"Priest","Holy","Greater Fade","Holy.Priest","niegan"
"Priest","Holy","Divine Ascension","Holy.Priest","niegan"
"Priest","Holy","Miracle Worker","Holy.Priest","niegan"
"Mage","Fire","Greater Pyroblast","Fire.Mage","idclol"
"Mage","Fire","Pyrokinesis","Fire.Mage","idclol"
"Mage","Fire","Flamecannon","Fire.Mage","idclol"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","dontsleepx"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","dontsleepx"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","dontsleepx"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","turbothotx"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","turbothotx"
"Warlock","Affliction","Nether Ward","Affliction.Warlock","turbothotx"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","shniggity"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","shniggity"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","shniggity"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","mastrioni"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","mastrioni"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","mastrioni"
"Priest","Discipline","Blaze of Light","Discipline.Priest","cordin"
"Priest","Discipline","Dome of Light","Discipline.Priest","cordin"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","cordin"
"Druid","Restoration","Focused Growth","Restoration.Druid","csan"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","csan"
"Druid","Restoration","Reactive Resin","Restoration.Druid","csan"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","asseylum"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","asseylum"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","asseylum"
"Druid","Guardian","Overrun","Guardian.Druid","verze"
"Druid","Guardian","Demoralizing Roar","Guardian.Druid","verze"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","verze"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","hotrecki"
"Druid","Restoration","Focused Growth","Restoration.Druid","hotrecki"
"Druid","Restoration","Thorns","Restoration.Druid","hotrecki"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","jatimus"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","jatimus"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","jatimus"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","grumpystumpy"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","grumpystumpy"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","grumpystumpy"
"Druid","Feral","Leader of the Pack","Feral.Druid","lucky"
"Druid","Feral","Thorns","Feral.Druid","lucky"
"Druid","Feral","Strength of the Wild","Feral.Druid","lucky"
"Warrior","Fury","Enduring Rage","Fury.Warrior","projectchris"
"Warrior","Fury","Battle Trance","Fury.Warrior","projectchris"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","projectchris"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","shadowzar"
"Priest","Discipline","Dome of Light","Discipline.Priest","shadowzar"
"Priest","Discipline","Dark Archangel","Discipline.Priest","shadowzar"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","slytherkiss"
"Rogue","Assassination","Dismantle","Assassination.Rogue","slytherkiss"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","slytherkiss"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","gregl"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","gregl"
"Warlock","Affliction","Amplify Curse","Affliction.Warlock","gregl"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","drnomercy"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","drnomercy"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","drnomercy"
"Hunter","Marksmanship","Roar of Sacrifice","Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","odratnuh"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","yeolock"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","yeolock"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","yeolock"
"Druid","Feral","Strength of the Wild","Feral.Druid","glenn"
"Druid","Feral","Wicked Claws","Feral.Druid","glenn"
"Druid","Feral","Leader of the Pack","Feral.Druid","glenn"
"Demon Hunter","Havoc","Glimpse","Havoc.Demon Hunter","bushidobrown"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","bushidobrown"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","bushidobrown"
"Rogue","Outlaw","Take Your Cut","Outlaw.Rogue","twinkmix"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","twinkmix"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","twinkmix"
"Paladin","Retribution","Luminescence","Retribution.Paladin","joeyrat"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","joeyrat"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","joeyrat"
"Mage","Arcane","Temporal Shield","Arcane.Mage","cvark"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","cvark"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","cvark"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","bgnx"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","bgnx"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","bgnx"
"Paladin","Holy","Divine Favor","Holy.Paladin","velo"
"Paladin","Holy","Light's Grace","Holy.Paladin","velo"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","velo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","gomc"
"Priest","Discipline","Dome of Light","Discipline.Priest","gomc"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","gomc"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","rakndal"
"Warrior","Fury","Battle Trance","Fury.Warrior","rakndal"
"Warrior","Fury","Warbringer","Fury.Warrior","rakndal"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","coolthanks"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","coolthanks"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","coolthanks"
"Warlock","Demonology","Pleasure through Pain","Demonology.Warlock","freebandzz"
