"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","vacc"
"Paladin","Holy","Awakening",45,"Holy.Paladin","vacc"
"Paladin","Holy","Beacon of Virtue",50,"Holy.Paladin","vacc"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","umaddbroo"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","umaddbroo"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","umaddbroo"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","umaddbroo"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","umaddbroo"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","umaddbroo"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","umaddbroo"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","raxadin"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","raxadin"
"Paladin","Holy","Fist of Justice",30,"Holy.Paladin","raxadin"
"Paladin","Holy","Unbreakable Spirit",35,"Holy.Paladin","raxadin"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","raxadin"
"Paladin","Holy","Awakening",45,"Holy.Paladin","raxadin"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","raxadin"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","toxmav"
"Druid","Balance","Wild Charge",25,"Balance.Druid","toxmav"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","toxmav"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","toxmav"
"Druid","Balance","Starlord",40,"Balance.Druid","toxmav"
"Druid","Balance","Twin Moons",45,"Balance.Druid","toxmav"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","toxmav"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","strv"
"Warrior","Fury","Double Time",25,"Fury.Warrior","strv"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","strv"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","strv"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","strv"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","strv"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","strv"
"Priest","Discipline","Castigation",15,"Discipline.Priest","puffyi"
"Priest","Discipline","Masochism",25,"Discipline.Priest","puffyi"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","puffyi"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","puffyi"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","puffyi"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","puffyi"
"Priest","Discipline","Lenience",50,"Discipline.Priest","puffyi"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","zayo"
"Druid","Balance","Wild Charge",25,"Balance.Druid","zayo"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","zayo"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","zayo"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","zayo"
"Druid","Balance","Twin Moons",45,"Balance.Druid","zayo"
"Druid","Balance","Solstice",50,"Balance.Druid","zayo"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","chiwbacka"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","chiwbacka"
"Monk","Mistweaver","Lifecycles",30,"Mistweaver.Monk","chiwbacka"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","chiwbacka"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","chiwbacka"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","chiwbacka"
"Monk","Mistweaver","Upwelling",50,"Mistweaver.Monk","chiwbacka"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","elect"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","elect"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","elect"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","elect"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","elect"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","elect"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","elect"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","vueltoloco"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","vueltoloco"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","vueltoloco"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","vueltoloco"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","vueltoloco"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","vueltoloco"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","vueltoloco"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","chaoseum"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","chaoseum"
"Warrior","Arms","Massacre",30,"Arms.Warrior","chaoseum"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","chaoseum"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","chaoseum"
"Warrior","Arms","Avatar",45,"Arms.Warrior","chaoseum"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","chaoseum"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","kepala"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","kepala"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","kepala"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","kepala"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","kepala"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","kepala"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","kepala"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","notdeli"
"Druid","Balance","Wild Charge",25,"Balance.Druid","notdeli"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","notdeli"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","notdeli"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","notdeli"
"Druid","Balance","Stellar Drift",45,"Balance.Druid","notdeli"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","notdeli"
"Priest","Discipline","Castigation",15,"Discipline.Priest","didiqt"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","didiqt"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","didiqt"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","didiqt"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","didiqt"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","didiqt"
"Priest","Discipline","Lenience",50,"Discipline.Priest","didiqt"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","froggiex"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","froggiex"
"Priest","Discipline","Shield Discipline",30,"Discipline.Priest","froggiex"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","froggiex"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","froggiex"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","froggiex"
"Priest","Discipline","Lenience",50,"Discipline.Priest","froggiex"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","yunadin"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","yunadin"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","yunadin"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","yunadin"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","yunadin"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","yunadin"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","yunadin"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","fins"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","fins"
"Death Knight","Frost","Death's Reach",30,"Frost.Death Knight","fins"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","fins"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","fins"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","fins"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","fins"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","dodgingaem"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","dodgingaem"
"Death Knight","Frost","Blinding Sleet",30,"Frost.Death Knight","dodgingaem"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","dodgingaem"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","dodgingaem"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","dodgingaem"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","dodgingaem"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","sleeptalkx"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","sleeptalkx"
"Priest","Shadow","Misery",30,"Shadow.Priest","sleeptalkx"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","sleeptalkx"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","sleeptalkx"
"Priest","Shadow","Damnation",45,"Shadow.Priest","sleeptalkx"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","sleeptalkx"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","blocao"
"Monk","Mistweaver","Tiger's Lust",25,"Mistweaver.Monk","blocao"
"Monk","Mistweaver","Spirit of the Crane",30,"Mistweaver.Monk","blocao"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","blocao"
"Monk","Mistweaver","Diffuse Magic",40,"Mistweaver.Monk","blocao"
"Monk","Mistweaver","Invoke Chi-Ji, the Red Crane",45,"Mistweaver.Monk","blocao"
"Monk","Mistweaver","Rising Mist",50,"Mistweaver.Monk","blocao"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","upper"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","upper"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","upper"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","upper"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","upper"
"Paladin","Retribution","Selfless Healer",45,"Retribution.Paladin","upper"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","upper"
"Druid","Restoration","Cenarion Ward",15,"Restoration.Druid","coachbossdru"
"Druid","Restoration","Wild Charge",25,"Restoration.Druid","coachbossdru"
"Druid","Restoration","Feral Affinity",30,"Restoration.Druid","coachbossdru"
"Druid","Restoration","Mighty Bash",35,"Restoration.Druid","coachbossdru"
"Druid","Restoration","Soul of the Forest",40,"Restoration.Druid","coachbossdru"
"Druid","Restoration","Overgrowth",45,"Restoration.Druid","coachbossdru"
"Druid","Restoration","Germination",50,"Restoration.Druid","coachbossdru"
"Druid","Balance","Nature's Balance",15,"Balance.Druid","blokes"
"Druid","Balance","Wild Charge",25,"Balance.Druid","blokes"
"Druid","Balance","Guardian Affinity",30,"Balance.Druid","blokes"
"Druid","Balance","Mass Entanglement",35,"Balance.Druid","blokes"
"Druid","Balance","Incarnation: Chosen of Elune",40,"Balance.Druid","blokes"
"Druid","Balance","Twin Moons",45,"Balance.Druid","blokes"
"Druid","Balance","Fury of Elune",50,"Balance.Druid","blokes"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","ooglemcdoogl"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","ooglemcdoogl"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","ooglemcdoogl"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","ooglemcdoogl"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","ooglemcdoogl"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","ooglemcdoogl"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","ooglemcdoogl"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","tastystabs"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","tastystabs"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","tastystabs"
"Rogue","Subtlety","Elusiveness",35,"Subtlety.Rogue","tastystabs"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","tastystabs"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","tastystabs"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","tastystabs"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","zugzugfloor"
"Warrior","Fury","Double Time",25,"Fury.Warrior","zugzugfloor"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","zugzugfloor"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","zugzugfloor"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","zugzugfloor"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","zugzugfloor"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","zugzugfloor"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","yoh"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","yoh"
"Death Knight","Frost","Death's Reach",30,"Frost.Death Knight","yoh"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","yoh"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","yoh"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","yoh"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","yoh"
"Priest","Discipline","Castigation",15,"Discipline.Priest","yoitsalex"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","yoitsalex"
"Priest","Discipline","Shield Discipline",30,"Discipline.Priest","yoitsalex"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","yoitsalex"
"Priest","Discipline","Contrition",40,"Discipline.Priest","yoitsalex"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","yoitsalex"
"Priest","Discipline","Lenience",50,"Discipline.Priest","yoitsalex"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","purpplsponge"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","purpplsponge"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","purpplsponge"
"Paladin","Holy","Rule of Law",35,"Holy.Paladin","purpplsponge"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","purpplsponge"
"Paladin","Holy","Awakening",45,"Holy.Paladin","purpplsponge"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","purpplsponge"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","iconheals"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","iconheals"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","iconheals"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","iconheals"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","iconheals"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","iconheals"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","iconheals"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","pacee"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","pacee"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","shaddoll"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","shaddoll"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","shaddoll"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","shaddoll"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","shaddoll"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","shaddoll"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","shaddoll"
"Druid","Guardian","Brambles",15,"Guardian.Druid","dirtyshifter"
"Druid","Guardian","Wild Charge",25,"Guardian.Druid","dirtyshifter"
"Druid","Guardian","Restoration Affinity",30,"Guardian.Druid","dirtyshifter"
"Druid","Guardian","Mighty Bash",35,"Guardian.Druid","dirtyshifter"
"Druid","Guardian","Incarnation: Guardian of Ursoc",40,"Guardian.Druid","dirtyshifter"
"Druid","Guardian","Survival of the Fittest",45,"Guardian.Druid","dirtyshifter"
"Druid","Guardian","Rend and Tear",50,"Guardian.Druid","dirtyshifter"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","doomweavor"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","doomweavor"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","doomweavor"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","doomweavor"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","doomweavor"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","doomweavor"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","doomweavor"
"Priest","Discipline","Castigation",15,"Discipline.Priest","xanesh"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","xanesh"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","xanesh"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","xanesh"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","xanesh"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","xanesh"
"Priest","Discipline","Lenience",50,"Discipline.Priest","xanesh"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","stealthdeath"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","stealthdeath"
"Rogue","Subtlety","Deeper Stratagem",30,"Subtlety.Rogue","stealthdeath"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","stealthdeath"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","stealthdeath"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","stealthdeath"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","stealthdeath"
"Death Knight","Frost","Inexorable Assault",15,"Frost.Death Knight","veliira"
"Death Knight","Frost","Murderous Efficiency",25,"Frost.Death Knight","veliira"
"Death Knight","Frost","Asphyxiate",30,"Frost.Death Knight","veliira"
"Death Knight","Frost","Avalanche",35,"Frost.Death Knight","veliira"
"Death Knight","Frost","Wraith Walk",40,"Frost.Death Knight","veliira"
"Death Knight","Frost","Gathering Storm",45,"Frost.Death Knight","veliira"
"Death Knight","Frost","Obliteration",50,"Frost.Death Knight","veliira"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","toodamsirius"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","toodamsirius"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","toodamsirius"
"Priest","Discipline","Shining Force",35,"Discipline.Priest","toodamsirius"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","toodamsirius"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","toodamsirius"
"Priest","Discipline","Lenience",50,"Discipline.Priest","toodamsirius"
"Monk","Windwalker","Chi Wave",15,"Windwalker.Monk","kart"
"Monk","Windwalker","Tiger's Lust",25,"Windwalker.Monk","kart"
"Monk","Windwalker","Fist of the White Tiger",30,"Windwalker.Monk","kart"
"Monk","Windwalker","Ring of Peace",35,"Windwalker.Monk","kart"
"Monk","Windwalker","Diffuse Magic",40,"Windwalker.Monk","kart"
"Monk","Windwalker","Dance of Chi-Ji",45,"Windwalker.Monk","kart"
"Monk","Windwalker","Whirling Dragon Punch",50,"Windwalker.Monk","kart"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","klassiq"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","klassiq"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","klassiq"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","klassiq"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","klassiq"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","klassiq"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","klassiq"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","brocolini"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","brocolini"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","brocolini"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","brocolini"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","brocolini"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","brocolini"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","brocolini"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","unclexflex"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","unclexflex"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","unclexflex"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","unclexflex"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","unclexflex"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","unclexflex"
"Shaman","Elemental","Unlimited Power",50,"Elemental.Shaman","unclexflex"
"Mage","Frost","Lonely Winter",15,"Frost.Mage","pompolly"
"Mage","Frost","Shimmer",25,"Frost.Mage","pompolly"
"Mage","Frost","Rune of Power",30,"Frost.Mage","pompolly"
"Mage","Frost","Frozen Touch",35,"Frost.Mage","pompolly"
"Mage","Frost","Ring of Frost",40,"Frost.Mage","pompolly"
"Mage","Frost","Splitting Ice",45,"Frost.Mage","pompolly"
"Mage","Frost","Thermal Void",50,"Frost.Mage","pompolly"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","emotionalx"
"Warrior","Fury","Double Time",25,"Fury.Warrior","emotionalx"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","emotionalx"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","emotionalx"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","emotionalx"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","emotionalx"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","emotionalx"
"Rogue","Assassination","Master Poisoner",15,"Assassination.Rogue","malachi"
"Rogue","Assassination","Nightstalker",25,"Assassination.Rogue","malachi"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","malachi"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","malachi"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","malachi"
"Rogue","Assassination","Exsanguinate",45,"Assassination.Rogue","malachi"
"Rogue","Assassination","Hidden Blades",50,"Assassination.Rogue","malachi"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Unlimited Power",50,"Elemental.Shaman","wavysel"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","mesdew"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","mesdew"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","mesdew"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","mesdew"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","mesdew"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","mesdew"
"Shaman","Elemental","Unlimited Power",50,"Elemental.Shaman","mesdew"
"Hunter","Marksmanship","Master Marksman",15,"Marksmanship.Hunter","chillinar"
"Hunter","Marksmanship","Careful Aim",25,"Marksmanship.Hunter","chillinar"
"Hunter","Marksmanship","Camouflage",30,"Marksmanship.Hunter","chillinar"
"Hunter","Marksmanship","Streamline",35,"Marksmanship.Hunter","chillinar"
"Hunter","Marksmanship","Posthaste",40,"Marksmanship.Hunter","chillinar"
"Hunter","Marksmanship","Double Tap",45,"Marksmanship.Hunter","chillinar"
"Hunter","Marksmanship","Lock and Load",50,"Marksmanship.Hunter","chillinar"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","arshesnei"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","arshesnei"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","arshesnei"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","arshesnei"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","arshesnei"
"Paladin","Holy","Awakening",45,"Holy.Paladin","arshesnei"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","arshesnei"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","avennuuee"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","avennuuee"
"Paladin","Retribution","Blinding Light",30,"Retribution.Paladin","avennuuee"
"Paladin","Retribution","Unbreakable Spirit",35,"Retribution.Paladin","avennuuee"
"Paladin","Retribution","Seraphim",40,"Retribution.Paladin","avennuuee"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","avennuuee"
"Paladin","Retribution","Final Reckoning",50,"Retribution.Paladin","avennuuee"
"Priest","Holy","Trail of Light",15,"Holy.Priest","popins"
"Priest","Holy","Body and Soul",25,"Holy.Priest","popins"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","popins"
"Priest","Holy","Shining Force",35,"Holy.Priest","popins"
"Priest","Holy","Surge of Light",40,"Holy.Priest","popins"
"Priest","Holy","Benediction",45,"Holy.Priest","popins"
"Priest","Holy","Apotheosis",50,"Holy.Priest","popins"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","wingedknight"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","wingedknight"
"Warrior","Arms","Massacre",30,"Arms.Warrior","wingedknight"
"Warrior","Arms","Second Wind",35,"Arms.Warrior","wingedknight"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","wingedknight"
"Warrior","Arms","Avatar",45,"Arms.Warrior","wingedknight"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","wingedknight"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","snotbubble"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","snotbubble"
"Priest","Shadow","Misery",30,"Shadow.Priest","snotbubble"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","snotbubble"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","snotbubble"
"Priest","Shadow","Damnation",45,"Shadow.Priest","snotbubble"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","snotbubble"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","miseries"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","miseries"
"Priest","Shadow","Misery",30,"Shadow.Priest","miseries"
