"Class","Spec","Talent","Talent.Level","Spec.Class","Char.Name"
"Rogue","Assassination","Marked for Death",30,"Assassination.Rogue","vibecheck"
"Rogue","Assassination","Elusiveness",35,"Assassination.Rogue","vibecheck"
"Rogue","Assassination","Internal Bleeding",40,"Assassination.Rogue","vibecheck"
"Rogue","Assassination","Alacrity",45,"Assassination.Rogue","vibecheck"
"Rogue","Assassination","Hidden Blades",50,"Assassination.Rogue","vibecheck"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","tuskcrusher"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","tuskcrusher"
"Shaman","Restoration","Static Charge",30,"Restoration.Shaman","tuskcrusher"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","tuskcrusher"
"Shaman","Restoration","Graceful Spirit",40,"Restoration.Shaman","tuskcrusher"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","tuskcrusher"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","tuskcrusher"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Demonic Calling",25,"Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","tchutchuko"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","tchutchuko"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","tchutchuko"
"Death Knight","Unholy","Clawing Shadows",15,"Unholy.Death Knight","hazard"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","hazard"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","hazard"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","hazard"
"Death Knight","Unholy","Wraith Walk",40,"Unholy.Death Knight","hazard"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","hazard"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","hazard"
"Priest","Discipline","Castigation",15,"Discipline.Priest","qimeng"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","qimeng"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","qimeng"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","qimeng"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","qimeng"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","qimeng"
"Priest","Discipline","Lenience",50,"Discipline.Priest","qimeng"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","sallgx"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","sallgx"
"Paladin","Holy","Repentance",30,"Holy.Paladin","sallgx"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","sallgx"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","sallgx"
"Paladin","Holy","Awakening",45,"Holy.Paladin","sallgx"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","sallgx"
"Mage","Fire","Firestarter",15,"Fire.Mage","dahp"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","dahp"
"Mage","Fire","Rune of Power",30,"Fire.Mage","dahp"
"Mage","Fire","Flame On",35,"Fire.Mage","dahp"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","dahp"
"Mage","Fire","Living Bomb",45,"Fire.Mage","dahp"
"Mage","Fire","Kindling",50,"Fire.Mage","dahp"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","bigdamdustin"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","bigdamdustin"
"Paladin","Holy","Fist of Justice",30,"Holy.Paladin","bigdamdustin"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","bigdamdustin"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","bigdamdustin"
"Paladin","Holy","Awakening",45,"Holy.Paladin","bigdamdustin"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","bigdamdustin"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","nos"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","nos"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","nos"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","nos"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","nos"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","nos"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","nos"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","zeromisx"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","zeromisx"
"Priest","Shadow","Misery",30,"Shadow.Priest","zeromisx"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","zeromisx"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","zeromisx"
"Priest","Shadow","Damnation",45,"Shadow.Priest","zeromisx"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","zeromisx"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","tdmanz"
"Warrior","Fury","Double Time",25,"Fury.Warrior","tdmanz"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","tdmanz"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","tdmanz"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","tdmanz"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","tdmanz"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","tdmanz"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","royington"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","royington"
"Priest","Shadow","Misery",30,"Shadow.Priest","royington"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","royington"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","royington"
"Priest","Shadow","Damnation",45,"Shadow.Priest","royington"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","royington"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Blinding Light",30,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Cavalier",35,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Awakening",45,"Holy.Paladin","whatoncewas"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","whatoncewas"
"Rogue","Outlaw","Weaponmaster",15,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Acrobatic Strikes",25,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Deeper Stratagem",30,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Elusiveness",35,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blinding Powder",40,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Alacrity",45,"Outlaw.Rogue","trillr"
"Rogue","Outlaw","Blade Rush",50,"Outlaw.Rogue","trillr"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","raxii"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","raxii"
"Priest","Shadow","Misery",30,"Shadow.Priest","raxii"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","raxii"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","raxii"
"Priest","Shadow","Damnation",45,"Shadow.Priest","raxii"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","raxii"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","thiccbolt"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","thiccbolt"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","thiccbolt"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","thiccbolt"
"Warlock","Affliction","Mortal Coil",40,"Affliction.Warlock","thiccbolt"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","thiccbolt"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","thiccbolt"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","jcube"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","jcube"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","jcube"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","jcube"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","jcube"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","jcube"
"Shaman","Elemental","Unlimited Power",50,"Elemental.Shaman","jcube"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","zettowatt"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","zettowatt"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","zettowatt"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","zettowatt"
"Shaman","Enhancement","Nature's Guardian",40,"Enhancement.Shaman","zettowatt"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","zettowatt"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","zettowatt"
"Paladin","Holy","Bestow Faith",15,"Holy.Paladin","xciss"
"Paladin","Holy","Saved by the Light",25,"Holy.Paladin","xciss"
"Paladin","Holy","Repentance",30,"Holy.Paladin","xciss"
"Paladin","Holy","Rule of Law",35,"Holy.Paladin","xciss"
"Paladin","Holy","Divine Purpose",40,"Holy.Paladin","xciss"
"Paladin","Holy","Awakening",45,"Holy.Paladin","xciss"
"Paladin","Holy","Beacon of Faith",50,"Holy.Paladin","xciss"
"Hunter","Beast Mastery","Animal Companion",15,"Beast Mastery.Hunter","gennaro"
"Hunter","Beast Mastery","Scent of Blood",25,"Beast Mastery.Hunter","gennaro"
"Hunter","Beast Mastery","Camouflage",30,"Beast Mastery.Hunter","gennaro"
"Hunter","Beast Mastery","Thrill of the Hunt",35,"Beast Mastery.Hunter","gennaro"
"Hunter","Beast Mastery","Posthaste",40,"Beast Mastery.Hunter","gennaro"
"Hunter","Beast Mastery","Stomp",45,"Beast Mastery.Hunter","gennaro"
"Hunter","Beast Mastery","Aspect of the Beast",50,"Beast Mastery.Hunter","gennaro"
"Rogue","Subtlety","Premeditation",15,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Nightstalker",25,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Marked for Death",30,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Soothing Darkness",35,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Prey on the Weak",40,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Enveloping Shadows",45,"Subtlety.Rogue","ditzluzbeka"
"Rogue","Subtlety","Master of Shadows",50,"Subtlety.Rogue","ditzluzbeka"
"Priest","Discipline","Castigation",15,"Discipline.Priest","rapture"
"Priest","Discipline","Angelic Feather",25,"Discipline.Priest","rapture"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","rapture"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","rapture"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","rapture"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","rapture"
"Priest","Discipline","Lenience",50,"Discipline.Priest","rapture"
"Priest","Shadow","Unfurling Darkness",15,"Shadow.Priest","ranss"
"Priest","Shadow","Intangibility",25,"Shadow.Priest","ranss"
"Priest","Shadow","Misery",30,"Shadow.Priest","ranss"
"Priest","Shadow","Psychic Horror",35,"Shadow.Priest","ranss"
"Priest","Shadow","Auspicious Spirits",40,"Shadow.Priest","ranss"
"Priest","Shadow","Damnation",45,"Shadow.Priest","ranss"
"Priest","Shadow","Hungering Void",50,"Shadow.Priest","ranss"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","shockjoy"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","shockjoy"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","shockjoy"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","shockjoy"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","shockjoy"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","shockjoy"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","shockjoy"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","wautyriex"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","wautyriex"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","wautyriex"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","wautyriex"
"Shaman","Enhancement","Feral Lunge",40,"Enhancement.Shaman","wautyriex"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","wautyriex"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","wautyriex"
"Warrior","Fury","Sudden Death",15,"Fury.Warrior","nandieres"
"Warrior","Fury","Storm Bolt",25,"Fury.Warrior","nandieres"
"Warrior","Fury","Frenzy",30,"Fury.Warrior","nandieres"
"Warrior","Fury","Warpaint",35,"Fury.Warrior","nandieres"
"Warrior","Fury","Cruelty",40,"Fury.Warrior","nandieres"
"Warrior","Fury","Bladestorm",45,"Fury.Warrior","nandieres"
"Warrior","Fury","Reckless Abandon",50,"Fury.Warrior","nandieres"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","jms"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","jms"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","jms"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","jms"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","jms"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","jms"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","jms"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","gelonurface"
"Shaman","Enhancement","Stormflurry",25,"Enhancement.Shaman","gelonurface"
"Shaman","Enhancement","Earth Shield",30,"Enhancement.Shaman","gelonurface"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","gelonurface"
"Shaman","Enhancement","Nature's Guardian",40,"Enhancement.Shaman","gelonurface"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","gelonurface"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","gelonurface"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","tacotamale"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","tacotamale"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","tacotamale"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","tacotamale"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","tacotamale"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","tacotamale"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","tacotamale"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","keltek"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","keltek"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","keltek"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","keltek"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","keltek"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","keltek"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","keltek"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","kimchiblast"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","kimchiblast"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","kimchiblast"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","kimchiblast"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","kimchiblast"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","kimchiblast"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","kimchiblast"
"Mage","Fire","Firestarter",15,"Fire.Mage","orissan"
"Mage","Fire","Blazing Soul",25,"Fire.Mage","orissan"
"Mage","Fire","Rune of Power",30,"Fire.Mage","orissan"
"Mage","Fire","Flame On",35,"Fire.Mage","orissan"
"Mage","Fire","Ring of Frost",40,"Fire.Mage","orissan"
"Mage","Fire","Living Bomb",45,"Fire.Mage","orissan"
"Mage","Fire","Kindling",50,"Fire.Mage","orissan"
"Shaman","Restoration","Unleash Life",15,"Restoration.Shaman","gupie"
"Shaman","Restoration","Echo of the Elements",25,"Restoration.Shaman","gupie"
"Shaman","Restoration","Earthgrab Totem",30,"Restoration.Shaman","gupie"
"Shaman","Restoration","Earthen Wall Totem",35,"Restoration.Shaman","gupie"
"Shaman","Restoration","Nature's Guardian",40,"Restoration.Shaman","gupie"
"Shaman","Restoration","Flash Flood",45,"Restoration.Shaman","gupie"
"Shaman","Restoration","Ascendance",50,"Restoration.Shaman","gupie"
"Mage","Frost","Lonely Winter",15,"Frost.Mage","taevy"
"Mage","Frost","Ice Floes",25,"Frost.Mage","taevy"
"Mage","Frost","Incanter's Flow",30,"Frost.Mage","taevy"
"Mage","Frost","Chain Reaction",35,"Frost.Mage","taevy"
"Mage","Frost","Ring of Frost",40,"Frost.Mage","taevy"
"Mage","Frost","Comet Storm",45,"Frost.Mage","taevy"
"Mage","Frost","Thermal Void",50,"Frost.Mage","taevy"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","adang"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","adang"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","adang"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","adang"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","adang"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","adang"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","adang"
"Shaman","Elemental","Echo of the Elements",15,"Elemental.Shaman","meatballproc"
"Shaman","Elemental","Echoing Shock",25,"Elemental.Shaman","meatballproc"
"Shaman","Elemental","Earth Shield",30,"Elemental.Shaman","meatballproc"
"Shaman","Elemental","Master of the Elements",35,"Elemental.Shaman","meatballproc"
"Shaman","Elemental","Nature's Guardian",40,"Elemental.Shaman","meatballproc"
"Shaman","Elemental","Primal Elementalist",45,"Elemental.Shaman","meatballproc"
"Shaman","Elemental","Unlimited Power",50,"Elemental.Shaman","meatballproc"
"Priest","Discipline","Twist of Fate",15,"Discipline.Priest","jduwu"
"Priest","Discipline","Body and Soul",25,"Discipline.Priest","jduwu"
"Priest","Discipline","Power Word: Solace",30,"Discipline.Priest","jduwu"
"Priest","Discipline","Psychic Voice",35,"Discipline.Priest","jduwu"
"Priest","Discipline","Sins of the Many",40,"Discipline.Priest","jduwu"
"Priest","Discipline","Purge the Wicked",45,"Discipline.Priest","jduwu"
"Priest","Discipline","Lenience",50,"Discipline.Priest","jduwu"
"Hunter","Marksmanship","Master Marksman",15,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Careful Aim",25,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Camouflage",30,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Streamline",35,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Posthaste",40,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Double Tap",45,"Marksmanship.Hunter","odratnuh"
"Hunter","Marksmanship","Volley",50,"Marksmanship.Hunter","odratnuh"
"Warlock","Destruction","Flashover",15,"Destruction.Warlock","jaboy"
"Warlock","Destruction","Reverse Entropy",25,"Destruction.Warlock","jaboy"
"Warlock","Destruction","Dark Pact",30,"Destruction.Warlock","jaboy"
"Warlock","Destruction","Cataclysm",35,"Destruction.Warlock","jaboy"
"Warlock","Destruction","Mortal Coil",40,"Destruction.Warlock","jaboy"
"Warlock","Destruction","Roaring Blaze",45,"Destruction.Warlock","jaboy"
"Warlock","Destruction","Dark Soul: Instability",50,"Destruction.Warlock","jaboy"
"Monk","Mistweaver","Mist Wrap",15,"Mistweaver.Monk","jaseadumm"
"Monk","Mistweaver","Chi Torpedo",25,"Mistweaver.Monk","jaseadumm"
"Monk","Mistweaver","Mana Tea",30,"Mistweaver.Monk","jaseadumm"
"Monk","Mistweaver","Ring of Peace",35,"Mistweaver.Monk","jaseadumm"
"Monk","Mistweaver","Healing Elixir",40,"Mistweaver.Monk","jaseadumm"
"Monk","Mistweaver","Summon Jade Serpent Statue",45,"Mistweaver.Monk","jaseadumm"
"Monk","Mistweaver","Focused Thunder",50,"Mistweaver.Monk","jaseadumm"
"Shaman","Enhancement","Elemental Blast",15,"Enhancement.Shaman","boags"
"Shaman","Enhancement","Hot Hand",25,"Enhancement.Shaman","boags"
"Shaman","Enhancement","Spirit Wolf",30,"Enhancement.Shaman","boags"
"Shaman","Enhancement","Elemental Assault",35,"Enhancement.Shaman","boags"
"Shaman","Enhancement","Wind Rush Totem",40,"Enhancement.Shaman","boags"
"Shaman","Enhancement","Sundering",45,"Enhancement.Shaman","boags"
"Shaman","Enhancement","Elemental Spirits",50,"Enhancement.Shaman","boags"
"Warrior","Arms","Sudden Death",15,"Arms.Warrior","luxenusz"
"Warrior","Arms","Storm Bolt",25,"Arms.Warrior","luxenusz"
"Warrior","Arms","Massacre",30,"Arms.Warrior","luxenusz"
"Warrior","Arms","Defensive Stance",35,"Arms.Warrior","luxenusz"
"Warrior","Arms","Warbreaker",40,"Arms.Warrior","luxenusz"
"Warrior","Arms","Avatar",45,"Arms.Warrior","luxenusz"
"Warrior","Arms","Dreadnaught",50,"Arms.Warrior","luxenusz"
"Warlock","Affliction","Inevitable Demise",15,"Affliction.Warlock","wesyane"
"Warlock","Affliction","Writhe in Agony",25,"Affliction.Warlock","wesyane"
"Warlock","Affliction","Dark Pact",30,"Affliction.Warlock","wesyane"
"Warlock","Affliction","Phantom Singularity",35,"Affliction.Warlock","wesyane"
"Warlock","Affliction","Howl of Terror",40,"Affliction.Warlock","wesyane"
"Warlock","Affliction","Grimoire of Sacrifice",45,"Affliction.Warlock","wesyane"
"Warlock","Affliction","Dark Soul: Misery",50,"Affliction.Warlock","wesyane"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","lockyeet"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","lockyeet"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","lockyeet"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","lockyeet"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","lockyeet"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","lockyeet"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","lockyeet"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","revzx"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","revzx"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","revzx"
"Demon Hunter","Havoc","Soul Rending",35,"Havoc.Demon Hunter","revzx"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","revzx"
"Demon Hunter","Havoc","Fel Eruption",45,"Havoc.Demon Hunter","revzx"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","revzx"
"Hunter","Survival","Alpha Predator",15,"Survival.Hunter","zarnick"
"Hunter","Survival","Guerrilla Tactics",25,"Survival.Hunter","zarnick"
"Hunter","Survival","Camouflage",30,"Survival.Hunter","zarnick"
"Hunter","Survival","Steel Trap",35,"Survival.Hunter","zarnick"
"Hunter","Survival","Posthaste",40,"Survival.Hunter","zarnick"
"Hunter","Survival","Tip of the Spear",45,"Survival.Hunter","zarnick"
"Hunter","Survival","Wildfire Infusion",50,"Survival.Hunter","zarnick"
"Death Knight","Unholy","Infected Claws",15,"Unholy.Death Knight","swolvar"
"Death Knight","Unholy","Unholy Blight",25,"Unholy.Death Knight","swolvar"
"Death Knight","Unholy","Asphyxiate",30,"Unholy.Death Knight","swolvar"
"Death Knight","Unholy","Pestilent Pustules",35,"Unholy.Death Knight","swolvar"
"Death Knight","Unholy","Spell Eater",40,"Unholy.Death Knight","swolvar"
"Death Knight","Unholy","Unholy Pact",45,"Unholy.Death Knight","swolvar"
"Death Knight","Unholy","Unholy Assault",50,"Unholy.Death Knight","swolvar"
"Priest","Holy","Renewed Faith",15,"Holy.Priest","stegp"
"Priest","Holy","Angelic Feather",25,"Holy.Priest","stegp"
"Priest","Holy","Guardian Angel",30,"Holy.Priest","stegp"
"Priest","Holy","Censure",35,"Holy.Priest","stegp"
"Priest","Holy","Surge of Light",40,"Holy.Priest","stegp"
"Priest","Holy","Benediction",45,"Holy.Priest","stegp"
"Priest","Holy","Apotheosis",50,"Holy.Priest","stegp"
"Warlock","Demonology","Dreadlash",15,"Demonology.Warlock","maldaddy"
"Warlock","Demonology","Doom",25,"Demonology.Warlock","maldaddy"
"Warlock","Demonology","Demon Skin",30,"Demonology.Warlock","maldaddy"
"Warlock","Demonology","From the Shadows",35,"Demonology.Warlock","maldaddy"
"Warlock","Demonology","Mortal Coil",40,"Demonology.Warlock","maldaddy"
"Warlock","Demonology","Grimoire: Felguard",45,"Demonology.Warlock","maldaddy"
"Warlock","Demonology","Demonic Consumption",50,"Demonology.Warlock","maldaddy"
"Druid","Feral","Lunar Inspiration",15,"Feral.Druid","jaxoa"
"Druid","Feral","Wild Charge",25,"Feral.Druid","jaxoa"
"Druid","Feral","Guardian Affinity",30,"Feral.Druid","jaxoa"
"Druid","Feral","Mighty Bash",35,"Feral.Druid","jaxoa"
"Druid","Feral","Soul of the Forest",40,"Feral.Druid","jaxoa"
"Druid","Feral","Brutal Slash",45,"Feral.Druid","jaxoa"
"Druid","Feral","Feral Frenzy",50,"Feral.Druid","jaxoa"
"Paladin","Retribution","Zeal",15,"Retribution.Paladin","pheyth"
"Paladin","Retribution","Blade of Wrath",25,"Retribution.Paladin","pheyth"
"Paladin","Retribution","Fist of Justice",30,"Retribution.Paladin","pheyth"
"Paladin","Retribution","Eye for an Eye",35,"Retribution.Paladin","pheyth"
"Paladin","Retribution","Divine Purpose",40,"Retribution.Paladin","pheyth"
"Paladin","Retribution","Healing Hands",45,"Retribution.Paladin","pheyth"
"Paladin","Retribution","Sanctified Wrath",50,"Retribution.Paladin","pheyth"
"Warlock","Destruction","Flashover",15,"Destruction.Warlock","topboypepito"
"Warlock","Destruction","Reverse Entropy",25,"Destruction.Warlock","topboypepito"
"Warlock","Destruction","Dark Pact",30,"Destruction.Warlock","topboypepito"
"Warlock","Destruction","Cataclysm",35,"Destruction.Warlock","topboypepito"
"Warlock","Destruction","Mortal Coil",40,"Destruction.Warlock","topboypepito"
"Warlock","Destruction","Roaring Blaze",45,"Destruction.Warlock","topboypepito"
"Warlock","Destruction","Dark Soul: Instability",50,"Destruction.Warlock","topboypepito"
"Demon Hunter","Havoc","Felblade",15,"Havoc.Demon Hunter","souleris"
"Demon Hunter","Havoc","Demon Blades",25,"Havoc.Demon Hunter","souleris"
"Demon Hunter","Havoc","Unbound Chaos",30,"Havoc.Demon Hunter","souleris"
"Demon Hunter","Havoc","Netherwalk",35,"Havoc.Demon Hunter","souleris"
"Demon Hunter","Havoc","First Blood",40,"Havoc.Demon Hunter","souleris"
"Demon Hunter","Havoc","Unleashed Power",45,"Havoc.Demon Hunter","souleris"
"Demon Hunter","Havoc","Demonic",50,"Havoc.Demon Hunter","souleris"
